OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,109,3,14872,Advance,"",73.2920925228618,1744189234.37061,355282.663136038,202009141952
2,27007,30,0,2136,Ararat,"",140.449438202247,592499585.594238,195922.003442792,202009141952
3,27009,10,0,2937,Belews Creek,"",34.0483486550902,618093097.011353,191244.647442635,202009141952
4,27011,68,0,5411,Boonville,"",125.669931620772,1489580093.86462,316910.589814884,202009141952
5,27012,391,8,28954,Clemmons,"",135.041790426193,1176567385.86804,255774.303165276,202009141952
6,27013,89,2,6495,Cleveland,"",137.028483448807,2066336247.98627,379169.285246239,202009141952
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202009141952
8,27016,20,0,1682,Danbury,"",118.906064209275,1068209590.0686,211061.413302457,202009141952
9,27017,196,1,9499,Dobson,"",206.337509211496,2962951682.04883,566348.974052304,202009141952
10,27018,115,2,8221,East Bend,"",139.885658678993,2331567909.96985,255811.974556888,202009141952
11,27019,35,0,4234,Germanton,"",82.6641473783656,977414017.819214,270248.259734795,202009141952
12,27020,134,2,6104,Hamptonville,"",219.528178243775,2114111622.36755,316969.486887135,202009141952
13,27021,146,1,17979,King,"",81.2058512709272,1469376476.14172,210392.900707099,202009141952
14,27022,12,0,1512,Lawsonville,"",79.3650793650794,918745327.278442,200803.000966771,202009141952
15,27023,152,1,12775,Lewisville,"",118.982387475538,807172159.002075,183078.980128527,202009141952
16,27024,23,1,2683,Lowgap,"",85.7249347745061,1265827411.39758,278411.484773322,202009141952
17,27025,239,1,11117,Madison,"",214.986057389584,2714649364.33142,468723.596670606,202009141952
18,27027,43,0,4017,Mayodan,"",107.045058501369,548179131.574585,172371.363079245,202009141952
19,27028,404,3,28039,Mocksville,"",144.085024430258,5475621774.30664,567238.136149725,202009141952
20,27030,618,11,37641,Mount Airy,"",164.18267314896,4824085732.75671,624989.724929863,202009141952
21,27040,123,1,13150,Pfafftown,"",93.5361216730038,763349953.536133,205025.773716105,202009141952
22,27041,82,0,8020,Pilot Mountain,"",102.244389027431,1629462738.40637,324677.141569035,202009141952
23,27042,11,1,720,Pine Hall,"",152.777777777778,290758639.069458,113971.243586081,202009141952
24,27043,81,1,6442,Pinnacle,"",125.737348649488,1935795027.06067,395674.180712496,202009141952
25,27045,163,3,9583,Rural Hall,"",170.092872795575,666085549.25769,154538.589918543,202009141952
26,27046,16,0,1953,Sandy Ridge,"",81.9252432155658,1237681699.0647,217125.573744555,202009141952
27,27047,9,0,1279,Siloam,"",70.3674745895231,576295820.815674,144984.839113672,202009141952
28,27048,81,0,8902,Stoneville,"",90.9907885868344,2355000804.03674,325454.766660313,202009141952
29,27050,35,0,4084,Tobaccoville,"",85.7002938295788,703876500.567505,219088.1792708,202009141952
30,27051,96,1,8287,Walkertown,"",115.844093157958,524680317.775635,151066.808563308,202009141952
31,27052,84,0,10061,Walnut Cove,"",83.4907066891959,2710320219.82117,403203.611044297,202009141952
32,27053,19,0,3156,Westfield,"",60.2027883396705,2152815477.55933,413464.446930882,202009141952
33,27054,42,0,2608,Woodleaf,"",161.042944785276,778193820.583862,201172.963339102,202009141952
34,27055,296,2,14521,Yadkinville,"",203.842710557124,3115987965.39453,403366.49229781,202009141952
35,27101,299,7,24321,Winston Salem,"",122.93902388882,356085731.400146,162957.922513793,202009141952
36,27103,593,13,36071,Winston Salem,"",164.39799284744,527249856.672729,146399.561156354,202009141952
37,27104,415,11,29383,Winston Salem,"",141.238130892012,337669863.683838,130394.134288752,202009141952
38,27105,1026,9,40186,Winston Salem,"",255.312795500921,950547784.577881,208375.813794777,202009141952
39,27106,810,7,51378,Winston Salem,"",157.655027443653,787324720.967285,203893.681115083,202009141952
40,27107,1170,14,52432,Winston Salem,"",223.146170277693,1859279716.41162,319111.813640457,202009141952
41,27127,778,5,38510,Winston Salem,"",202.025447935601,820319160.873047,213438.375685158,202009141952
42,27157,10,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202009141952
43,27203,717,18,21876,Asheboro,"",327.756445419638,589408161.410522,188062.356665824,202009141952
44,27205,626,9,34549,Asheboro,"",181.19193030189,6255653514.79199,588011.232518038,202009141952
45,27207,81,1,3806,Bear Creek,"",212.821860220704,2300194678.82397,473699.237818467,202009141952
46,27208,39,0,1691,Bennett,"",230.63276167948,1029479783.1405,215638.108979383,202009141952
47,27209,308,15,4151,Biscoe,"",741.989881956155,1198089302.20734,259108.004034657,202009141952
48,27212,57,0,1600,Blanch,"",356.25,1328181375.12305,277007.39975067,202009141952
49,27214,120,1,11747,Browns Summit,"",102.153741380778,1414533235.94788,324969.092830869,202009141952
50,27215,765,6,44892,Burlington,"",170.408981555734,1827823774.30115,298200.358945539,202009141952
51,27217,1355,36,39111,Burlington,"",346.449847868886,3473433663.33496,513818.51476852,202009141952
52,27229,209,3,4014,Candor,"",520.677628300947,2747739848.89313,367384.611313313,202009141952
53,27231,17,0,2048,Cedar Grove,"",83.0078125,987771348.581177,209108.769362036,202009141952
54,27233,21,0,3647,Climax,"",57.5815738963532,703252829.253662,187154.002103638,202009141952
55,27235,51,0,4575,Colfax,"",111.475409836066,380654027.583252,148521.339190303,202009141952
56,27239,83,3,9629,Denton,"",86.1979437117042,4319759872.9696,429373.198159064,202009141952
57,27242,39,0,2668,Eagle Springs,"",146.176911544228,1480408484.01825,321391.030328654,202009141952
58,27243,62,1,4665,Efland,"",132.904608788853,1142332751.10315,311755.144165646,202009141952
59,27244,141,0,16259,Elon,"",86.7212005658404,1541989025.453,399696.340130384,202009141952
60,27248,56,2,4835,Franklinville,"",115.822130299897,942909114.352783,215710.992817749,202009141952
61,27249,141,1,13355,Gibsonville,"",105.578435043055,1679803774.77087,397477.611919868,202009141952
62,27252,12,1,2264,Goldston,"",53.0035335689046,1142470673.17163,220926.147155476,202009141952
63,27253,836,4,31464,Graham,"",265.700483091787,2351372927.78931,521476.969804177,202009141952
64,27258,141,1,7740,Haw River,"",182.170542635659,473631125.268677,312686.877842211,202009141952
65,27260,530,13,25696,High Point,"",206.257783312578,348441568.963501,133229.878739789,202009141952
66,27262,410,5,24764,High Point,"",165.562913907285,368730084.700928,171087.864383377,202009141952
67,27263,339,3,22320,High Point,"",151.881720430108,1121512604.52234,249658.228757679,202009141952
68,27265,628,21,50038,High Point,"",125.504616491466,1172957282.41284,307481.490778656,202009141952
69,27268,20,0,1695,High Point,"",117.994100294985,2495618.64758301,8251.66869064816,202009141952
70,27278,304,1,27181,Hillsborough,"",111.842831389574,2885765742.02771,502574.675043234,202009141952
71,27281,47,0,3710,Jackson Springs,"",126.684636118598,2095606802.2608,479969.724586594,202009141952
72,27282,186,3,16597,Jamestown,"",112.068446104718,404066994.873657,168803.970950205,202009141952
73,27283,35,1,2982,Julian,"",117.370892018779,711286368.914917,161239.518798817,202009141952
74,27284,709,7,56201,Kernersville,"",126.154338890767,2233069317.10205,420748.080109325,202009141952
75,27288,293,3,23585,Eden,"",124.231503073988,1951079100.05676,304615.616752016,202009141952
76,27291,4,0,1538,Leasburg,"",26.0078023407022,1492904663.44434,314720.365319101,202009141952
77,27292,637,6,41465,Lexington,"",153.62353792355,4270233445.18579,407599.915340798,202009141952
78,27295,514,16,39191,Lexington,"",131.152560536858,3631502180.53174,466742.919509858,202009141952
79,27298,141,0,10440,Liberty,"",135.057471264368,2639148530.03284,431527.987760386,202009141952
80,27299,81,0,5254,Linwood,"",154.168252759802,822543412.257813,203597.604040365,202009141952
81,27301,101,2,10019,Mc Leansville,"",100.808463918555,900133716.655151,287107.537324028,202009141952
82,27302,419,0,32302,Mebane,"",129.713330443935,3198656461.27478,644303.59427532,202009141952
83,27305,33,1,1585,Milton,"",208.201892744479,687167820.539429,263836.485514183,202009141952
84,27306,145,3,5945,Mount Gilead,"",243.90243902439,5305900334.83325,426306.558627535,202009141952
85,27310,71,1,8562,Oak Ridge,"",82.9245503387059,526240082.103149,140986.043049622,202009141952
86,27311,19,0,3220,Pelham,"",59.0062111801242,1338371966.32642,293760.993606137,202009141952
87,27312,223,20,22205,Pittsboro,"",100.427831569466,5005768374.64233,617961.777569282,202009141952
88,27313,125,16,7288,Pleasant Garden,"",171.514818880351,760352714.59021,181619.740165306,202009141952
89,27314,7,0,1138,Prospect Hill,"",61.5114235500879,773578280.842896,162162.976448062,202009141952
90,27315,13,0,2140,Providence,"",60.7476635514019,697810511.310425,179457.95829655,202009141952
91,27316,189,11,7156,Ramseur,"",264.114030184461,1975410509.03577,278228.393914438,202009141952
92,27317,252,4,17851,Randleman,"",141.168561985323,1700826686.43616,339539.515262609,202009141952
93,27320,347,8,38894,Reidsville,"",89.2168457859824,6966725984.64832,658218.836963247,202009141952
94,27325,245,2,7676,Robbins,"",319.176654507556,2401051783.47894,409075.895347679,202009141952
95,27326,33,2,3692,Ruffin,"",89.3824485373781,1884156536.74561,359587.547530237,202009141952
96,27330,977,9,39529,Sanford,"",247.160312681829,6011213414.18433,528161.840140257,202009141952
97,27332,659,5,33549,Sanford,"",196.429103699067,2996782209.29614,417113.164836099,202009141952
98,27340,,,34,Saxapahaw,Population <500 and Cases <5,,694758.987792969,3852.87240074502,202009141952
99,27341,73,0,5820,Seagrove,"",125.429553264605,2678433259.4787,311632.157547413,202009141952
100,27343,8,0,1840,Semora,"",43.4782608695652,1390260353.39624,348769.311430722,202009141952
101,27344,887,22,19290,Siler City,"",459.823742871954,4591228058.44531,607903.308882544,202009141952
102,27349,57,1,5850,Snow Camp,"",97.4358974358974,1831279532.651,381750.490582419,202009141952
103,27350,73,0,7508,Sophia,"",97.2296217368141,1066449848.573,204602.636460839,202009141952
104,27355,51,0,3196,Staley,"",159.574468085106,1016358702.6969,245160.332752788,202009141952
105,27356,79,1,3513,Star,"",224.87902077996,1815293543.21783,348288.37985576,202009141952
106,27357,82,1,8325,Stokesdale,"",98.4984984984985,1273124268.28796,223115.118835702,202009141952
107,27358,172,1,15960,Summerfield,"",107.769423558897,1557557662.14905,323017.176053331,202009141952
108,27360,868,8,48331,Thomasville,"",179.594876994062,2458732404.91687,372395.85217249,202009141952
109,27370,159,1,14622,Trinity,"",108.740254411161,1663817222.16028,344702.900725307,202009141952
110,27371,205,2,7778,Troy,"",263.563898174338,4076136455.00793,473833.643450898,202009141952
111,27376,137,5,9884,West End,"",138.60785107244,1781050002.06519,320932.333330313,202009141952
112,27377,123,0,9597,Whitsett,"",128.165051578618,736936774.92627,183024.518653502,202009141952
113,27379,72,1,6057,Yanceyville,"",118.87072808321,2663338769.75159,422550.665080929,202009141952
114,27401,326,10,20221,Greensboro,"",161.218535186193,171748092.127686,100334.769337553,202009141952
115,27403,222,8,21278,Greensboro,"",104.333114014475,159396286.028687,87465.2545388649,202009141952
116,27405,975,17,52510,Greensboro,"",185.678918301276,886695637.391357,284328.526421691,202009141952
