OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,465,3,14872,Advance,"",312.66810112964,3126.6810112964,1744189234.37061,355282.663136038,202012150001
2,27007,81,0,2136,Ararat,"",379.213483146067,3792.13483146067,592499585.594238,195922.003442792,202012150001
3,27009,88,1,2937,Belews Creek,"",299.625468164794,2996.25468164794,618093097.011353,191244.647442635,202012150001
4,27011,248,4,5411,Boonville,"",458.325632969876,4583.25632969876,1489580093.86462,316910.589814884,202012150001
5,27012,1169,19,28954,Clemmons,"",403.74386958624,4037.4386958624,1176567385.86804,255774.303165276,202012150001
6,27013,223,4,6495,Cleveland,"",343.341031562741,3433.41031562741,2066336247.98627,379169.285246239,202012150001
7,27014,27,0,957,Cooleemee,"",282.131661442006,2821.31661442006,21479098.032959,22299.1178929161,202012150001
8,27016,59,0,1682,Danbury,"",350.77288941736,3507.7288941736,1068209590.0686,211061.413302457,202012150001
9,27017,507,3,9499,Dobson,"",533.740393725655,5337.40393725655,2962951682.04883,566348.974052304,202012150001
10,27018,335,3,8221,East Bend,"",407.493005717066,4074.93005717066,2331567909.96985,255811.974556888,202012150001
11,27019,133,1,4234,Germanton,"",314.123760037789,3141.23760037789,977414017.819214,270248.259734795,202012150001
12,27020,312,4,6104,Hamptonville,"",511.140235910878,5111.40235910878,2114111622.36755,316969.486887135,202012150001
13,27021,585,9,17979,King,"",325.379609544469,3253.79609544469,1469376476.14172,210392.900707099,202012150001
14,27022,38,1,1512,Lawsonville,"",251.322751322751,2513.22751322751,918745327.278442,200803.000966771,202012150001
15,27023,472,2,12775,Lewisville,"",369.471624266145,3694.71624266145,807172159.002075,183078.980128527,202012150001
16,27024,108,3,2683,Lowgap,"",402.534476332464,4025.34476332464,1265827411.39758,278411.484773322,202012150001
17,27025,599,3,11117,Madison,"",538.814428352973,5388.14428352973,2714649364.33142,468723.596670606,202012150001
18,27027,187,0,4017,Mayodan,"",465.521533482699,4655.21533482699,548179131.574585,172371.363079245,202012150001
19,27028,1113,10,28039,Mocksville,"",396.947109383359,3969.47109383359,5475621774.30664,567238.136149725,202012150001
20,27030,1762,29,37641,Mount Airy,"",468.106585903669,4681.06585903669,4824085732.75671,624989.724929863,202012150001
21,27040,440,1,13150,Pfafftown,"",334.600760456274,3346.00760456274,763349953.536133,205025.773716105,202012150001
22,27041,276,4,8020,Pilot Mountain,"",344.139650872818,3441.39650872818,1629462738.40637,324677.141569035,202012150001
23,27042,42,1,720,Pine Hall,"",583.333333333333,5833.33333333333,290758639.069458,113971.243586081,202012150001
24,27043,229,3,6442,Pinnacle,"",355.479664700404,3554.79664700404,1935795027.06067,395674.180712496,202012150001
25,27045,461,4,9583,Rural Hall,"",481.060210789941,4810.60210789941,666085549.25769,154538.589918543,202012150001
26,27046,74,1,1953,Sandy Ridge,"",378.904249871992,3789.04249871992,1237681699.0647,217125.573744555,202012150001
27,27047,57,0,1279,Siloam,"",445.660672400313,4456.60672400313,576295820.815674,144984.839113672,202012150001
28,27048,390,1,8902,Stoneville,"",438.103796899573,4381.03796899573,2355000804.03674,325454.766660313,202012150001
29,27050,141,1,4084,Tobaccoville,"",345.249755142018,3452.49755142018,703876500.567505,219088.1792708,202012150001
30,27051,283,3,8287,Walkertown,"",341.498732955231,3414.98732955231,524680317.775635,151066.808563308,202012150001
31,27052,339,8,10061,Walnut Cove,"",336.944637709969,3369.44637709969,2710320219.82117,403203.611044297,202012150001
32,27053,61,1,3156,Westfield,"",193.282636248416,1932.82636248416,2152815477.55933,413464.446930882,202012150001
33,27054,109,1,2608,Woodleaf,"",417.944785276074,4179.44785276074,778193820.583862,201172.963339102,202012150001
34,27055,886,7,14521,Yadkinville,"",610.1508160595,6101.508160595,3115987965.39453,403366.49229781,202012150001
35,27101,842,25,24321,Winston Salem,"",346.202869947782,3462.02869947782,356085731.400146,162957.922513793,202012150001
36,27103,1465,19,36071,Winston Salem,"",406.143439327992,4061.43439327992,527249856.672729,146399.561156354,202012150001
37,27104,1188,16,29383,Winston Salem,"",404.315420481231,4043.15420481231,337669863.683838,130394.134288752,202012150001
38,27105,2107,19,40186,Winston Salem,"",524.311949435127,5243.11949435127,950547784.577881,208375.813794777,202012150001
39,27106,2039,19,51378,Winston Salem,"",396.862470318035,3968.62470318035,787324720.967285,203893.681115083,202012150001
40,27107,2458,20,52432,Winston Salem,"",468.797680805615,4687.97680805615,1859279716.41162,319111.813640457,202012150001
41,27127,1793,14,38510,Winston Salem,"",465.593352376006,4655.93352376006,820319160.873047,213438.375685158,202012150001
42,27157,15,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202012150001
43,27203,1369,25,21876,Asheboro,"",625.799963430243,6257.99963430243,589408161.410522,188062.356665824,202012150001
44,27205,1632,22,34549,Asheboro,"",472.372572288634,4723.72572288634,6255653514.79199,588011.232518038,202012150001
45,27207,149,2,3806,Bear Creek,"",391.487125591172,3914.87125591172,2300194678.82397,473699.237818467,202012150001
46,27208,69,0,1691,Bennett,"",408.042578356002,4080.42578356002,1029479783.1405,215638.108979383,202012150001
47,27209,409,23,4151,Biscoe,"",985.304745844375,9853.04745844375,1198089302.20734,259108.004034657,202012150001
48,27212,245,0,1600,Blanch,"",1531.25,15312.5,1328181375.12305,277007.39975067,202012150001
49,27214,423,1,11747,Browns Summit,"",360.091938367243,3600.91938367243,1414533235.94788,324969.092830869,202012150001
50,27215,2018,21,44892,Burlington,"",449.523300365321,4495.23300365321,1827823774.30115,298200.358945539,202012150001
51,27217,2741,56,39111,Burlington,"",700.825854618905,7008.25854618905,3473433663.33496,513818.51476852,202012150001
52,27229,288,8,4014,Candor,"",717.488789237668,7174.88789237668,2747739848.89313,367384.611313313,202012150001
53,27231,53,0,2048,Cedar Grove,"",258.7890625,2587.890625,987771348.581177,209108.769362036,202012150001
54,27233,95,1,3647,Climax,"",260.488072388264,2604.88072388264,703252829.253662,187154.002103638,202012150001
55,27235,177,1,4575,Colfax,"",386.885245901639,3868.85245901639,380654027.583252,148521.339190303,202012150001
56,27239,298,5,9629,Denton,"",309.481773808287,3094.81773808287,4319759872.9696,429373.198159064,202012150001
57,27242,79,0,2668,Eagle Springs,"",296.101949025487,2961.01949025487,1480408484.01825,321391.030328654,202012150001
58,27243,136,1,4665,Efland,"",291.532690246517,2915.32690246517,1142332751.10315,311755.144165646,202012150001
59,27244,948,7,16259,Elon,"",583.061688910757,5830.61688910757,1541989025.453,399696.340130384,202012150001
60,27248,175,3,4835,Franklinville,"",361.944157187177,3619.44157187177,942909114.352783,215710.992817749,202012150001
61,27249,479,3,13355,Gibsonville,"",358.667165855485,3586.67165855485,1679803774.77087,397477.611919868,202012150001
62,27252,38,1,2264,Goldston,"",167.844522968198,1678.44522968198,1142470673.17163,220926.147155476,202012150001
63,27253,1657,25,31464,Graham,"",526.633613018052,5266.33613018052,2351372927.78931,521476.969804177,202012150001
64,27258,295,3,7740,Haw River,"",381.136950904393,3811.36950904393,473631125.268677,312686.877842211,202012150001
65,27260,1021,18,25696,High Point,"",397.338107098381,3973.38107098381,348441568.963501,133229.878739789,202012150001
66,27262,922,12,24764,High Point,"",372.314650298821,3723.14650298821,368730084.700928,171087.864383377,202012150001
67,27263,977,18,22320,High Point,"",437.724014336918,4377.24014336918,1121512604.52234,249658.228757679,202012150001
68,27265,1711,30,50038,High Point,"",341.940125504617,3419.40125504617,1172957282.41284,307481.490778656,202012150001
69,27268,226,0,1695,High Point,"",1333.33333333333,13333.3333333333,2495618.64758301,8251.66869064816,202012150001
70,27278,790,3,27181,Hillsborough,"",290.644199992642,2906.44199992642,2885765742.02771,502574.675043234,202012150001
71,27281,125,0,3710,Jackson Springs,"",336.927223719677,3369.27223719677,2095606802.2608,479969.724586594,202012150001
72,27282,577,7,16597,Jamestown,"",347.653190335603,3476.53190335603,404066994.873657,168803.970950205,202012150001
73,27283,109,1,2982,Julian,"",365.526492287056,3655.26492287056,711286368.914917,161239.518798817,202012150001
74,27284,2180,32,56201,Kernersville,"",387.893453853134,3878.93453853134,2233069317.10205,420748.080109325,202012150001
75,27288,994,8,23585,Eden,"",421.454314182743,4214.54314182743,1951079100.05676,304615.616752016,202012150001
76,27291,54,0,1538,Leasburg,"",351.10533159948,3511.0533159948,1492904663.44434,314720.365319101,202012150001
77,27292,1552,10,41465,Lexington,"",374.29157120463,3742.9157120463,4270233445.18579,407599.915340798,202012150001
78,27295,1585,21,39191,Lexington,"",404.429588425914,4044.29588425914,3631502180.53174,466742.919509858,202012150001
79,27298,348,1,10440,Liberty,"",333.333333333333,3333.33333333333,2639148530.03284,431527.987760386,202012150001
80,27299,247,0,5254,Linwood,"",470.118005329273,4701.18005329273,822543412.257813,203597.604040365,202012150001
81,27301,401,3,10019,Mc Leansville,"",400.239544864757,4002.39544864757,900133716.655151,287107.537324028,202012150001
82,27302,1109,0,32302,Mebane,"",343.322394898149,3433.22394898149,3198656461.27478,644303.59427532,202012150001
83,27305,62,1,1585,Milton,"",391.167192429022,3911.67192429022,687167820.539429,263836.485514183,202012150001
84,27306,304,8,5945,Mount Gilead,"",511.354079058032,5113.54079058032,5305900334.83325,426306.558627535,202012150001
85,27310,276,2,8562,Oak Ridge,"",322.354590049054,3223.54590049054,526240082.103149,140986.043049622,202012150001
86,27311,111,0,3220,Pelham,"",344.72049689441,3447.2049689441,1338371966.32642,293760.993606137,202012150001
87,27312,450,23,22205,Pittsboro,"",202.657059220896,2026.57059220896,5005768374.64233,617961.777569282,202012150001
88,27313,233,18,7288,Pleasant Garden,"",319.703622392975,3197.03622392975,760352714.59021,181619.740165306,202012150001
89,27314,25,1,1138,Prospect Hill,"",219.683655536028,2196.83655536028,773578280.842896,162162.976448062,202012150001
90,27315,46,0,2140,Providence,"",214.953271028037,2149.53271028037,697810511.310425,179457.95829655,202012150001
91,27316,381,12,7156,Ramseur,"",532.420346562325,5324.20346562325,1975410509.03577,278228.393914438,202012150001
92,27317,738,8,17851,Randleman,"",413.422217242731,4134.22217242731,1700826686.43616,339539.515262609,202012150001
93,27320,1316,10,38894,Reidsville,"",338.355530416002,3383.55530416002,6966725984.64832,658218.836963247,202012150001
94,27325,378,2,7676,Robbins,"",492.443981240229,4924.43981240229,2401051783.47894,409075.895347679,202012150001
95,27326,129,2,3692,Ruffin,"",349.404117009751,3494.04117009751,1884156536.74561,359587.547530237,202012150001
96,27330,1847,24,39529,Sanford,"",467.251891016722,4672.51891016722,6011213414.18433,528161.840140257,202012150001
97,27332,1345,13,33549,Sanford,"",400.906137291723,4009.06137291723,2996782209.29614,417113.164836099,202012150001
98,27340,,,34,Saxapahaw,Population <500 and Cases <5,,,694758.987792969,3852.87240074502,202012150001
99,27341,200,0,5820,Seagrove,"",343.642611683849,3436.42611683849,2678433259.4787,311632.157547413,202012150001
100,27343,44,0,1840,Semora,"",239.130434782609,2391.30434782609,1390260353.39624,348769.311430722,202012150001
101,27344,1268,23,19290,Siler City,"",657.335406946605,6573.35406946605,4591228058.44531,607903.308882544,202012150001
102,27349,203,2,5850,Snow Camp,"",347.008547008547,3470.08547008547,1831279532.651,381750.490582419,202012150001
103,27350,251,3,7508,Sophia,"",334.310069259457,3343.10069259457,1066449848.573,204602.636460839,202012150001
104,27355,95,0,3196,Staley,"",297.246558197747,2972.46558197747,1016358702.6969,245160.332752788,202012150001
105,27356,143,2,3513,Star,"",407.059493310561,4070.59493310561,1815293543.21783,348288.37985576,202012150001
106,27357,372,3,8325,Stokesdale,"",446.846846846847,4468.46846846847,1273124268.28796,223115.118835702,202012150001
107,27358,502,1,15960,Summerfield,"",314.53634085213,3145.3634085213,1557557662.14905,323017.176053331,202012150001
108,27360,2100,20,48331,Thomasville,"",434.503734663053,4345.03734663053,2458732404.91687,372395.85217249,202012150001
109,27370,658,12,14622,Trinity,"",450.006839009711,4500.06839009711,1663817222.16028,344702.900725307,202012150001
110,27371,389,3,7778,Troy,"",500.128567755207,5001.28567755207,4076136455.00793,473833.643450898,202012150001
111,27376,307,6,9884,West End,"",310.602994738972,3106.02994738972,1781050002.06519,320932.333330313,202012150001
112,27377,376,1,9597,Whitsett,"",391.789100760654,3917.89100760654,736936774.92627,183024.518653502,202012150001
113,27379,197,3,6057,Yanceyville,"",325.243519894337,3252.43519894337,2663338769.75159,422550.665080929,202012150001
114,27401,789,12,20221,Greensboro,"",390.188417981307,3901.88417981307,171748092.127686,100334.769337553,202012150001
115,27403,623,10,21278,Greensboro,"",292.790675815396,2927.90675815396,159396286.028687,87465.2545388649,202012150001
116,27405,2137,23,52510,Greensboro,"",406.970100933156,4069.70100933156,886695637.391357,284328.526421691,202012150001
117,27406,2255,57,60755,Greensboro,"",371.162867253724,3711.62867253724,1894160074.00403,327705.317343953,202012150001
118,27407,1937,24,49837,Greensboro,"",388.667054597989,3886.67054597989,840498790.451172,227731.576408348,202012150001
119,27408,482,2,17406,Greensboro,"",276.916005974951,2769.16005974951,221403500.549561,80148.1616765212,202012150001
120,27409,607,7,17953,Greensboro,"",338.105052080432,3381.05052080432,603872824.646484,239783.02449594,202012150001
121,27410,1568,12,56968,Greensboro,"",275.24224125825,2752.4224125825,859363574.914917,272309.563854046,202012150001
122,27411,29,0,847,Greensboro,"",342.384887839433,3423.84887839433,713742.998291016,5860.23208289576,202012150001
123,27412,16,0,1886,Greensboro,"",84.8356309650053,848.356309650053,4771290.83532715,13054.7888333439,202012150001
124,27455,989,21,29197,Greensboro,"",338.733431516937,3387.33431516937,816075696.678345,198282.860420201,202012150001
125,27498,,,13,Greensboro,Population <500 and Cases <5,,,3369264.12316895,7774.18760349114,202012150001
126,27501,811,5,21338,Angier,"",380.073109007405,3800.73109007405,1683348454.90833,329143.189780915,202012150001
127,27502,868,4,43747,Apex,"",198.413605504377,1984.13605504377,840126405.51062,242725.298081049,202012150001
128,27503,75,0,7222,Bahama,"",103.849349210745,1038.49349210745,1054708975.44934,246183.053747647,202012150001
129,27504,833,8,16320,Benson,"",510.416666666667,5104.16666666667,2584462015.08862,486262.181304732,202012150001
130,27505,275,5,7308,Broadway,"",376.299945265463,3762.99945265463,1509842573.20557,320128.840505679,202012150001
131,27507,69,2,2053,Bullock,"",336.093521675597,3360.93521675597,1354883649.98218,266873.357504053,202012150001
