OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,142,3,14872,Advance,"",95.4814416352878,1744189234.37061,355282.663136038,202010070753
2,27007,34,0,2136,Ararat,"",159.176029962547,592499585.594238,195922.003442792,202010070753
3,27009,16,0,2937,Belews Creek,"",54.4773578481444,618093097.011353,191244.647442635,202010070753
4,27011,88,1,5411,Boonville,"",162.631676215117,1489580093.86462,316910.589814884,202010070753
5,27012,447,12,28954,Clemmons,"",154.382814118947,1176567385.86804,255774.303165276,202010070753
6,27013,113,3,6495,Cleveland,"",173.979984603541,2066336247.98627,379169.285246239,202010070753
7,27014,8,0,957,Cooleemee,"",83.594566353187,21479098.032959,22299.1178929161,202010070753
8,27016,23,0,1682,Danbury,"",136.741973840666,1068209590.0686,211061.413302457,202010070753
9,27017,224,1,9499,Dobson,"",235.81429624171,2962951682.04883,566348.974052304,202010070753
10,27018,126,2,8221,East Bend,"",153.266026030896,2331567909.96985,255811.974556888,202010070753
11,27019,43,0,4234,Germanton,"",101.558809636278,977414017.819214,270248.259734795,202010070753
12,27020,144,2,6104,Hamptonville,"",235.910878112713,2114111622.36755,316969.486887135,202010070753
13,27021,184,1,17979,King,"",102.341620779799,1469376476.14172,210392.900707099,202010070753
14,27022,14,0,1512,Lawsonville,"",92.5925925925926,918745327.278442,200803.000966771,202010070753
15,27023,165,1,12775,Lewisville,"",129.158512720157,807172159.002075,183078.980128527,202010070753
16,27024,26,1,2683,Lowgap,"",96.9064480059635,1265827411.39758,278411.484773322,202010070753
17,27025,293,2,11117,Madison,"",263.560313034092,2714649364.33142,468723.596670606,202010070753
18,27027,67,0,4017,Mayodan,"",166.791137664924,548179131.574585,172371.363079245,202010070753
19,27028,466,3,28039,Mocksville,"",166.197082634901,5475621774.30664,567238.136149725,202010070753
20,27030,716,12,37641,Mount Airy,"",190.218113227598,4824085732.75671,624989.724929863,202010070753
21,27040,136,1,13150,Pfafftown,"",103.422053231939,763349953.536133,205025.773716105,202010070753
22,27041,92,0,8020,Pilot Mountain,"",114.713216957606,1629462738.40637,324677.141569035,202010070753
23,27042,16,1,720,Pine Hall,"",222.222222222222,290758639.069458,113971.243586081,202010070753
24,27043,94,1,6442,Pinnacle,"",145.917416951257,1935795027.06067,395674.180712496,202010070753
25,27045,182,3,9583,Rural Hall,"",189.919649379109,666085549.25769,154538.589918543,202010070753
26,27046,20,1,1953,Sandy Ridge,"",102.406554019457,1237681699.0647,217125.573744555,202010070753
27,27047,10,0,1279,Siloam,"",78.1860828772478,576295820.815674,144984.839113672,202010070753
28,27048,132,1,8902,Stoneville,"",148.281285104471,2355000804.03674,325454.766660313,202010070753
29,27050,39,0,4084,Tobaccoville,"",95.4946131243879,703876500.567505,219088.1792708,202010070753
30,27051,111,1,8287,Walkertown,"",133.944732713889,524680317.775635,151066.808563308,202010070753
31,27052,120,0,10061,Walnut Cove,"",119.272438127423,2710320219.82117,403203.611044297,202010070753
