OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1287,7,14872,Advance,"",865.384615384615,8653.84615384615,1744189234.37061,355282.663136038,202105211840
2,27007,218,0,2136,Ararat,"",1020.59925093633,10205.9925093633,592499585.594238,195922.003442792,202105211840
3,27009,294,1,2937,Belews Creek,"",1001.02145045965,10010.2145045965,618093097.011353,191244.647442635,202105211840
4,27011,544,7,5411,Boonville,"",1005.35945296618,10053.5945296618,1489580093.86462,316910.589814884,202105211840
5,27012,2781,49,28954,Clemmons,"",960.489051599088,9604.89051599088,1176567385.86804,255774.303165276,202105211840
6,27013,628,7,6495,Cleveland,"",966.897613548884,9668.97613548884,2066336247.98627,379169.285246239,202105211840
7,27014,82,1,957,Cooleemee,"",856.844305120167,8568.44305120167,21479098.032959,22299.1178929161,202105211840
8,27016,157,2,1682,Danbury,"",933.412604042806,9334.12604042806,1068209590.0686,211061.413302457,202105211840
9,27017,1085,14,9499,Dobson,"",1142.22549742078,11422.2549742078,2962951682.04883,566348.974052304,202105211840
10,27018,710,5,8221,East Bend,"",863.641892713782,8636.41892713782,2331567909.96985,255811.974556888,202105211840
11,27019,338,1,4234,Germanton,"",798.299480396788,7982.99480396788,977414017.819214,270248.259734795,202105211840
12,27020,688,5,6104,Hamptonville,"",1127.12975098296,11271.2975098296,2114111622.36755,316969.486887135,202105211840
13,27021,1755,45,17979,King,"",976.138828633406,9761.38828633406,1469376476.14172,210392.900707099,202105211840
14,27022,96,2,1512,Lawsonville,"",634.920634920635,6349.20634920635,918745327.278442,200803.000966771,202105211840
15,27023,1002,3,12775,Lewisville,"",784.344422700587,7843.44422700587,807172159.002075,183078.980128527,202105211840
16,27024,283,3,2683,Lowgap,"",1054.78941483414,10547.8941483414,1265827411.39758,278411.484773322,202105211840
17,27025,1000,16,11117,Madison,"",899.523252676082,8995.23252676082,2714649364.33142,468723.596670606,202105211840
18,27027,357,18,4017,Mayodan,"",888.722927557879,8887.22927557879,548179131.574585,172371.363079245,202105211840
19,27028,2739,28,28039,Mocksville,"",976.853668105139,9768.53668105139,5475621774.30664,567238.136149725,202105211840
20,27030,4344,98,37641,Mount Airy,"",1154.060731649,11540.60731649,4824085732.75671,624989.724929863,202105211840
21,27040,1011,9,13150,Pfafftown,"",768.821292775665,7688.21292775665,763349953.536133,205025.773716105,202105211840
22,27041,716,8,8020,Pilot Mountain,"",892.768079800499,8927.68079800499,1629462738.40637,324677.141569035,202105211840
23,27042,69,2,720,Pine Hall,"",958.333333333333,9583.33333333333,290758639.069458,113971.243586081,202105211840
24,27043,515,6,6442,Pinnacle,"",799.441167339336,7994.41167339336,1935795027.06067,395674.180712496,202105211840
25,27045,1021,8,9583,Rural Hall,"",1065.42836272566,10654.2836272566,666085549.25769,154538.589918543,202105211840
26,27046,150,1,1953,Sandy Ridge,"",768.049155145929,7680.49155145929,1237681699.0647,217125.573744555,202105211840
27,27047,115,2,1279,Siloam,"",899.13995308835,8991.3995308835,576295820.815674,144984.839113672,202105211840
28,27048,693,8,8902,Stoneville,"",778.476746798472,7784.76746798472,2355000804.03674,325454.766660313,202105211840
29,27050,315,4,4084,Tobaccoville,"",771.30264446621,7713.0264446621,703876500.567505,219088.1792708,202105211840
30,27051,697,5,8287,Walkertown,"",841.076384698926,8410.76384698926,524680317.775635,151066.808563308,202105211840
31,27052,967,23,10061,Walnut Cove,"",961.137063910148,9611.37063910148,2710320219.82117,403203.611044297,202105211840
32,27053,198,2,3156,Westfield,"",627.376425855513,6273.76425855513,2152815477.55933,413464.446930882,202105211840
33,27054,301,5,2608,Woodleaf,"",1154.14110429448,11541.4110429448,778193820.583862,201172.963339102,202105211840
34,27055,1724,27,14521,Yadkinville,"",1187.24605743406,11872.4605743406,3115987965.39453,403366.49229781,202105211840
35,27101,1809,33,24321,Winston Salem,"",743.801652892562,7438.01652892562,356085731.400146,162957.922513793,202105211840
36,27103,3038,39,36071,Winston Salem,"",842.227828449447,8422.27828449447,527249856.672729,146399.561156354,202105211840
37,27104,2525,32,29383,Winston Salem,"",859.340434945377,8593.40434945377,337669863.683838,130394.134288752,202105211840
38,27105,4054,36,40186,Winston Salem,"",1008.80903797342,10088.0903797342,950547784.577881,208375.813794777,202105211840
39,27106,4375,52,51378,Winston Salem,"",851.531784032076,8515.31784032076,787324720.967285,203893.681115083,202105211840
40,27107,4945,41,52432,Winston Salem,"",943.126335062557,9431.26335062557,1859279716.41162,319111.813640457,202105211840
41,27127,3914,24,38510,Winston Salem,"",1016.35938717216,10163.5938717216,820319160.873047,213438.375685158,202105211840
42,27157,46,0,5,Winston Salem,"",92000,920000,827769.094482422,4216.57245655308,202105211840
43,27203,2810,53,21876,Asheboro,"",1284.51270799049,12845.1270799049,589408161.410522,188062.356665824,202105211840
44,27205,3739,47,34549,Asheboro,"",1082.23103418333,10822.3103418333,6255653514.79199,588011.232518038,202105211840
45,27207,282,2,3806,Bear Creek,"",740.935365212822,7409.35365212822,2300194678.82397,473699.237818467,202105211840
46,27208,147,2,1691,Bennett,"",869.308101714962,8693.08101714962,1029479783.1405,215638.108979383,202105211840
47,27209,707,40,4151,Biscoe,"",1703.20404721754,17032.0404721754,1198089302.20734,259108.004034657,202105211840
48,27212,378,1,1600,Blanch,"",2362.5,23625,1328181375.12305,277007.39975067,202105211840
49,27214,1060,11,11747,Browns Summit,"",902.35804886354,9023.5804886354,1414533235.94788,324969.092830869,202105211840
50,27215,4572,76,44892,Burlington,"",1018.44426623897,10184.4426623897,1827823774.30115,298200.358945539,202105211840
51,27217,5224,103,39111,Burlington,"",1335.68561274322,13356.8561274322,3473433663.33496,513818.51476852,202105211840
52,27229,549,17,4014,Candor,"",1367.71300448431,13677.1300448431,2747739848.89313,367384.611313313,202105211840
53,27231,123,0,2048,Cedar Grove,"",600.5859375,6005.859375,987771348.581177,209108.769362036,202105211840
54,27233,295,4,3647,Climax,"",808.884014258295,8088.84014258295,703252829.253662,187154.002103638,202105211840
55,27235,429,12,4575,Colfax,"",937.704918032787,9377.04918032787,380654027.583252,148521.339190303,202105211840
56,27239,864,13,9629,Denton,"",897.289438155572,8972.89438155572,4319759872.9696,429373.198159064,202105211840
57,27242,184,3,2668,Eagle Springs,"",689.655172413793,6896.55172413793,1480408484.01825,321391.030328654,202105211840
58,27243,295,2,4665,Efland,"",632.368703108253,6323.68703108253,1142332751.10315,311755.144165646,202105211840
59,27244,2046,26,16259,Elon,"",1258.37997416815,12583.7997416815,1541989025.453,399696.340130384,202105211840
60,27248,386,5,4835,Franklinville,"",798.345398138573,7983.45398138573,942909114.352783,215710.992817749,202105211840
61,27249,1122,8,13355,Gibsonville,"",840.134780980906,8401.34780980906,1679803774.77087,397477.611919868,202105211840
62,27252,112,2,2264,Goldston,"",494.69964664311,4946.9964664311,1142470673.17163,220926.147155476,202105211840
