OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,2346,18,14872,Advance,"",1577.46100053792,15774.6100053792,1744189234.37061,355282.663136038,202201031740
2,27007,408,3,2136,Ararat,"",1910.11235955056,19101.1235955056,592499585.594238,195922.003442792,202201031740
3,27009,505,6,2937,Belews Creek,"",1719.44160708206,17194.4160708206,618093097.011353,191244.647442635,202201031740
4,27011,1037,13,5411,Boonville,"",1916.46645721678,19164.6645721678,1489580093.86462,316910.589814884,202201031740
5,27012,4808,70,28954,Clemmons,"",1660.56503419217,16605.6503419217,1176567385.86804,255774.303165276,202201031740
6,27013,1169,13,6495,Cleveland,"",1799.84603541186,17998.4603541186,2066336247.98627,379169.285246239,202201031740
7,27014,202,6,957,Cooleemee,"",2110.76280041797,21107.6280041797,21479098.032959,22299.1178929161,202201031740
8,27016,340,4,1682,Danbury,"",2021.40309155767,20214.0309155767,1068209590.0686,211061.413302457,202201031740
9,27017,1945,24,9499,Dobson,"",2047.58395620592,20475.8395620592,2962951682.04883,566348.974052303,202201031740
10,27018,1426,11,8221,East Bend,"",1734.58216761951,17345.8216761951,2331567909.96985,255811.974556888,202201031740
11,27019,612,5,4234,Germanton,"",1445.44166273028,14454.4166273028,977414017.819214,270248.259734795,202201031740
12,27020,1235,11,6104,Hamptonville,"",2023.26343381389,20232.6343381389,2114111622.36755,316969.486887135,202201031740
13,27021,3206,59,17979,King,"",1783.19150119584,17831.9150119584,1469376476.14172,210392.900707099,202201031740
14,27022,218,3,1512,Lawsonville,"",1441.79894179894,14417.9894179894,918745327.278442,200803.000966771,202201031740
15,27023,1855,8,12775,Lewisville,"",1452.05479452055,14520.5479452055,807172159.002075,183078.980128526,202201031740
16,27024,520,5,2683,Lowgap,"",1938.12896011927,19381.2896011927,1265827411.39758,278411.484773322,202201031740
17,27025,1749,37,11117,Madison,"",1573.26616893047,15732.6616893047,2714649364.33142,468723.596670607,202201031740
18,27027,608,19,4017,Mayodan,"",1513.56733881006,15135.6733881006,548179131.574585,172371.363079245,202201031740
19,27028,5113,57,28039,Mocksville,"",1823.53150968294,18235.3150968294,5475621774.30664,567238.136149726,202201031740
20,27030,7602,159,37641,Mount Airy,"",2019.60628038575,20196.0628038575,4824085732.75671,624989.724929864,202201031740
21,27040,1848,13,13150,Pfafftown,"",1405.32319391635,14053.2319391635,763349953.536133,205025.773716105,202201031740
22,27041,1415,11,8020,Pilot Mountain,"",1764.3391521197,17643.391521197,1629462738.40637,324677.141569035,202201031740
23,27042,104,2,720,Pine Hall,"",1444.44444444444,14444.4444444444,290758639.069458,113971.243586081,202201031740
24,27043,1089,13,6442,Pinnacle,"",1690.46879850978,16904.6879850978,1935795027.06067,395674.180712495,202201031740
25,27045,1775,15,9583,Rural Hall,"",1852.23833872483,18522.3833872483,666085549.25769,154538.589918543,202201031740
26,27046,299,5,1953,Sandy Ridge,"",1530.97798259089,15309.7798259089,1237681699.0647,217125.573744555,202201031740
27,27047,212,2,1279,Siloam,"",1657.54495699765,16575.4495699765,576295820.815674,144984.839113672,202201031740
28,27048,1362,18,8902,Stoneville,"",1529.99325994159,15299.9325994159,2355000804.03674,325454.766660312,202201031740
29,27050,645,8,4084,Tobaccoville,"",1579.33398628795,15793.3398628795,703876500.567505,219088.1792708,202201031740
30,27051,1342,14,8287,Walkertown,"",1619.40388560396,16194.0388560396,524680317.775635,151066.808563308,202201031740
31,27052,1702,30,10061,Walnut Cove,"",1691.68074744061,16916.8074744061,2710320219.82117,403203.611044297,202201031740
32,27053,458,5,3156,Westfield,"",1451.20405576679,14512.0405576679,2152815477.55933,413464.446930883,202201031740
33,27054,531,11,2608,Woodleaf,"",2036.04294478528,20360.4294478528,778193820.583862,201172.963339102,202201031740
34,27055,3008,44,14521,Yadkinville,"",2071.48268025618,20714.8268025618,3115987965.39453,403366.492297811,202201031740
35,27101,3104,52,24321,Winston Salem,"",1276.26331154147,12762.6331154147,356085731.400146,162957.922513792,202201031740
36,27103,5402,51,36071,Winston Salem,"",1497.60195170636,14976.0195170636,527249856.672729,146399.561156354,202201031740
37,27104,4237,47,29383,Winston Salem,"",1441.99026648062,14419.9026648062,337669863.683838,130394.134288752,202201031740
38,27105,6877,61,40186,Winston Salem,"",1711.29248992186,17112.9248992186,950547784.577881,208375.813794777,202201031740
39,27106,7041,71,51378,Winston Salem,"",1370.43092374168,13704.3092374168,787324720.967285,203893.681115083,202201031740
40,27107,8600,82,52432,Winston Salem,"",1640.21971315227,16402.1971315227,1859279716.41162,319111.813640457,202201031740
41,27127,6557,37,38510,Winston Salem,"",1702.67462996624,17026.7462996624,820319160.873047,213438.375685158,202201031740
42,27157,136,1,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202201031740
43,27203,4162,63,21876,Asheboro,"",1902.54159809837,19025.4159809837,589408161.410522,188062.356665824,202201031740
44,27205,6009,62,34549,Asheboro,"",1739.26886451127,17392.6886451127,6255653514.79199,588011.232518038,202201031740
45,27207,566,2,3806,Bear Creek,"",1487.12559117183,14871.2559117183,2300194678.82397,473699.237818466,202201031740
46,27208,267,4,1691,Bennett,"",1578.94736842105,15789.4736842105,1029479783.1405,215638.108979383,202201031740
47,27209,940,44,4151,Biscoe,"",2264.51457480125,22645.1457480125,1198089302.20734,259108.004034657,202201031740
48,27212,439,1,1600,Blanch,"",2743.75,27437.5,1328181375.12305,277007.399750669,202201031740
49,27214,1817,17,11747,Browns Summit,"",1546.77790074061,15467.7790074061,1414533235.94788,324969.09283087,202201031740
50,27215,7860,100,44892,Burlington,"",1750.86875167068,17508.6875167068,1827823774.30115,298200.358945539,202201031740
51,27217,8140,121,39111,Burlington,"",2081.25591265884,20812.5591265884,3473433663.33496,513818.514768521,202201031740
52,27229,765,18,4014,Candor,"",1905.82959641256,19058.2959641256,2747739848.89313,367384.611313313,202201031740
53,27231,216,1,2048,Cedar Grove,"",1054.6875,10546.875,987771348.581177,209108.769362036,202201031740
54,27233,567,8,3647,Climax,"",1554.70249520154,15547.0249520154,703252829.253662,187154.002103637,202201031740
55,27235,691,15,4575,Colfax,"",1510.3825136612,15103.825136612,380654027.583252,148521.339190304,202201031740
56,27239,1662,25,9629,Denton,"",1726.0359331187,17260.359331187,4319759872.9696,429373.198159065,202201031740
57,27242,336,5,2668,Eagle Springs,"",1259.37031484258,12593.7031484258,1480408484.01825,321391.030328654,202201031740
58,27243,559,4,4665,Efland,"",1198.28510182208,11982.8510182208,1142332751.10315,311755.144165645,202201031740
59,27244,3296,30,16259,Elon,"",2027.18494372348,20271.8494372348,1541989025.453,399696.340130383,202201031740
60,27248,748,8,4835,Franklinville,"",1547.05274043433,15470.5274043433,942909114.352783,215710.992817748,202201031740
61,27249,2150,22,13355,Gibsonville,"",1609.88393859978,16098.8393859978,1679803774.77087,397477.611919869,202201031740
62,27252,236,3,2264,Goldston,"",1042.40282685512,10424.0282685512,1142470673.17163,220926.147155477,202201031740
63,27253,6151,74,31464,Graham,"",1954.93262140859,19549.3262140859,2351372927.78931,521476.969804175,202201031740
64,27258,1210,11,7740,Haw River,"",1563.30749354005,15633.0749354005,473631125.268677,312686.877842212,202201031740
65,27260,3735,57,25696,High Point,"",1453.53362391034,14535.3362391034,348441568.963501,133229.878739789,202201031740
66,27262,3420,73,24764,High Point,"",1381.03698917784,13810.3698917784,368730084.700928,171087.864383377,202201031740
67,27263,3553,57,22320,High Point,"",1591.8458781362,15918.458781362,1121512604.52234,249658.228757679,202201031740
68,27265,7365,84,50038,High Point,"",1471.88137015868,14718.8137015868,1172957282.41284,307481.490778656,202201031740
69,27268,347,0,1695,High Point,"",2047.19764011799,20471.9764011799,2495618.64758301,8251.66869064816,202201031740
70,27278,2946,25,27181,Hillsborough,"",1083.84533313712,10838.4533313712,2885765742.02771,502574.675043234,202201031740
71,27281,454,4,3710,Jackson Springs,"",1223.71967654987,12237.1967654987,2095606802.2608,479969.724586593,202201031740
72,27282,2346,30,16597,Jamestown,"",1413.50846538531,14135.0846538531,404066994.873657,168803.970950205,202201031740
73,27283,503,5,2982,Julian,"",1686.78739101274,16867.8739101274,711286368.914917,161239.518798817,202201031740
74,27284,9146,119,56201,Kernersville,"",1627.3731784132,16273.731784132,2233069317.10205,420748.080109326,202201031740
75,27288,3875,73,23585,Eden,"",1642.99342802629,16429.9342802629,1951079100.05676,304615.616752016,202201031740
76,27291,223,1,1538,Leasburg,"",1449.93498049415,14499.3498049415,1492904663.44434,314720.3653191,202201031740
77,27292,7103,72,41465,Lexington,"",1713.01097310985,17130.1097310985,4270233445.18579,407599.915340798,202201031740
78,27295,7347,84,39191,Lexington,"",1874.66510168151,18746.6510168151,3631502180.53174,466742.919509857,202201031740
79,27298,1633,16,10440,Liberty,"",1564.17624521073,15641.7624521073,2639148530.03284,431527.987760386,202201031740
80,27299,1117,11,5254,Linwood,"",2125.99923867529,21259.992386753,822543412.257813,203597.604040364,202201031740
81,27301,1814,24,10019,Mc Leansville,"",1810.55993612137,18105.5993612137,900133716.655151,287107.537324028,202201031740
82,27302,4915,30,32302,Mebane,"",1521.57761129342,15215.7761129342,3198656461.27478,644303.594275321,202201031740
83,27305,241,1,1585,Milton,"",1520.5047318612,15205.047318612,687167820.539429,263836.485514183,202201031740
84,27306,1118,22,5945,Mount Gilead,"",1880.57190916737,18805.7190916737,5305900334.83325,426306.558627535,202201031740
85,27310,1158,5,8562,Oak Ridge,"",1352.48773651016,13524.8773651016,526240082.103149,140986.043049622,202201031740
86,27311,521,6,3220,Pelham,"",1618.01242236025,16180.1242236025,1338371966.32642,293760.993606137,202201031740
87,27312,1897,28,22205,Pittsboro,"",854.3120918712,8543.120918712,5005768374.64233,617961.777569282,202201031740
88,27313,979,27,7288,Pleasant Garden,"",1343.30406147091,13433.0406147091,760352714.59021,181619.740165306,202201031740
89,27314,128,1,1138,Prospect Hill,"",1124.78031634446,11247.8031634446,773578280.842896,162162.976448062,202201031740
90,27315,243,1,2140,Providence,"",1135.51401869159,11355.1401869159,697810511.310425,179457.95829655,202201031740
91,27316,1139,19,7156,Ramseur,"",1591.67132476244,15916.7132476244,1975410509.03577,278228.393914437,202201031740
92,27317,3211,40,17851,Randleman,"",1798.77877990029,17987.7877990029,1700826686.43616,339539.515262609,202201031740
93,27320,6140,71,38894,Reidsville,"",1578.64966318712,15786.4966318712,6966725984.64832,658218.836963247,202201031740
94,27325,1194,15,7676,Robbins,"",1555.49765502866,15554.9765502866,2401051783.47894,409075.895347678,202201031740
