OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,122,3,14872,Advance,"",82.0333512641205,1744189234.37061,355282.663136038,202009280453
2,27007,32,0,2136,Ararat,"",149.812734082397,592499585.594238,195922.003442792,202009280453
3,27009,16,0,2937,Belews Creek,"",54.4773578481444,618093097.011353,191244.647442635,202009280453
4,27011,79,1,5411,Boonville,"",145.998891147662,1489580093.86462,316910.589814884,202009280453
5,27012,430,12,28954,Clemmons,"",148.511431926504,1176567385.86804,255774.303165276,202009280453
6,27013,104,3,6495,Cleveland,"",160.123171670516,2066336247.98627,379169.285246239,202009280453
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202009280453
8,27016,20,0,1682,Danbury,"",118.906064209275,1068209590.0686,211061.413302457,202009280453
9,27017,209,1,9499,Dobson,"",220.023160332667,2962951682.04883,566348.974052304,202009280453
10,27018,119,2,8221,East Bend,"",144.751246806958,2331567909.96985,255811.974556888,202009280453
11,27019,39,0,4234,Germanton,"",92.1114785073217,977414017.819214,270248.259734795,202009280453
12,27020,141,2,6104,Hamptonville,"",230.996068152031,2114111622.36755,316969.486887135,202009280453
13,27021,163,1,17979,King,"",90.6613271038434,1469376476.14172,210392.900707099,202009280453
14,27022,13,0,1512,Lawsonville,"",85.978835978836,918745327.278442,200803.000966771,202009280453
15,27023,159,1,12775,Lewisville,"",124.461839530333,807172159.002075,183078.980128527,202009280453
16,27024,26,1,2683,Lowgap,"",96.9064480059635,1265827411.39758,278411.484773322,202009280453
17,27025,260,2,11117,Madison,"",233.876045695781,2714649364.33142,468723.596670606,202009280453
18,27027,50,0,4017,Mayodan,"",124.470998257406,548179131.574585,172371.363079245,202009280453
19,27028,434,3,28039,Mocksville,"",154.784407432505,5475621774.30664,567238.136149725,202009280453
20,27030,657,12,37641,Mount Airy,"",174.543715629234,4824085732.75671,624989.724929863,202009280453
21,27040,131,1,13150,Pfafftown,"",99.6197718631179,763349953.536133,205025.773716105,202009280453
22,27041,86,0,8020,Pilot Mountain,"",107.231920199501,1629462738.40637,324677.141569035,202009280453
23,27042,15,1,720,Pine Hall,"",208.333333333333,290758639.069458,113971.243586081,202009280453
24,27043,85,1,6442,Pinnacle,"",131.946600434648,1935795027.06067,395674.180712496,202009280453
25,27045,173,3,9583,Rural Hall,"",180.528018365856,666085549.25769,154538.589918543,202009280453
26,27046,18,0,1953,Sandy Ridge,"",92.1658986175115,1237681699.0647,217125.573744555,202009280453
27,27047,9,0,1279,Siloam,"",70.3674745895231,576295820.815674,144984.839113672,202009280453
28,27048,103,0,8902,Stoneville,"",115.704336104246,2355000804.03674,325454.766660313,202009280453
29,27050,36,0,4084,Tobaccoville,"",88.1488736532811,703876500.567505,219088.1792708,202009280453
30,27051,106,1,8287,Walkertown,"",127.911186195246,524680317.775635,151066.808563308,202009280453
31,27052,101,0,10061,Walnut Cove,"",100.387635423914,2710320219.82117,403203.611044297,202009280453
32,27053,22,0,3156,Westfield,"",69.7084917617237,2152815477.55933,413464.446930882,202009280453
33,27054,44,0,2608,Woodleaf,"",168.711656441718,778193820.583862,201172.963339102,202009280453
34,27055,320,2,14521,Yadkinville,"",220.370497899594,3115987965.39453,403366.49229781,202009280453
35,27101,320,12,24321,Winston Salem,"",131.573537272316,356085731.400146,162957.922513793,202009280453
36,27103,612,16,36071,Winston Salem,"",169.665382162956,527249856.672729,146399.561156354,202009280453
37,27104,452,11,29383,Winston Salem,"",153.83044617636,337669863.683838,130394.134288752,202009280453
38,27105,1052,9,40186,Winston Salem,"",261.782710396656,950547784.577881,208375.813794777,202009280453
39,27106,857,8,51378,Winston Salem,"",166.802911752112,787324720.967285,203893.681115083,202009280453
40,27107,1212,14,52432,Winston Salem,"",231.156545620995,1859279716.41162,319111.813640457,202009280453
41,27127,813,6,38510,Winston Salem,"",211.113996364581,820319160.873047,213438.375685158,202009280453
42,27157,10,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202009280453
43,27203,761,19,21876,Asheboro,"",347.869811665752,589408161.410522,188062.356665824,202009280453
44,27205,676,11,34549,Asheboro,"",195.664129207792,6255653514.79199,588011.232518038,202009280453
45,27207,95,1,3806,Bear Creek,"",249.605885444036,2300194678.82397,473699.237818467,202009280453
46,27208,42,0,1691,Bennett,"",248.373743347132,1029479783.1405,215638.108979383,202009280453
47,27209,328,19,4151,Biscoe,"",790.171043122139,1198089302.20734,259108.004034657,202009280453
48,27212,92,0,1600,Blanch,"",575,1328181375.12305,277007.39975067,202009280453
49,27214,139,1,11747,Browns Summit,"",118.328083766068,1414533235.94788,324969.092830869,202009280453
50,27215,830,8,44892,Burlington,"",184.888176067005,1827823774.30115,298200.358945539,202009280453
51,27217,1451,37,39111,Burlington,"",370.995372145944,3473433663.33496,513818.51476852,202009280453
52,27229,220,5,4014,Candor,"",548.081714000997,2747739848.89313,367384.611313313,202009280453
53,27231,18,0,2048,Cedar Grove,"",87.890625,987771348.581177,209108.769362036,202009280453
54,27233,20,0,3647,Climax,"",54.839594187003,703252829.253662,187154.002103638,202009280453
55,27235,61,0,4575,Colfax,"",133.333333333333,380654027.583252,148521.339190303,202009280453
56,27239,110,3,9629,Denton,"",114.238238654066,4319759872.9696,429373.198159064,202009280453
57,27242,49,0,2668,Eagle Springs,"",183.658170914543,1480408484.01825,321391.030328654,202009280453
58,27243,66,1,4665,Efland,"",141.479099678457,1142332751.10315,311755.144165646,202009280453
59,27244,214,2,16259,Elon,"",131.619410787871,1541989025.453,399696.340130384,202009280453
60,27248,64,2,4835,Franklinville,"",132.368148914168,942909114.352783,215710.992817749,202009280453
61,27249,166,2,13355,Gibsonville,"",124.298015724448,1679803774.77087,397477.611919868,202009280453
62,27252,14,1,2264,Goldston,"",61.8374558303887,1142470673.17163,220926.147155476,202009280453
63,27253,891,4,31464,Graham,"",283.180778032037,2351372927.78931,521476.969804177,202009280453
64,27258,160,2,7740,Haw River,"",206.71834625323,473631125.268677,312686.877842211,202009280453
65,27260,588,14,25696,High Point,"",228.829389788294,348441568.963501,133229.878739789,202009280453
66,27262,487,6,24764,High Point,"",196.656436763043,368730084.700928,171087.864383377,202009280453
67,27263,424,4,22320,High Point,"",189.964157706093,1121512604.52234,249658.228757679,202009280453
68,27265,721,21,50038,High Point,"",144.090491226668,1172957282.41284,307481.490778656,202009280453
69,27268,45,0,1695,High Point,"",265.486725663717,2495618.64758301,8251.66869064816,202009280453
70,27278,333,1,27181,Hillsborough,"",122.512048857658,2885765742.02771,502574.675043234,202009280453
71,27281,60,0,3710,Jackson Springs,"",161.725067385445,2095606802.2608,479969.724586594,202009280453
72,27282,214,3,16597,Jamestown,"",128.93896487317,404066994.873657,168803.970950205,202009280453
73,27283,41,1,2982,Julian,"",137.491616364856,711286368.914917,161239.518798817,202009280453
74,27284,786,8,56201,Kernersville,"",139.855162719525,2233069317.10205,420748.080109325,202009280453
75,27288,340,3,23585,Eden,"",144.159423362307,1951079100.05676,304615.616752016,202009280453
76,27291,4,0,1538,Leasburg,"",26.0078023407022,1492904663.44434,314720.365319101,202009280453
77,27292,689,6,41465,Lexington,"",166.164234896901,4270233445.18579,407599.915340798,202009280453
78,27295,575,16,39191,Lexington,"",146.717358577224,3631502180.53174,466742.919509858,202009280453
79,27298,158,0,10440,Liberty,"",151.340996168582,2639148530.03284,431527.987760386,202009280453
