OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1120,3,14872,Advance,"",753.093060785368,7530.93060785368,1744189234.37061,355282.663136038,202102251801
2,27007,199,0,2136,Ararat,"",931.647940074906,9316.47940074906,592499585.594238,195922.003442792,202102251801
3,27009,248,1,2937,Belews Creek,"",844.399046646238,8443.99046646238,618093097.011353,191244.647442635,202102251801
4,27011,500,8,5411,Boonville,"",924.043614858621,9240.43614858621,1489580093.86462,316910.589814884,202102251801
5,27012,2515,44,28954,Clemmons,"",868.619189058507,8686.19189058507,1176567385.86804,255774.303165276,202102251801
6,27013,526,6,6495,Cleveland,"",809.853733641263,8098.53733641263,2066336247.98627,379169.285246239,202102251801
7,27014,63,1,957,Cooleemee,"",658.307210031348,6583.07210031348,21479098.032959,22299.1178929161,202102251801
8,27016,133,2,1682,Danbury,"",790.725326991677,7907.25326991677,1068209590.0686,211061.413302457,202102251801
9,27017,965,9,9499,Dobson,"",1015.89641014844,10158.9641014844,2962951682.04883,566348.974052304,202102251801
10,27018,633,4,8221,East Bend,"",769.979321250456,7699.79321250456,2331567909.96985,255811.974556888,202102251801
11,27019,288,1,4234,Germanton,"",680.207841284837,6802.07841284837,977414017.819214,270248.259734795,202102251801
12,27020,607,5,6104,Hamptonville,"",994.429882044561,9944.29882044561,2114111622.36755,316969.486887135,202102251801
13,27021,1559,36,17979,King,"",867.12275432449,8671.2275432449,1469376476.14172,210392.900707099,202102251801
14,27022,80,2,1512,Lawsonville,"",529.100529100529,5291.00529100529,918745327.278442,200803.000966771,202102251801
15,27023,883,3,12775,Lewisville,"",691.19373776908,6911.9373776908,807172159.002075,183078.980128527,202102251801
16,27024,258,3,2683,Lowgap,"",961.61013790533,9616.1013790533,1265827411.39758,278411.484773322,202102251801
17,27025,933,7,11117,Madison,"",839.255194746784,8392.55194746784,2714649364.33142,468723.596670606,202102251801
18,27027,332,6,4017,Mayodan,"",826.487428429176,8264.87428429176,548179131.574585,172371.363079245,202102251801
19,27028,2312,23,28039,Mocksville,"",824.565783373159,8245.65783373159,5475621774.30664,567238.136149725,202102251801
20,27030,3816,85,37641,Mount Airy,"",1013.78815653144,10137.8815653144,4824085732.75671,624989.724929863,202102251801
21,27040,906,7,13150,Pfafftown,"",688.973384030418,6889.73384030418,763349953.536133,205025.773716105,202102251801
22,27041,644,6,8020,Pilot Mountain,"",802.992518703242,8029.92518703242,1629462738.40637,324677.141569035,202102251801
23,27042,63,2,720,Pine Hall,"",875,8750,290758639.069458,113971.243586081,202102251801
24,27043,467,5,6442,Pinnacle,"",724.930145917417,7249.30145917417,1935795027.06067,395674.180712496,202102251801
25,27045,891,7,9583,Rural Hall,"",929.771470312011,9297.71470312011,666085549.25769,154538.589918543,202102251801
26,27046,140,1,1953,Sandy Ridge,"",716.845878136201,7168.45878136201,1237681699.0647,217125.573744555,202102251801
27,27047,102,0,1279,Siloam,"",797.498045347928,7974.98045347928,576295820.815674,144984.839113672,202102251801
