OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,4291,22,14872,Advance,"",2885.28778913394,28852.8778913394,1744189234.37061,355282.663136038,202210061940
2,27007,723,9,2136,Ararat,"",3384.83146067416,33848.3146067416,592499585.594238,195922.003442792,202210061940
3,27009,809,9,2937,Belews Creek,"",2754.5114061968,27545.114061968,618093097.011353,191244.647442635,202210061940
4,27011,1956,20,5411,Boonville,"",3614.85862132693,36148.5862132693,1489580093.86462,316910.589814884,202210061940
5,27012,9044,88,28954,Clemmons,"",3123.57532637978,31235.7532637977,1176567385.86804,255774.303165276,202210061940
6,27013,1877,14,6495,Cleveland,"",2889.91531947652,28899.1531947652,2066336247.98627,379169.285246239,202210061940
7,27014,323,6,957,Cooleemee,"",3375.13061650993,33751.3061650993,21479098.032959,22299.1178929161,202210061940
8,27016,655,11,1682,Danbury,"",3894.17360285375,38941.7360285375,1068209590.0686,211061.413302457,202210061940
9,27017,3420,35,9499,Dobson,"",3600.37898726182,36003.7898726182,2962951682.04883,566348.974052303,202210061940
10,27018,2522,16,8221,East Bend,"",3067.75331468191,30677.5331468191,2331567909.96985,255811.974556888,202210061940
11,27019,1057,8,4234,Germanton,"",2496.45725082664,24964.5725082664,977414017.819214,270248.259734795,202210061940
12,27020,2168,14,6104,Hamptonville,"",3551.76933158585,35517.6933158585,2114111622.36755,316969.486887135,202210061940
13,27021,5908,94,17979,King,"",3286.05595416875,32860.5595416875,1469376476.14172,210392.900707099,202210061940
14,27022,379,4,1512,Lawsonville,"",2506.61375661376,25066.1375661376,918745327.278442,200803.000966771,202210061940
15,27023,3622,17,12775,Lewisville,"",2835.22504892368,28352.2504892368,807172159.002075,183078.980128526,202210061940
16,27024,873,10,2683,Lowgap,"",3253.82035035408,32538.2035035408,1265827411.39758,278411.484773322,202210061940
17,27025,2978,51,11117,Madison,"",2678.78024646937,26787.8024646937,2714649364.33142,468723.596670607,202210061940
18,27027,1080,23,4017,Mayodan,"",2688.57356235997,26885.7356235997,548179131.574585,172371.363079245,202210061940
19,27028,8767,88,28039,Mocksville,"",3126.71635935661,31267.1635935661,5475621774.30664,567238.136149726,202210061940
20,27030,13193,225,37641,Mount Airy,"",3504.95470364762,35049.5470364762,4824085732.75671,624989.724929864,202210061940
21,27040,3532,22,13150,Pfafftown,"",2685.93155893536,26859.3155893536,763349953.536133,205025.773716105,202210061940
22,27041,2506,31,8020,Pilot Mountain,"",3124.68827930175,31246.8827930175,1629462738.40637,324677.141569035,202210061940
23,27042,191,3,720,Pine Hall,"",2652.77777777778,26527.7777777778,290758639.069458,113971.243586081,202210061940
24,27043,1943,16,6442,Pinnacle,"",3016.14405464142,30161.4405464142,1935795027.06067,395674.180712495,202210061940
25,27045,3267,25,9583,Rural Hall,"",3409.16205781071,34091.6205781071,666085549.25769,154538.589918543,202210061940
26,27046,502,8,1953,Sandy Ridge,"",2570.40450588838,25704.0450588838,1237681699.0647,217125.573744555,202210061940
27,27047,418,3,1279,Siloam,"",3268.17826426896,32681.7826426896,576295820.815674,144984.839113672,202210061940
28,27048,2302,27,8902,Stoneville,"",2585.93574477645,25859.3574477645,2355000804.03674,325454.766660312,202210061940
29,27050,1165,14,4084,Tobaccoville,"",2852.59549461312,28525.9549461312,703876500.567505,219088.1792708,202210061940
30,27051,2477,21,8287,Walkertown,"",2989.01894533607,29890.1894533607,524680317.775635,151066.808563308,202210061940
31,27052,2985,45,10061,Walnut Cove,"",2966.90189841964,29669.0189841964,2710320219.82117,403203.611044297,202210061940
32,27053,791,9,3156,Westfield,"",2506.3371356147,25063.371356147,2152815477.55933,413464.446930883,202210061940
33,27054,836,13,2608,Woodleaf,"",3205.52147239264,32055.2147239264,778193820.583862,201172.963339102,202210061940
34,27055,5556,59,14521,Yadkinville,"",3826.1827697817,38261.827697817,3115987965.39453,403366.492297811,202210061940
35,27101,6014,67,24321,Winston Salem,"",2472.76016611159,24727.6016611159,356085731.400146,162957.922513792,202210061940
36,27103,10509,88,36071,Winston Salem,"",2913.4207535139,29134.207535139,527249856.672729,146399.561156354,202210061940
37,27104,8351,66,29383,Winston Salem,"",2842.11959296192,28421.1959296192,337669863.683838,130394.134288752,202210061940
38,27105,12245,87,40186,Winston Salem,"",3047.0810730105,30470.810730105,950547784.577881,208375.813794777,202210061940
39,27106,13605,103,51378,Winston Salem,"",2648.02055354432,26480.2055354432,787324720.967285,203893.681115083,202210061940
40,27107,14746,114,52432,Winston Salem,"",2812.40463838877,28124.0463838877,1859279716.41162,319111.813640457,202210061940
41,27127,12104,60,38510,Winston Salem,"",3143.07971955336,31430.7971955336,820319160.873047,213438.375685158,202210061940
42,27157,218,1,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202210061940
43,27203,7109,81,21876,Asheboro,"",3249.6800146279,32496.800146279,589408161.410522,188062.356665824,202210061940
44,27205,9751,85,34549,Asheboro,"",2822.36823062896,28223.6823062896,6255653514.79199,588011.232518038,202210061940
45,27207,981,4,3806,Bear Creek,"",2577.50919600631,25775.0919600631,2300194678.82397,473699.237818466,202210061940
46,27208,443,4,1691,Bennett,"",2619.75162625665,26197.5162625665,1029479783.1405,215638.108979383,202210061940
47,27209,1527,50,4151,Biscoe,"",3678.63165502289,36786.3165502289,1198089302.20734,259108.004034657,202210061940
48,27212,664,1,1600,Blanch,"",4150,41500,1328181375.12305,277007.399750669,202210061940
49,27214,3285,25,11747,Browns Summit,"",2796.4586702988,27964.586702988,1414533235.94788,324969.09283087,202210061940
50,27215,14374,148,44892,Burlington,"",3201.90679853872,32019.0679853872,1827823774.30115,298200.358945539,202210061940
51,27217,14227,172,39111,Burlington,"",3637.59556135103,36375.9556135103,3473433663.33496,513818.514768521,202210061940
52,27229,1298,25,4014,Candor,"",3233.68211260588,32336.8211260588,2747739848.89313,367384.611313313,202210061940
53,27231,486,2,2048,Cedar Grove,"",2373.046875,23730.46875,987771348.581177,209108.769362036,202210061940
54,27233,911,8,3647,Climax,"",2497.94351521799,24979.4351521799,703252829.253662,187154.002103637,202210061940
55,27235,1283,16,4575,Colfax,"",2804.37158469945,28043.7158469945,380654027.583252,148521.339190304,202210061940
56,27239,2608,30,9629,Denton,"",2708.48478554367,27084.8478554367,4319759872.9696,429373.198159065,202210061940
57,27242,604,9,2668,Eagle Springs,"",2263.86806596702,22638.6806596702,1480408484.01825,321391.030328654,202210061940
58,27243,1114,6,4665,Efland,"",2387.99571275455,23879.9571275455,1142332751.10315,311755.144165645,202210061940
59,27244,5829,36,16259,Elon,"",3585.09133403038,35850.9133403038,1541989025.453,399696.340130383,202210061940
60,27248,1233,14,4835,Franklinville,"",2550.15511892451,25501.5511892451,942909114.352783,215710.992817748,202210061940
61,27249,3847,33,13355,Gibsonville,"",2880.56907525271,28805.6907525271,1679803774.77087,397477.611919869,202210061940
62,27252,405,4,2264,Goldston,"",1788.86925795053,17888.6925795053,1142470673.17163,220926.147155477,202210061940
63,27253,10877,101,31464,Graham,"",3456.96669209255,34569.6669209255,2351372927.78931,521476.969804175,202210061940
64,27258,2197,15,7740,Haw River,"",2838.50129198966,28385.0129198966,473631125.268677,312686.877842212,202210061940
65,27260,6725,89,25696,High Point,"",2617.13885429639,26171.3885429639,348441568.963501,133229.878739789,202210061940
66,27262,5990,95,24764,High Point,"",2418.83379098692,24188.3379098692,368730084.700928,171087.864383377,202210061940
67,27263,5854,88,22320,High Point,"",2622.75985663082,26227.5985663082,1121512604.52234,249658.228757679,202210061940
68,27265,13456,115,50038,High Point,"",2689.15624125665,26891.5624125665,1172957282.41284,307481.490778656,202210061940
69,27268,463,0,1695,High Point,"",2731.56342182891,27315.6342182891,2495618.64758301,8251.66869064816,202210061940
70,27278,7024,31,27181,Hillsborough,"",2584.15805158015,25841.5805158015,2885765742.02771,502574.675043234,202210061940
71,27281,857,7,3710,Jackson Springs,"",2309.9730458221,23099.730458221,2095606802.2608,479969.724586593,202210061940
72,27282,4255,46,16597,Jamestown,"",2563.71633427728,25637.1633427728,404066994.873657,168803.970950205,202210061940
73,27283,789,8,2982,Julian,"",2645.87525150905,26458.7525150905,711286368.914917,161239.518798817,202210061940
74,27284,16319,159,56201,Kernersville,"",2903.68498781161,29036.849878116,2233069317.10205,420748.080109326,202210061940
75,27288,6966,96,23585,Eden,"",2953.57218571126,29535.7218571126,1951079100.05676,304615.616752016,202210061940
76,27291,391,2,1538,Leasburg,"",2542.26267880364,25422.6267880364,1492904663.44434,314720.3653191,202210061940
77,27292,12751,109,41465,Lexington,"",3075.12359821536,30751.2359821536,4270233445.18579,407599.915340798,202210061940
78,27295,12925,109,39191,Lexington,"",3297.95106019239,32979.5106019239,3631502180.53174,466742.919509857,202210061940
79,27298,2790,22,10440,Liberty,"",2672.41379310345,26724.1379310345,2639148530.03284,431527.987760386,202210061940
80,27299,1889,17,5254,Linwood,"",3595.35591929958,35953.5591929958,822543412.257813,203597.604040364,202210061940
