OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,2052,18,14872,Advance,"",1379.77407208176,13797.7407208176,1744189234.37061,355282.663136038,202112020140
2,27007,353,3,2136,Ararat,"",1652.62172284644,16526.2172284644,592499585.594238,195922.003442792,202112020140
3,27009,451,6,2937,Belews Creek,"",1535.58052434457,15355.8052434457,618093097.011353,191244.647442635,202112020140
4,27011,880,10,5411,Boonville,"",1626.31676215117,16263.1676215117,1489580093.86462,316910.589814884,202112020140
5,27012,4163,65,28954,Clemmons,"",1437.79788630241,14377.9788630241,1176567385.86804,255774.303165276,202112020140
6,27013,1063,13,6495,Cleveland,"",1636.64357197844,16366.4357197844,2066336247.98627,379169.285246239,202112020140
7,27014,175,6,957,Cooleemee,"",1828.63113897597,18286.3113897597,21479098.032959,22299.1178929161,202112020140
8,27016,292,4,1682,Danbury,"",1736.02853745541,17360.2853745541,1068209590.0686,211061.413302457,202112020140
9,27017,1746,22,9499,Dobson,"",1838.08821981261,18380.8821981261,2962951682.04883,566348.974052304,202112020140
10,27018,1145,11,8221,East Bend,"",1392.77460162997,13927.7460162997,2331567909.96985,255811.974556888,202112020140
11,27019,552,4,4234,Germanton,"",1303.73169579594,13037.3169579594,977414017.819214,270248.259734795,202112020140
12,27020,1116,11,6104,Hamptonville,"",1828.30930537353,18283.0930537353,2114111622.36755,316969.486887135,202112020140
13,27021,2774,59,17979,King,"",1542.91117414762,15429.1117414762,1469376476.14172,210392.900707099,202112020140
14,27022,175,3,1512,Lawsonville,"",1157.40740740741,11574.0740740741,918745327.278442,200803.000966771,202112020140
15,27023,1576,8,12775,Lewisville,"",1233.65949119374,12336.5949119374,807172159.002075,183078.980128527,202112020140
16,27024,449,4,2683,Lowgap,"",1673.49981364145,16734.9981364145,1265827411.39758,278411.484773322,202112020140
17,27025,1565,36,11117,Madison,"",1407.75389043807,14077.5389043807,2714649364.33142,468723.596670606,202112020140
18,27027,529,19,4017,Mayodan,"",1316.90316156336,13169.0316156336,548179131.574585,172371.363079245,202112020140
