OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,45,3,14872,Advance,,30.2582033351264,1744189234.37061,355282.663136038,202007082036
2,27007,13,0,2136,Ararat,,60.8614232209738,592499585.594238,195922.003442792,202007082036
3,27009,5,0,2937,Belews Creek,,17.0241743275451,618093097.011353,191244.647442635,202007082036
4,27011,36,0,5411,Boonville,,66.5311402698207,1489580093.86462,316910.589814884,202007082036
5,27012,170,0,28954,Clemmons,,58.7138219244319,1176567385.86804,255774.303165276,202007082036
6,27013,31,1,6495,Cleveland,,47.7290223248653,2066336247.98627,379169.285246239,202007082036
7,27014,2,0,957,Cooleemee,,20.8986415882968,21479098.032959,22299.1178929161,202007082036
8,27016,4,0,1682,Danbury,,23.7812128418549,1068209590.0686,211061.413302457,202007082036
9,27017,116,0,9499,Dobson,,122.1181176966,2962951682.04883,566348.974052304,202007082036
10,27018,71,1,8221,East Bend,,86.3641892713782,2331567909.96985,255811.974556888,202007082036
11,27019,20,0,4234,Germanton,,47.2366556447803,977414017.819214,270248.259734795,202007082036
12,27020,64,2,6104,Hamptonville,,104.849279161206,2114111622.36755,316969.486887135,202007082036
13,27021,66,1,17979,King,,36.7094944101452,1469376476.14172,210392.900707099,202007082036
14,27022,2,0,1512,Lawsonville,,13.2275132275132,918745327.278442,200803.000966771,202007082036
15,27023,69,1,12775,Lewisville,,54.0117416829746,807172159.002075,183078.980128527,202007082036
16,27024,9,0,2683,Lowgap,,33.544539694372,1265827411.39758,278411.484773322,202007082036
17,27025,24,0,11117,Madison,,21.588558064226,2714649364.33142,468723.596670606,202007082036
18,27027,6,0,4017,Mayodan,,14.9365197908887,548179131.574585,172371.363079245,202007082036
19,27028,188,0,28039,Mocksville,,67.0494668140804,5475621774.30664,567238.136149725,202007082036
20,27030,261,2,37641,Mount Airy,,69.3392842910656,4824085732.75671,624989.724929863,202007082036
21,27040,37,0,13150,Pfafftown,,28.1368821292776,763349953.536133,205025.773716105,202007082036
22,27041,20,0,8020,Pilot Mountain,,24.9376558603491,1629462738.40637,324677.141569035,202007082036
23,27042,5,0,720,Pine Hall,,69.4444444444444,290758639.069458,113971.243586081,202007082036
24,27043,26,0,6442,Pinnacle,,40.3601366035393,1935795027.06067,395674.180712496,202007082036
25,27045,73,1,9583,Rural Hall,,76.1765626630492,666085549.25769,154538.589918543,202007082036
26,27046,2,0,1953,Sandy Ridge,,10.2406554019457,1237681699.0647,217125.573744555,202007082036
27,27047,4,0,1279,Siloam,,31.2744331508991,576295820.815674,144984.839113672,202007082036
28,27048,22,0,8902,Stoneville,,24.7135475174118,2355000804.03674,325454.766660313,202007082036
29,27050,12,0,4084,Tobaccoville,,29.382957884427,703876500.567505,219088.1792708,202007082036
30,27051,42,0,8287,Walkertown,,50.6817907566067,524680317.775635,151066.808563308,202007082036
31,27052,40,0,10061,Walnut Cove,,39.7574793758076,2710320219.82117,403203.611044297,202007082036
32,27053,5,0,3156,Westfield,,15.8428390367554,2152815477.55933,413464.446930882,202007082036
33,27054,18,0,2608,Woodleaf,,69.0184049079755,778193820.583862,201172.963339102,202007082036
34,27055,162,2,14521,Yadkinville,,111.562564561669,3115987965.39453,403366.49229781,202007082036
35,27101,138,0,24321,Winston Salem,,56.7410879486863,356085731.400146,162957.922513793,202007082036
36,27103,291,8,36071,Winston Salem,,80.6742258323861,527249856.672729,146399.561156354,202007082036
37,27104,243,4,29383,Winston Salem,,82.7008814620699,337669863.683838,130394.134288752,202007082036
38,27105,626,4,40186,Winston Salem,,155.775643258846,950547784.577881,208375.813794777,202007082036
39,27106,427,3,51378,Winston Salem,,83.1095021215306,787324720.967285,203893.681115083,202007082036
40,27107,695,7,52432,Winston Salem,,132.552639609399,1859279716.41162,319111.813640457,202007082036
41,27127,446,5,38510,Winston Salem,,115.814074266424,820319160.873047,213438.375685158,202007082036
42,27157,NA,NA,5,Winston Salem,Population <500 and Cases <5,NA,827769.094482422,4216.57245655308,202007082036
43,27203,415,15,21876,Asheboro,,189.70561345767,589408161.410522,188062.356665824,202007082036
44,27205,340,2,34549,Asheboro,,98.410952560132,6255653514.79199,588011.232518038,202007082036
45,27207,42,1,3806,Bear Creek,,110.352075669995,2300194678.82397,473699.237818467,202007082036
46,27208,14,0,1691,Bennett,,82.7912477823773,1029479783.1405,215638.108979383,202007082036
47,27209,110,5,4151,Biscoe,,264.996386412913,1198089302.20734,259108.004034657,202007082036
48,27212,47,0,1600,Blanch,,293.75,1328181375.12305,277007.39975067,202007082036
49,27214,50,1,11747,Browns Summit,,42.5640589086575,1414533235.94788,324969.092830869,202007082036
50,27215,270,3,44892,Burlington,,60.1443464314354,1827823774.30115,298200.358945539,202007082036
51,27217,600,33,39111,Burlington,,153.40952673161,3473433663.33496,513818.51476852,202007082036
52,27229,78,0,4014,Candor,,194.319880418535,2747739848.89313,367384.611313313,202007082036
53,27231,5,0,2048,Cedar Grove,,24.4140625,987771348.581177,209108.769362036,202007082036
54,27233,9,0,3647,Climax,,24.6778173841514,703252829.253662,187154.002103638,202007082036
55,27235,15,0,4575,Colfax,,32.7868852459016,380654027.583252,148521.339190303,202007082036
56,27239,35,0,9629,Denton,,36.3485304808391,4319759872.9696,429373.198159064,202007082036
57,27242,11,0,2668,Eagle Springs,,41.2293853073463,1480408484.01825,321391.030328654,202007082036
58,27243,31,1,4665,Efland,,66.4523043944266,1142332751.10315,311755.144165646,202007082036
59,27244,36,0,16259,Elon,,22.1415831231933,1541989025.453,399696.340130384,202007082036
60,27248,31,1,4835,Franklinville,,64.1158221302999,942909114.352783,215710.992817749,202007082036
61,27249,56,0,13355,Gibsonville,,41.9318607263197,1679803774.77087,397477.611919868,202007082036
62,27252,9,1,2264,Goldston,,39.7526501766784,1142470673.17163,220926.147155476,202007082036
63,27253,210,1,31464,Graham,,66.742944317315,2351372927.78931,521476.969804177,202007082036
64,27258,42,0,7740,Haw River,,54.2635658914729,473631125.268677,312686.877842211,202007082036
65,27260,265,8,25696,High Point,,103.128891656289,348441568.963501,133229.878739789,202007082036
66,27262,180,4,24764,High Point,,72.6861573251494,368730084.700928,171087.864383377,202007082036
67,27263,123,1,22320,High Point,,55.1075268817204,1121512604.52234,249658.228757679,202007082036
68,27265,260,19,50038,High Point,,51.9605100123906,1172957282.41284,307481.490778656,202007082036
69,27268,1,0,1695,High Point,,5.89970501474926,2495618.64758301,8251.66869064816,202007082036
70,27278,152,0,27181,Hillsborough,,55.9214156947868,2885765742.02771,502574.675043234,202007082036
71,27281,24,0,3710,Jackson Springs,,64.6900269541779,2095606802.2608,479969.724586594,202007082036
