OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,104,3,14872,Advance,"",69.9300699300699,1744189234.37061,355282.663136038,202009100153
2,27007,30,0,2136,Ararat,"",140.449438202247,592499585.594238,195922.003442792,202009100153
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202009100153
4,27011,66,0,5411,Boonville,"",121.973757161338,1489580093.86462,316910.589814884,202009100153
5,27012,382,7,28954,Clemmons,"",131.933411618429,1176567385.86804,255774.303165276,202009100153
6,27013,89,2,6495,Cleveland,"",137.028483448807,2066336247.98627,379169.285246239,202009100153
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202009100153
8,27016,19,0,1682,Danbury,"",112.960760998811,1068209590.0686,211061.413302457,202009100153
9,27017,196,1,9499,Dobson,"",206.337509211496,2962951682.04883,566348.974052304,202009100153
10,27018,111,2,8221,East Bend,"",135.020070551028,2331567909.96985,255811.974556888,202009100153
11,27019,34,0,4234,Germanton,"",80.3023145961266,977414017.819214,270248.259734795,202009100153
12,27020,128,2,6104,Hamptonville,"",209.698558322412,2114111622.36755,316969.486887135,202009100153
13,27021,144,1,17979,King,"",80.0934423494077,1469376476.14172,210392.900707099,202009100153
14,27022,11,0,1512,Lawsonville,"",72.7513227513227,918745327.278442,200803.000966771,202009100153
15,27023,148,1,12775,Lewisville,"",115.851272015656,807172159.002075,183078.980128527,202009100153
16,27024,22,1,2683,Lowgap,"",81.9977636973537,1265827411.39758,278411.484773322,202009100153
17,27025,210,0,11117,Madison,"",188.899883061977,2714649364.33142,468723.596670606,202009100153
18,27027,36,0,4017,Mayodan,"",89.6191187453323,548179131.574585,172371.363079245,202009100153
19,27028,393,3,28039,Mocksville,"",140.161917329434,5475621774.30664,567238.136149725,202009100153
20,27030,602,10,37641,Mount Airy,"",159.931989054488,4824085732.75671,624989.724929863,202009100153
21,27040,118,1,13150,Pfafftown,"",89.7338403041825,763349953.536133,205025.773716105,202009100153
22,27041,80,0,8020,Pilot Mountain,"",99.7506234413965,1629462738.40637,324677.141569035,202009100153
23,27042,10,1,720,Pine Hall,"",138.888888888889,290758639.069458,113971.243586081,202009100153
24,27043,78,1,6442,Pinnacle,"",121.080409810618,1935795027.06067,395674.180712496,202009100153
25,27045,160,2,9583,Rural Hall,"",166.962329124491,666085549.25769,154538.589918543,202009100153
26,27046,12,0,1953,Sandy Ridge,"",61.4439324116743,1237681699.0647,217125.573744555,202009100153
27,27047,7,0,1279,Siloam,"",54.7302580140735,576295820.815674,144984.839113672,202009100153
28,27048,79,0,8902,Stoneville,"",88.7441024488879,2355000804.03674,325454.766660313,202009100153
29,27050,33,0,4084,Tobaccoville,"",80.8031341821743,703876500.567505,219088.1792708,202009100153
30,27051,92,1,8287,Walkertown,"",111.017255943043,524680317.775635,151066.808563308,202009100153
31,27052,78,0,10061,Walnut Cove,"",77.5270847828248,2710320219.82117,403203.611044297,202009100153
32,27053,18,0,3156,Westfield,"",57.0342205323194,2152815477.55933,413464.446930882,202009100153
33,27054,41,0,2608,Woodleaf,"",157.208588957055,778193820.583862,201172.963339102,202009100153
34,27055,291,2,14521,Yadkinville,"",200.399421527443,3115987965.39453,403366.49229781,202009100153
35,27101,291,7,24321,Winston Salem,"",119.649685457012,356085731.400146,162957.922513793,202009100153
36,27103,560,13,36071,Winston Salem,"",155.249369299437,527249856.672729,146399.561156354,202009100153
37,27104,413,11,29383,Winston Salem,"",140.557465200967,337669863.683838,130394.134288752,202009100153
38,27105,1016,9,40186,Winston Salem,"",252.824366694869,950547784.577881,208375.813794777,202009100153
39,27106,798,7,51378,Winston Salem,"",155.319397407451,787324720.967285,203893.681115083,202009100153
40,27107,1159,14,52432,Winston Salem,"",221.048214830638,1859279716.41162,319111.813640457,202009100153
41,27127,772,5,38510,Winston Salem,"",200.467411062062,820319160.873047,213438.375685158,202009100153
42,27157,10,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202009100153
43,27203,705,17,21876,Asheboro,"",322.27098189797,589408161.410522,188062.356665824,202009100153
44,27205,621,8,34549,Asheboro,"",179.7447104113,6255653514.79199,588011.232518038,202009100153
45,27207,81,1,3806,Bear Creek,"",212.821860220704,2300194678.82397,473699.237818467,202009100153
46,27208,39,0,1691,Bennett,"",230.63276167948,1029479783.1405,215638.108979383,202009100153
47,27209,295,12,4151,Biscoe,"",710.672127198265,1198089302.20734,259108.004034657,202009100153
48,27212,55,0,1600,Blanch,"",343.75,1328181375.12305,277007.39975067,202009100153
49,27214,116,1,11747,Browns Summit,"",98.7486166680855,1414533235.94788,324969.092830869,202009100153
50,27215,741,6,44892,Burlington,"",165.062817428495,1827823774.30115,298200.358945539,202009100153
51,27217,1312,36,39111,Burlington,"",335.455498453121,3473433663.33496,513818.51476852,202009100153
52,27229,201,2,4014,Candor,"",500.747384155456,2747739848.89313,367384.611313313,202009100153
53,27231,15,0,2048,Cedar Grove,"",73.2421875,987771348.581177,209108.769362036,202009100153
54,27233,19,0,3647,Climax,"",52.0976144776529,703252829.253662,187154.002103638,202009100153
55,27235,50,0,4575,Colfax,"",109.289617486339,380654027.583252,148521.339190303,202009100153
56,27239,79,3,9629,Denton,"",82.0438259424655,4319759872.9696,429373.198159064,202009100153
57,27242,36,0,2668,Eagle Springs,"",134.932533733133,1480408484.01825,321391.030328654,202009100153
58,27243,58,1,4665,Efland,"",124.33011789925,1142332751.10315,311755.144165646,202009100153
59,27244,122,0,16259,Elon,"",75.0353650285995,1541989025.453,399696.340130384,202009100153
60,27248,54,2,4835,Franklinville,"",111.685625646329,942909114.352783,215710.992817749,202009100153
61,27249,134,1,13355,Gibsonville,"",100.336952452265,1679803774.77087,397477.611919868,202009100153
