OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,3436,18,14872,Advance,"",2310.38192576654,23103.8192576654,1744189234.37061,355282.663136038,202203301740
2,27007,590,7,2136,Ararat,"",2762.17228464419,27621.722846442,592499585.594238,195922.003442792,202203301740
3,27009,683,9,2937,Belews Creek,"",2325.50221314266,23255.0221314266,618093097.011353,191244.647442635,202203301740
4,27011,1547,16,5411,Boonville,"",2858.99094437257,28589.9094437257,1489580093.86462,316910.589814884,202203301740
5,27012,7245,80,28954,Clemmons,"",2502.24494025005,25022.4494025005,1176567385.86804,255774.303165276,202203301740
6,27013,1611,14,6495,Cleveland,"",2480.36951501155,24803.6951501155,2066336247.98627,379169.285246239,202203301740
7,27014,274,6,957,Cooleemee,"",2863.11389759666,28631.1389759666,21479098.032959,22299.1178929161,202203301740
8,27016,511,9,1682,Danbury,"",3038.04994054697,30380.4994054697,1068209590.0686,211061.413302457,202203301740
9,27017,2792,31,9499,Dobson,"",2939.25676386988,29392.5676386988,2962951682.04883,566348.974052303,202203301740
10,27018,2027,15,8221,East Bend,"",2465.63678384625,24656.3678384625,2331567909.96985,255811.974556888,202203301740
11,27019,861,7,4234,Germanton,"",2033.53802550779,20335.3802550779,977414017.819214,270248.259734795,202203301740
12,27020,1689,13,6104,Hamptonville,"",2767.0380078637,27670.380078637,2114111622.36755,316969.486887135,202203301740
13,27021,4688,83,17979,King,"",2607.48651204183,26074.8651204183,1469376476.14172,210392.900707099,202203301740
14,27022,308,4,1512,Lawsonville,"",2037.03703703704,20370.3703703704,918745327.278442,200803.000966771,202203301740
15,27023,2816,12,12775,Lewisville,"",2204.30528375734,22043.0528375734,807172159.002075,183078.980128526,202203301740
16,27024,731,6,2683,Lowgap,"",2724.56205739843,27245.6205739843,1265827411.39758,278411.484773322,202203301740
17,27025,2526,39,11117,Madison,"",2272.19573625978,22721.9573625978,2714649364.33142,468723.596670607,202203301740
18,27027,905,19,4017,Mayodan,"",2252.92506845905,22529.2506845905,548179131.574585,172371.363079245,202203301740
19,27028,7262,67,28039,Mocksville,"",2589.96397874389,25899.6397874389,5475621774.30664,567238.136149726,202203301740
20,27030,10677,199,37641,Mount Airy,"",2836.53462979198,28365.3462979198,4824085732.75671,624989.724929864,202203301740
21,27040,2739,19,13150,Pfafftown,"",2082.8897338403,20828.897338403,763349953.536133,205025.773716105,202203301740
22,27041,2032,21,8020,Pilot Mountain,"",2533.66583541147,25336.6583541147,1629462738.40637,324677.141569035,202203301740
23,27042,156,3,720,Pine Hall,"",2166.66666666667,21666.6666666667,290758639.069458,113971.243586081,202203301740
24,27043,1575,15,6442,Pinnacle,"",2444.89289040671,24448.9289040671,1935795027.06067,395674.180712495,202203301740
25,27045,2635,22,9583,Rural Hall,"",2749.66085776897,27496.6085776897,666085549.25769,154538.589918543,202203301740
26,27046,420,7,1953,Sandy Ridge,"",2150.5376344086,21505.376344086,1237681699.0647,217125.573744555,202203301740
27,27047,321,2,1279,Siloam,"",2509.77326035966,25097.7326035966,576295820.815674,144984.839113672,202203301740
28,27048,1989,23,8902,Stoneville,"",2234.32936418782,22343.2936418782,2355000804.03674,325454.766660312,202203301740
29,27050,918,10,4084,Tobaccoville,"",2247.79627815867,22477.9627815867,703876500.567505,219088.1792708,202203301740
30,27051,2003,19,8287,Walkertown,"",2417.03873536865,24170.3873536865,524680317.775635,151066.808563308,202203301740
31,27052,2435,39,10061,Walnut Cove,"",2420.23655700229,24202.3655700229,2710320219.82117,403203.611044297,202203301740
32,27053,640,9,3156,Westfield,"",2027.88339670469,20278.8339670469,2152815477.55933,413464.446930883,202203301740
33,27054,720,11,2608,Woodleaf,"",2760.73619631902,27607.3619631902,778193820.583862,201172.963339102,202203301740
34,27055,4258,51,14521,Yadkinville,"",2932.30493767647,29323.0493767647,3115987965.39453,403366.492297811,202203301740
35,27101,4651,62,24321,Winston Salem,"",1912.33913079232,19123.3913079232,356085731.400146,162957.922513792,202203301740
36,27103,8240,75,36071,Winston Salem,"",2284.38357683458,22843.8357683458,527249856.672729,146399.561156354,202203301740
37,27104,6561,60,29383,Winston Salem,"",2232.92379947589,22329.2379947589,337669863.683838,130394.134288752,202203301740
38,27105,10205,75,40186,Winston Salem,"",2539.44159657592,25394.4159657592,950547784.577881,208375.813794777,202203301740
39,27106,10688,89,51378,Winston Salem,"",2080.26781891082,20802.6781891082,787324720.967285,203893.681115083,202203301740
40,27107,12414,105,52432,Winston Salem,"",2367.63808361306,23676.3808361306,1859279716.41162,319111.813640457,202203301740
41,27127,9882,52,38510,Winston Salem,"",2566.08673071929,25660.8673071929,820319160.873047,213438.375685158,202203301740
42,27157,226,1,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202203301740
43,27203,6149,67,21876,Asheboro,"",2810.8429328945,28108.429328945,589408161.410522,188062.356665824,202203301740
44,27205,8383,69,34549,Asheboro,"",2426.40886856349,24264.0886856349,6255653514.79199,588011.232518038,202203301740
45,27207,806,4,3806,Bear Creek,"",2117.70888071466,21177.0888071466,2300194678.82397,473699.237818466,202203301740
46,27208,384,4,1691,Bennett,"",2270.84565345949,22708.4565345949,1029479783.1405,215638.108979383,202203301740
47,27209,1361,45,4151,Biscoe,"",3278.72801734522,32787.2801734522,1198089302.20734,259108.004034657,202203301740
48,27212,590,1,1600,Blanch,"",3687.5,36875,1328181375.12305,277007.399750669,202203301740
49,27214,2690,21,11747,Browns Summit,"",2289.94636928578,22899.4636928578,1414533235.94788,324969.09283087,202203301740
50,27215,11675,121,44892,Burlington,"",2600.686091063,26006.86091063,1827823774.30115,298200.358945539,202203301740
51,27217,11913,148,39111,Burlington,"",3045.94615325612,30459.4615325612,3473433663.33496,513818.514768521,202203301740
52,27229,1168,24,4014,Candor,"",2909.81564524165,29098.1564524165,2747739848.89313,367384.611313313,202203301740
53,27231,369,2,2048,Cedar Grove,"",1801.7578125,18017.578125,987771348.581177,209108.769362036,202203301740
54,27233,774,8,3647,Climax,"",2122.29229503702,21222.9229503702,703252829.253662,187154.002103637,202203301740
55,27235,978,16,4575,Colfax,"",2137.70491803279,21377.0491803279,380654027.583252,148521.339190304,202203301740
56,27239,2243,27,9629,Denton,"",2329.42153910063,23294.2153910063,4319759872.9696,429373.198159065,202203301740
57,27242,516,9,2668,Eagle Springs,"",1934.03298350825,19340.3298350825,1480408484.01825,321391.030328654,202203301740
58,27243,849,4,4665,Efland,"",1819.93569131833,18199.3569131833,1142332751.10315,311755.144165645,202203301740
59,27244,4831,32,16259,Elon,"",2971.27744633741,29712.7744633741,1541989025.453,399696.340130383,202203301740
60,27248,1061,11,4835,Franklinville,"",2194.41571871768,21944.1571871768,942909114.352783,215710.992817748,202203301740
61,27249,3087,29,13355,Gibsonville,"",2311.49382253838,23114.9382253838,1679803774.77087,397477.611919869,202203301740
62,27252,335,3,2264,Goldston,"",1479.68197879859,14796.8197879859,1142470673.17163,220926.147155477,202203301740
63,27253,9083,92,31464,Graham,"",2886.79125349606,28867.9125349606,2351372927.78931,521476.969804175,202203301740
64,27258,1808,13,7740,Haw River,"",2335.9173126615,23359.173126615,473631125.268677,312686.877842212,202203301740
65,27260,5331,75,25696,High Point,"",2074.64196762142,20746.4196762142,348441568.963501,133229.878739789,202203301740
66,27262,4899,83,24764,High Point,"",1978.27491519948,19782.7491519948,368730084.700928,171087.864383377,202203301740
67,27263,4919,74,22320,High Point,"",2203.85304659498,22038.5304659498,1121512604.52234,249658.228757679,202203301740
68,27265,10742,98,50038,High Point,"",2146.76845597346,21467.6845597346,1172957282.41284,307481.490778656,202203301740
69,27268,404,0,1695,High Point,"",2383.4808259587,23834.808259587,2495618.64758301,8251.66869064816,202203301740
70,27278,5048,29,27181,Hillsborough,"",1857.17964754792,18571.7964754792,2885765742.02771,502574.675043234,202203301740
71,27281,713,7,3710,Jackson Springs,"",1921.83288409704,19218.3288409703,2095606802.2608,479969.724586593,202203301740
72,27282,3346,34,16597,Jamestown,"",2016.02699283003,20160.2699283003,404066994.873657,168803.970950205,202203301740
73,27283,664,7,2982,Julian,"",2226.69349429913,22266.9349429913,711286368.914917,161239.518798817,202203301740
74,27284,13175,143,56201,Kernersville,"",2344.26433693351,23442.6433693351,2233069317.10205,420748.080109326,202203301740
75,27288,6040,88,23585,Eden,"",2560.94975620098,25609.4975620098,1951079100.05676,304615.616752016,202203301740
76,27291,316,1,1538,Leasburg,"",2054.61638491547,20546.1638491547,1492904663.44434,314720.3653191,202203301740
77,27292,10530,88,41465,Lexington,"",2539.49113710358,25394.9113710358,4270233445.18579,407599.915340798,202203301740
78,27295,10785,94,39191,Lexington,"",2751.9073256615,27519.073256615,3631502180.53174,466742.919509857,202203301740
79,27298,2379,19,10440,Liberty,"",2278.73563218391,22787.3563218391,2639148530.03284,431527.987760386,202203301740
80,27299,1585,13,5254,Linwood,"",3016.74914350971,30167.4914350971,822543412.257813,203597.604040364,202203301740
81,27301,2591,28,10019,Mc Leansville,"",2586.08643577203,25860.8643577203,900133716.655151,287107.537324028,202203301740
82,27302,7913,36,32302,Mebane,"",2449.69351742926,24496.9351742926,3198656461.27478,644303.594275321,202203301740
83,27305,340,1,1585,Milton,"",2145.11041009464,21451.1041009464,687167820.539429,263836.485514183,202203301740
84,27306,1629,24,5945,Mount Gilead,"",2740.11774600505,27401.1774600505,5305900334.83325,426306.558627535,202203301740
85,27310,1695,6,8562,Oak Ridge,"",1979.67764540995,19796.7764540995,526240082.103149,140986.043049622,202203301740
86,27311,783,6,3220,Pelham,"",2431.67701863354,24316.7701863354,1338371966.32642,293760.993606137,202203301740
87,27312,3434,32,22205,Pittsboro,"",1546.49853636568,15464.9853636568,5005768374.64233,617961.777569282,202203301740
88,27313,1429,33,7288,Pleasant Garden,"",1960.75740944018,19607.5740944018,760352714.59021,181619.740165306,202203301740
89,27314,202,2,1138,Prospect Hill,"",1775.04393673111,17750.4393673111,773578280.842896,162162.976448062,202203301740
90,27315,362,1,2140,Providence,"",1691.58878504673,16915.8878504673,697810511.310425,179457.95829655,202203301740
91,27316,1669,20,7156,Ramseur,"",2332.30855226383,23323.0855226383,1975410509.03577,278228.393914437,202203301740
92,27317,4532,46,17851,Randleman,"",2538.79334491065,25387.9334491065,1700826686.43616,339539.515262609,202203301740
93,27320,9111,85,38894,Reidsville,"",2342.52069727979,23425.2069727979,6966725984.64832,658218.836963247,202203301740
94,27325,1697,21,7676,Robbins,"",2210.7868681605,22107.868681605,2401051783.47894,409075.895347678,202203301740
95,27326,860,4,3692,Ruffin,"",2329.36078006501,23293.6078006501,1884156536.74561,359587.547530237,202203301740
96,27330,10288,93,39529,Sanford,"",2602.64615851653,26026.4615851653,6011213414.18433,528161.840140258,202203301740
97,27332,7772,61,33549,Sanford,"",2316.61152344332,23166.1152344332,2996782209.29614,417113.1648361,202203301740
98,27341,1232,8,5820,Seagrove,"",2116.83848797251,21168.3848797251,2678433259.4787,311632.157547413,202203301740
99,27343,304,0,1840,Semora,"",1652.17391304348,16521.7391304348,1390260353.39624,348769.311430722,202203301740
100,27344,4518,42,19290,Siler City,"",2342.14618973561,23421.4618973561,4591228058.44531,607903.308882545,202203301740
101,27349,1576,9,5850,Snow Camp,"",2694.01709401709,26940.1709401709,1831279532.651,381750.490582419,202203301740
102,27350,1601,19,7508,Sophia,"",2132.39211507725,21323.9211507725,1066449848.573,204602.636460839,202203301740
103,27355,611,3,3196,Staley,"",1911.76470588235,19117.6470588235,1016358702.6969,245160.332752788,202203301740
