OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,34,3,14872,Advance,,22.8617536309844,1744189234.37061,355282.663136038,202006272136
2,27007,9,0,2136,Ararat,,42.1348314606742,592499585.594238,195922.003442792,202006272136
3,27009,5,0,2937,Belews Creek,,17.0241743275451,618093097.011353,191244.647442635,202006272136
4,27011,27,0,5411,Boonville,,49.8983552023656,1489580093.86462,316910.589814884,202006272136
5,27012,103,0,28954,Clemmons,,35.573668577744,1176567385.86804,255774.303165276,202006272136
6,27013,23,1,6495,Cleveland,,35.4118552732871,2066336247.98627,379169.285246239,202006272136
7,27014,2,0,957,Cooleemee,,20.8986415882968,21479098.032959,22299.1178929161,202006272136
8,27016,4,0,1682,Danbury,,23.7812128418549,1068209590.0686,211061.413302457,202006272136
9,27017,103,0,9499,Dobson,,108.432466575429,2962951682.04883,566348.974052304,202006272136
10,27018,67,1,8221,East Bend,,81.4986011434132,2331567909.96985,255811.974556888,202006272136
11,27019,18,0,4234,Germanton,,42.5129900803023,977414017.819214,270248.259734795,202006272136
12,27020,52,2,6104,Hamptonville,,85.1900393184797,2114111622.36755,316969.486887135,202006272136
13,27021,53,1,17979,King,,29.4788364202681,1469376476.14172,210392.900707099,202006272136
14,27022,1,0,1512,Lawsonville,,6.61375661375661,918745327.278442,200803.000966771,202006272136
15,27023,47,1,12775,Lewisville,,36.7906066536204,807172159.002075,183078.980128527,202006272136
16,27024,9,0,2683,Lowgap,,33.544539694372,1265827411.39758,278411.484773322,202006272136
17,27025,20,0,11117,Madison,,17.9904650535216,2714649364.33142,468723.596670606,202006272136
18,27027,4,0,4017,Mayodan,,9.95767986059248,548179131.574585,172371.363079245,202006272136
19,27028,145,0,28039,Mocksville,,51.7136845108599,5475621774.30664,567238.136149725,202006272136
20,27030,230,2,37641,Mount Airy,,61.1035838580272,4824085732.75671,624989.724929863,202006272136
21,27040,25,0,13150,Pfafftown,,19.0114068441065,763349953.536133,205025.773716105,202006272136
22,27041,10,0,8020,Pilot Mountain,,12.4688279301746,1629462738.40637,324677.141569035,202006272136
23,27042,3,0,720,Pine Hall,,41.6666666666667,290758639.069458,113971.243586081,202006272136
24,27043,19,0,6442,Pinnacle,,29.4939459795095,1935795027.06067,395674.180712496,202006272136
25,27045,61,1,9583,Rural Hall,,63.6543879787123,666085549.25769,154538.589918543,202006272136
26,27046,2,0,1953,Sandy Ridge,,10.2406554019457,1237681699.0647,217125.573744555,202006272136
27,27047,3,0,1279,Siloam,,23.4558248631744,576295820.815674,144984.839113672,202006272136
28,27048,16,0,8902,Stoneville,,17.9734891035722,2355000804.03674,325454.766660313,202006272136
29,27050,9,0,4084,Tobaccoville,,22.0372184133203,703876500.567505,219088.1792708,202006272136
30,27051,35,0,8287,Walkertown,,42.2348256305056,524680317.775635,151066.808563308,202006272136
31,27052,37,0,10061,Walnut Cove,,36.775668422622,2710320219.82117,403203.611044297,202006272136
32,27053,5,0,3156,Westfield,,15.8428390367554,2152815477.55933,413464.446930882,202006272136
33,27054,10,0,2608,Woodleaf,,38.3435582822086,778193820.583862,201172.963339102,202006272136
34,27055,145,1,14521,Yadkinville,,99.8553818607534,3115987965.39453,403366.49229781,202006272136
35,27101,120,0,24321,Winston Salem,,49.3400764771185,356085731.400146,162957.922513793,202006272136
36,27103,238,6,36071,Winston Salem,,65.9809819522608,527249856.672729,146399.561156354,202006272136
37,27104,193,4,29383,Winston Salem,,65.6842391859238,337669863.683838,130394.134288752,202006272136
38,27105,547,2,40186,Winston Salem,,136.117055691037,950547784.577881,208375.813794777,202006272136
39,27106,360,3,51378,Winston Salem,,70.068901086068,787324720.967285,203893.681115083,202006272136
40,27107,608,7,52432,Winston Salem,,115.959719255417,1859279716.41162,319111.813640457,202006272136
41,27127,374,5,38510,Winston Salem,,97.1176317839522,820319160.873047,213438.375685158,202006272136
42,27157,NA,NA,5,Winston Salem,Population <500 and Cases <5,NA,827769.094482422,4216.57245655308,202006272136
43,27203,361,14,21876,Asheboro,,165.021027610166,589408161.410522,188062.356665824,202006272136
44,27205,279,2,34549,Asheboro,,80.7548698949318,6255653514.79199,588011.232518038,202006272136
45,27207,37,1,3806,Bear Creek,,97.2149238045192,2300194678.82397,473699.237818467,202006272136
46,27208,13,0,1691,Bennett,,76.8775872264932,1029479783.1405,215638.108979383,202006272136
47,27209,90,4,4151,Biscoe,,216.815225246928,1198089302.20734,259108.004034657,202006272136
48,27212,47,0,1600,Blanch,,293.75,1328181375.12305,277007.39975067,202006272136
49,27214,37,1,11747,Browns Summit,,31.4974035924066,1414533235.94788,324969.092830869,202006272136
50,27215,208,3,44892,Burlington,,46.3334224360688,1827823774.30115,298200.358945539,202006272136
51,27217,495,32,39111,Burlington,,126.562859553578,3473433663.33496,513818.51476852,202006272136
52,27229,61,0,4014,Candor,,151.968111609367,2747739848.89313,367384.611313313,202006272136
53,27231,4,0,2048,Cedar Grove,,19.53125,987771348.581177,209108.769362036,202006272136
54,27233,7,0,3647,Climax,,19.1938579654511,703252829.253662,187154.002103638,202006272136
55,27235,10,0,4575,Colfax,,21.8579234972678,380654027.583252,148521.339190303,202006272136
56,27239,27,0,9629,Denton,,28.0402949423616,4319759872.9696,429373.198159064,202006272136
57,27242,9,0,2668,Eagle Springs,,33.7331334332834,1480408484.01825,321391.030328654,202006272136
58,27243,22,1,4665,Efland,,47.1596998928189,1142332751.10315,311755.144165646,202006272136
59,27244,26,0,16259,Elon,,15.9911433667507,1541989025.453,399696.340130384,202006272136
60,27248,28,1,4835,Franklinville,,57.9110651499483,942909114.352783,215710.992817749,202006272136
61,27249,45,0,13355,Gibsonville,,33.6952452265069,1679803774.77087,397477.611919868,202006272136
62,27252,8,1,2264,Goldston,,35.3356890459364,1142470673.17163,220926.147155476,202006272136
63,27253,167,1,31464,Graham,,53.0765319094839,2351372927.78931,521476.969804177,202006272136
64,27258,32,0,7740,Haw River,,41.343669250646,473631125.268677,312686.877842211,202006272136
65,27260,221,7,25696,High Point,,86.005603985056,348441568.963501,133229.878739789,202006272136
66,27262,155,4,24764,High Point,,62.5908576966564,368730084.700928,171087.864383377,202006272136
67,27263,95,1,22320,High Point,,42.5627240143369,1121512604.52234,249658.228757679,202006272136
68,27265,220,17,50038,High Point,,43.9665853950997,1172957282.41284,307481.490778656,202006272136
69,27268,1,0,1695,High Point,,5.89970501474926,2495618.64758301,8251.66869064816,202006272136
70,27278,116,0,27181,Hillsborough,,42.6768698723373,2885765742.02771,502574.675043234,202006272136
71,27281,20,0,3710,Jackson Springs,,53.9083557951483,2095606802.2608,479969.724586594,202006272136
72,27282,39,1,16597,Jamestown,,23.498222570344,404066994.873657,168803.970950205,202006272136
73,27283,9,0,2982,Julian,,30.1810865191147,711286368.914917,161239.518798817,202006272136
74,27284,224,5,56201,Kernersville,,39.8569420472945,2233069317.10205,420748.080109325,202006272136
75,27288,72,0,23585,Eden,,30.5278778884884,1951079100.05676,304615.616752016,202006272136
76,27291,1,0,1538,Leasburg,,6.50195058517555,1492904663.44434,314720.365319101,202006272136
77,27292,252,5,41465,Lexington,,60.7741468708549,4270233445.18579,407599.915340798,202006272136
78,27295,210,10,39191,Lexington,,53.5837309586385,3631502180.53174,466742.919509858,202006272136
79,27298,66,0,10440,Liberty,,63.2183908045977,2639148530.03284,431527.987760386,202006272136
80,27299,25,0,5254,Linwood,,47.5827940616673,822543412.257813,203597.604040365,202006272136
81,27301,33,2,10019,Mc Leansville,,32.9374189040822,900133716.655151,287107.537324028,202006272136
82,27302,135,0,32302,Mebane,,41.7930778279983,3198656461.27478,644303.59427532,202006272136
83,27305,19,1,1585,Milton,,119.8738170347,687167820.539429,263836.485514183,202006272136
84,27306,29,2,5945,Mount Gilead,,48.780487804878,5305900334.83325,426306.558627535,202006272136
85,27310,21,1,8562,Oak Ridge,,24.5269796776454,526240082.103149,140986.043049622,202006272136
86,27311,2,0,3220,Pelham,,6.2111801242236,1338371966.32642,293760.993606137,202006272136
87,27312,121,18,22205,Pittsboro,,54.4922314793965,5005768374.64233,617961.777569282,202006272136
88,27313,71,16,7288,Pleasant Garden,,97.4204171240395,760352714.59021,181619.740165306,202006272136
89,27314,3,0,1138,Prospect Hill,,26.3620386643234,773578280.842896,162162.976448062,202006272136
90,27315,2,0,2140,Providence,,9.34579439252336,697810511.310425,179457.95829655,202006272136
91,27316,118,8,7156,Ramseur,,164.896590273896,1975410509.03577,278228.393914438,202006272136
92,27317,92,3,17851,Randleman,,51.5377289787687,1700826686.43616,339539.515262609,202006272136
93,27320,83,2,38894,Reidsville,,21.3400524502494,6966725984.64832,658218.836963247,202006272136
94,27325,71,0,7676,Robbins,,92.4960917144346,2401051783.47894,409075.895347679,202006272136
95,27326,16,0,3692,Ruffin,,43.3369447453954,1884156536.74561,359587.547530237,202006272136
96,27330,509,7,39529,Sanford,,128.766222267196,6011213414.18433,528161.840140257,202006272136
97,27332,291,3,33549,Sanford,,86.7387999642314,2996782209.29614,417113.164836099,202006272136
98,27341,26,0,5820,Seagrove,,44.6735395189003,2678433259.4787,311632.157547413,202006272136
99,27343,4,0,1840,Semora,,21.7391304347826,1390260353.39624,348769.311430722,202006272136
100,27344,637,18,19290,Siler City,,330.222913426646,4591228058.44531,607903.308882544,202006272136
101,27349,11,0,5850,Snow Camp,,18.8034188034188,1831279532.651,381750.490582419,202006272136
102,27350,16,0,7508,Sophia,,21.3106020245072,1066449848.573,204602.636460839,202006272136
103,27355,28,0,3196,Staley,,87.6095118898623,1016358702.6969,245160.332752788,202006272136
104,27356,33,1,3513,Star,,93.9368061485909,1815293543.21783,348288.37985576,202006272136
105,27357,37,1,8325,Stokesdale,,44.4444444444444,1273124268.28796,223115.118835702,202006272136
106,27358,65,1,15960,Summerfield,,40.7268170426065,1557557662.14905,323017.176053331,202006272136
107,27360,264,0,48331,Thomasville,,54.6233266433552,2458732404.91687,372395.85217249,202006272136
108,27370,52,0,14622,Trinity,,35.5628504992477,1663817222.16028,344702.900725307,202006272136
109,27371,65,0,7778,Troy,,83.5690408845462,4076136455.00793,473833.643450898,202006272136
110,27376,30,1,9884,West End,,30.3520841764468,1781050002.06519,320932.333330313,202006272136
111,27377,44,0,9597,Whitsett,,45.8476607273106,736936774.92627,183024.518653502,202006272136
112,27379,19,0,6057,Yanceyville,,31.3686643552914,2663338769.75159,422550.665080929,202006272136
113,27401,102,3,20221,Greensboro,,50.442609168686,171748092.127686,100334.769337553,202006272136
114,27403,56,5,21278,Greensboro,,26.3182629946424,159396286.028687,87465.2545388649,202006272136
115,27405,466,8,52510,Greensboro,,88.7450009521996,886695637.391357,284328.526421691,202006272136
116,27406,285,28,60755,Greensboro,,46.9097193646613,1894160074.00403,327705.317343953,202006272136
117,27407,293,8,49837,Greensboro,,58.7916608142545,840498790.451172,227731.576408348,202006272136
118,27408,43,0,17406,Greensboro,,24.7041250143629,221403500.549561,80148.1616765212,202006272136
119,27409,69,2,17953,Greensboro,,38.4336879630145,603872824.646484,239783.02449594,202006272136
120,27410,132,3,56968,Greensboro,,23.170902963067,859363574.914917,272309.563854046,202006272136
121,27455,82,2,29197,Greensboro,,28.0850772339624,816075696.678345,198282.860420201,202006272136
122,27501,90,1,21338,Angier,,42.1782735026713,1683348454.90833,329143.189780915,202006272136
123,27502,131,1,43747,Apex,,29.9449105081491,840126405.51062,242725.298081049,202006272136
124,27503,20,0,7222,Bahama,,27.693159789532,1054708975.44934,246183.053747647,202006272136
125,27504,109,1,16320,Benson,,66.7892156862745,2584462015.08862,486262.181304732,202006272136
126,27505,67,2,7308,Broadway,,91.68035030104,1509842573.20557,320128.840505679,202006272136
127,27507,11,0,2053,Bullock,,53.5801266439357,1354883649.98218,266873.357504053,202006272136
128,27508,5,0,2340,Bunn,,21.3675213675214,312599782.273071,114289.902416244,202006272136
129,27509,456,21,6935,Butner,,657.534246575342,507253453.414795,156294.942704551,202006272136
130,27510,64,2,14543,Carrboro,,44.0074262531802,88705554.5671387,57867.6032694508,202006272136
131,27511,123,2,34041,Cary,,36.132898563497,333520579.048462,98702.6527265331,202006272136
132,27513,124,1,49003,Cary,,25.3045731893966,474399121.186279,162336.294574525,202006272136
133,27514,126,16,32847,Chapel Hill,,38.3596675495479,579057212.663452,190879.985276748,202006272136
134,27516,105,3,44117,Chapel Hill,,23.8003490717864,2564236091.9281,438904.079251583,202006272136
135,27517,93,0,28831,Chapel Hill,,32.2569456487808,1520140847.99951,299162.993678501,202006272136
136,27518,43,0,22765,Cary,,18.8886448495497,262665807.612671,130741.025823352,202006272136
137,27519,118,2,59960,Cary,,19.6797865243496,609072010.422363,166930.324843009,202006272136
138,27520,302,19,43958,Clayton,,68.701942763547,1962402119.35425,374945.851452289,202006272136
139,27521,28,0,7149,Coats,,39.166316967408,721041350.168091,174373.299688566,202006272136
140,27522,105,0,13652,Creedmoor,,76.9118077937299,2172960809.67273,361578.814896966,202006272136
141,27523,28,0,12782,Apex,,21.9058050383352,1210964088.06177,294058.887697931,202006272136
142,27524,115,0,13532,Four Oaks,,84.9837422406148,3831785222.9375,530912.577014992,202006272136
143,27525,59,0,15534,Franklinton,,37.9812025234968,2660281050.9928,421324.476104612,202006272136
144,27526,108,0,54027,Fuquay Varina,,19.9900049975012,2787678657.25134,460586.982042285,202006272136
145,27527,108,0,30234,Clayton,,35.7213732883509,1261348608.45837,213730.175971786,202006272136
146,27529,296,3,53854,Garner,,54.9634196159988,1666161335.17407,336033.618547781,202006272136
147,27530,274,5,40212,Goldsboro,,68.1388640206903,2920081393.96802,465673.796837526,202006272136
148,27531,2,0,666,Goldsboro,,30.03003003003,123956304.007813,71472.4653387502,202006272136
149,27534,242,2,31819,Goldsboro,,76.0551871523304,1995982542.31616,394454.137280507,202006272136
150,27536,274,29,16459,Henderson,,166.474269396683,359552678.037964,148817.062353839,202006272136
151,27537,200,5,25321,Henderson,,78.9858220449429,5545289733.50195,795404.906342346,202006272136
152,27539,66,1,26567,Apex,,24.8428501524448,805959451.628174,335082.894750929,202006272136
153,27540,77,1,39075,Holly Springs,,19.7056941778631,1299006108.57275,339054.617126205,202006272136
154,27541,4,0,4044,Hurdle Mills,,9.89119683481701,1979862536.66309,328579.598479954,202006272136
155,27542,39,3,10043,Kenly,,38.8330180225032,2499059670.1123,366253.348192187,202006272136
156,27544,16,0,4291,Kittrell,,37.2873456070846,1645813165.28467,322022.503716068,202006272136
157,27545,248,15,30327,Knightdale,,81.7753157252613,885541868.759766,219250.012614228,202006272136
158,27546,137,21,22436,Lillington,,61.0625779996434,3433026188.83105,510775.88711738,202006272136
159,27549,168,21,25224,Louisburg,,66.6032350142721,6636124442.18066,817297.028533166,202006272136
160,27551,11,1,2205,Macon,,49.8866213151927,2443966870.98499,402849.299843212,202006272136
161,27553,11,0,2030,Manson,,54.1871921182266,1245206626.07959,217969.561788749,202006272136
162,27556,5,0,298,Middleburg,,167.785234899329,67850312.0914307,63490.7222823736,202006272136
163,27557,46,0,9214,Middlesex,,49.9240286520512,2046463550.40088,338861.342265204,202006272136
164,27559,7,0,2874,Moncure,,24.3562978427279,1458825370.29968,366837.077035256,202006272136
165,27560,81,1,33691,Morrisville,,24.0420290285239,794384947.373291,268297.11970144,202006272136
166,27562,12,0,2791,New Hill,,42.9953421712648,1862081556.93738,349507.762295745,202006272136
167,27563,53,1,5312,Norlina,,99.7740963855422,1943381370.69177,412640.540954252,202006272136
168,27565,189,2,26057,Oxford,,72.5332923974364,9219811779.9552,826827.222809144,202006272136
169,27569,68,0,8984,Princeton,,75.6901157613535,2107084820.73511,313917.550563748,202006272136
170,27571,10,0,7385,Rolesville,,13.54096140826,149121249.193359,94251.9264704589,202006272136
171,27572,14,0,7316,Rougemont,,19.1361399671952,3003228111.9873,397658.617230022,202006272136
172,27573,49,1,11561,Roxboro,,42.3838768272641,501787874.430542,219611.309648669,202006272136
173,27574,32,0,15232,Roxboro,,21.0084033613445,5527133817.3114,691755.452465683,202006272136
174,27576,209,3,20197,Selma,,103.480714957667,2407427117.65723,339571.106645256,202006272136
175,27577,249,1,25214,Smithfield,,98.754660109463,2877290650.99841,416726.966278933,202006272136
176,27581,18,0,3956,Stem,,45.5005055611729,1038615853.81189,246789.101888964,202006272136
177,27583,17,0,7012,Timberlake,,24.2441528807758,1327957318.65857,326956.719649922,202006272136
178,27587,212,6,74087,Wake Forest,,28.6150066813341,3132804734.81897,700749.84181148,202006272136
179,27589,62,3,8312,Warrenton,,74.5909528392685,4790731000.68542,626837.217934379,202006272136
180,27591,144,0,23448,Wendell,,61.4124872057318,1913446220.02844,380727.392057269,202006272136
181,27592,69,1,17368,Willow Spring,,39.7282358360203,1090932847.86865,312475.180771683,202006272136
182,27596,57,0,18655,Youngsville,,30.5548110426159,1519151285.28821,344366.073155402,202006272136
183,27597,145,1,25494,Zebulon,,56.8761277163254,3191967656.80884,568385.679042481,202006272136
184,27601,40,0,12139,Raleigh,,32.9516434632177,49970514.2080078,41226.7428180515,202006272136
185,27603,285,0,55479,Raleigh,,51.3707889471692,1420350588.63403,346107.072534996,202006272136
186,27604,441,2,47645,Raleigh,,92.5595550425018,550434833.049927,194088.121184431,202006272136
187,27605,14,1,5253,Raleigh,,26.6514372739387,26954475.7900391,26465.2700663817,202006272136
188,27606,171,2,47938,Raleigh,,35.6710751387209,750229681.939209,267151.497057326,202006272136
189,27607,54,0,30296,Raleigh,,17.8241351993663,519162282.902344,200611.380547666,202006272136
190,27608,18,1,11603,Raleigh,,15.5132293372404,91889809.9622803,55583.7467967219,202006272136
191,27609,208,2,38631,Raleigh,,53.8427687608397,310136046.756592,95880.163026763,202006272136
192,27610,791,8,74203,Raleigh,,106.599463633546,1211166911.84558,327751.489063642,202006272136
193,27612,113,2,39208,Raleigh,,28.820648847174,428868509.332275,164483.082879678,202006272136
194,27613,100,0,46521,Raleigh,,21.4956686227725,675406849.409912,184431.643996557,202006272136
195,27614,73,0,37689,Raleigh,,19.3690466714426,829063194.918701,218912.319813944,202006272136
196,27615,146,0,46038,Raleigh,,31.7129327946479,525952454.993774,134192.839940925,202006272136
197,27616,372,2,55260,Raleigh,,67.3181324647123,646426991.218628,201092.505637391,202006272136
198,27617,64,0,19511,Raleigh,,32.8020091230588,230483847.672241,125016.743498849,202006272136
199,27701,313,2,26489,Durham,,118.162256030805,147212202.097778,89264.6755119976,202006272136
200,27703,728,4,61351,Durham,,118.661472510636,1376809528.09961,349864.156739061,202006272136
201,27704,745,12,39369,Durham,,189.23518504407,1307759376.10449,279407.953507315,202006272136
202,27705,630,32,48078,Durham,,131.037064769749,1155101566.94189,288440.086812307,202006272136
203,27707,492,2,47036,Durham,,104.600731354707,551326002.510864,228660.826032165,202006272136
204,27708,1,0,4635,Durham,,2.15749730312837,24140532.868042,39624.2440738689,202006272136
205,27709,10,0,4,Durham,,25000,166810196.870483,93465.8554704913,202006272136
206,27710,NA,NA,0,Durham,Population <500 and Cases <5,NA,3645590.83996582,9509.21127183631,202006272136
207,27712,169,18,22055,Durham,,76.6266152799819,952678558.948486,239427.124284805,202006272136
208,27713,281,3,53996,Durham,,52.0408919179198,1004016276.63342,186930.768828538,202006272136
209,27801,74,3,21556,Rocky Mount,,34.3291890888848,1947625744.14368,298032.749540484,202006272136
210,27803,61,2,22337,Rocky Mount,,27.3089492769844,1209689022.16736,314786.382274833,202006272136
211,27804,137,0,29160,Rocky Mount,,46.9821673525377,1207912397.80139,237805.719395058,202006272136
212,27805,15,0,3769,Aulander,,39.7983550013266,3260348789.01416,427031.578041759,202006272136
213,27806,3,0,2441,Aurora,,12.2900450634986,3806890944.80762,575449.481817415,202006272136
214,27807,60,0,6940,Bailey,,86.4553314121038,1393278091.89233,266050.599193056,202006272136
215,27808,8,0,2481,Bath,,32.2450624748085,1375581489.5946,320371.987641635,202006272136
216,27809,35,1,5254,Battleboro,,66.6159116863342,2127311815.53979,418206.140952668,202006272136
217,27812,17,0,2951,Bethel,,57.6075906472382,1796512894.90283,307599.921723871,202006272136
218,27813,3,0,687,Black Creek,,43.6681222707424,17954681.8726807,21851.3845296183,202006272136
219,27814,3,0,1801,Blounts Creek,,16.6574125485841,2084052221.88855,349050.345630614,202006272136
220,27816,10,0,2634,Castalia,,37.9650721336371,1727056405.90051,269780.663460198,202006272136
221,27817,13,0,7777,Chocowinity,,16.7159573100167,3011254799.10022,441922.251479678,202006272136
222,27818,6,0,1269,Como,,47.2813238770686,1775223218.97412,291672.91933713,202006272136
223,27820,17,2,3292,Conway,,51.640340218712,1787180209.86865,300570.413456991,202006272136
224,27822,50,1,9119,Elm City,,54.8305735277991,2421416079.34338,500329.938801193,202006272136
225,27823,32,0,7812,Enfield,,40.9626216077829,5279947738.18738,591795.38238411,202006272136
226,27827,NA,NA,99,Falkland,Population <500 and Cases <5,NA,6818760.54968262,12365.1347191574,202006272136
