OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,96,3,14872,Advance,"",64.550833781603,1744189234.37061,355282.663136038,202008240553
2,27007,26,0,2136,Ararat,"",121.722846441948,592499585.594238,195922.003442792,202008240553
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202008240553
4,27011,59,0,5411,Boonville,"",109.037146553317,1489580093.86462,316910.589814884,202008240553
5,27012,295,3,28954,Clemmons,"",101.885749810044,1176567385.86804,255774.303165276,202008240553
6,27013,77,2,6495,Cleveland,"",118.55273287144,2066336247.98627,379169.285246239,202008240553
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202008240553
8,27016,19,0,1682,Danbury,"",112.960760998811,1068209590.0686,211061.413302457,202008240553
9,27017,185,0,9499,Dobson,"",194.757342878198,2962951682.04883,566348.974052304,202008240553
10,27018,101,2,8221,East Bend,"",122.856100231115,2331567909.96985,255811.974556888,202008240553
11,27019,30,0,4234,Germanton,"",70.8549834671705,977414017.819214,270248.259734795,202008240553
12,27020,108,2,6104,Hamptonville,"",176.933158584535,2114111622.36755,316969.486887135,202008240553
13,27021,128,1,17979,King,"",71.1941709772512,1469376476.14172,210392.900707099,202008240553
14,27022,7,0,1512,Lawsonville,"",46.2962962962963,918745327.278442,200803.000966771,202008240553
15,27023,128,1,12775,Lewisville,"",100.195694716243,807172159.002075,183078.980128527,202008240553
16,27024,20,1,2683,Lowgap,"",74.5434215430488,1265827411.39758,278411.484773322,202008240553
17,27025,82,0,11117,Madison,"",73.7609067194387,2714649364.33142,468723.596670606,202008240553
18,27027,20,0,4017,Mayodan,"",49.7883993029624,548179131.574585,172371.363079245,202008240553
19,27028,357,3,28039,Mocksville,"",127.322657726738,5475621774.30664,567238.136149725,202008240553
20,27030,527,9,37641,Mount Airy,"",140.006907361654,4824085732.75671,624989.724929863,202008240553
21,27040,101,1,13150,Pfafftown,"",76.8060836501901,763349953.536133,205025.773716105,202008240553
22,27041,74,0,8020,Pilot Mountain,"",92.2693266832918,1629462738.40637,324677.141569035,202008240553
23,27042,8,1,720,Pine Hall,"",111.111111111111,290758639.069458,113971.243586081,202008240553
24,27043,74,1,6442,Pinnacle,"",114.871158025458,1935795027.06067,395674.180712496,202008240553
25,27045,149,2,9583,Rural Hall,"",155.483668997182,666085549.25769,154538.589918543,202008240553
26,27046,6,0,1953,Sandy Ridge,"",30.7219662058372,1237681699.0647,217125.573744555,202008240553
27,27047,8,0,1279,Siloam,"",62.5488663017983,576295820.815674,144984.839113672,202008240553
28,27048,60,0,8902,Stoneville,"",67.4005841383959,2355000804.03674,325454.766660313,202008240553
29,27050,28,0,4084,Tobaccoville,"",68.5602350636631,703876500.567505,219088.1792708,202008240553
30,27051,81,1,8287,Walkertown,"",97.7434536020273,524680317.775635,151066.808563308,202008240553
31,27052,64,0,10061,Walnut Cove,"",63.6119670012921,2710320219.82117,403203.611044297,202008240553
32,27053,16,0,3156,Westfield,"",50.6970849176172,2152815477.55933,413464.446930882,202008240553
33,27054,36,0,2608,Woodleaf,"",138.036809815951,778193820.583862,201172.963339102,202008240553
34,27055,278,2,14521,Yadkinville,"",191.446870050272,3115987965.39453,403366.49229781,202008240553
35,27101,247,1,24321,Winston Salem,"",101.558324082069,356085731.400146,162957.922513793,202008240553
36,27103,501,13,36071,Winston Salem,"",138.892739319675,527249856.672729,146399.561156354,202008240553
37,27104,378,8,29383,Winston Salem,"",128.645815607664,337669863.683838,130394.134288752,202008240553
38,27105,956,9,40186,Winston Salem,"",237.893793858558,950547784.577881,208375.813794777,202008240553
39,27106,711,7,51378,Winston Salem,"",138.386079644984,787324720.967285,203893.681115083,202008240553
40,27107,1075,10,52432,Winston Salem,"",205.027464144034,1859279716.41162,319111.813640457,202008240553
41,27127,707,5,38510,Winston Salem,"",183.588678265386,820319160.873047,213438.375685158,202008240553
42,27157,10,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202008240553
43,27203,667,17,21876,Asheboro,"",304.90034741269,589408161.410522,188062.356665824,202008240553
44,27205,573,7,34549,Asheboro,"",165.851399461634,6255653514.79199,588011.232518038,202008240553
45,27207,77,1,3806,Bear Creek,"",202.312138728324,2300194678.82397,473699.237818467,202008240553
46,27208,37,0,1691,Bennett,"",218.805440567711,1029479783.1405,215638.108979383,202008240553
47,27209,211,10,4151,Biscoe,"",508.311250301132,1198089302.20734,259108.004034657,202008240553
48,27212,52,0,1600,Blanch,"",325,1328181375.12305,277007.39975067,202008240553
49,27214,109,1,11747,Browns Summit,"",92.7896484208734,1414533235.94788,324969.092830869,202008240553
50,27215,601,5,44892,Burlington,"",133.876860019603,1827823774.30115,298200.358945539,202008240553
51,27217,1157,35,39111,Burlington,"",295.824704047455,3473433663.33496,513818.51476852,202008240553
52,27229,170,2,4014,Candor,"",423.517688091679,2747739848.89313,367384.611313313,202008240553
53,27231,15,0,2048,Cedar Grove,"",73.2421875,987771348.581177,209108.769362036,202008240553
54,27233,16,0,3647,Climax,"",43.8716753496024,703252829.253662,187154.002103638,202008240553
55,27235,36,0,4575,Colfax,"",78.6885245901639,380654027.583252,148521.339190303,202008240553
56,27239,64,3,9629,Denton,"",66.4658843078201,4319759872.9696,429373.198159064,202008240553
57,27242,32,0,2668,Eagle Springs,"",119.940029985008,1480408484.01825,321391.030328654,202008240553
58,27243,52,1,4665,Efland,"",111.468381564845,1142332751.10315,311755.144165646,202008240553
59,27244,90,0,16259,Elon,"",55.3539578079833,1541989025.453,399696.340130384,202008240553
60,27248,48,1,4835,Franklinville,"",99.2761116856256,942909114.352783,215710.992817749,202008240553
61,27249,107,0,13355,Gibsonville,"",80.1198053163609,1679803774.77087,397477.611919868,202008240553
62,27252,13,1,2264,Goldston,"",57.4204946996466,1142470673.17163,220926.147155476,202008240553
63,27253,621,3,31464,Graham,"",197.368421052632,2351372927.78931,521476.969804177,202008240553
64,27258,105,0,7740,Haw River,"",135.658914728682,473631125.268677,312686.877842211,202008240553
