OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1258,7,14872,Advance,"",843.867670790748,8438.67670790748,1744189234.37061,355282.663136038,202105091040
2,27007,213,0,2136,Ararat,"",997.191011235955,9971.91011235955,592499585.594238,195922.003442792,202105091040
3,27009,284,1,2937,Belews Creek,"",963.568266939053,9635.68266939054,618093097.011353,191244.647442635,202105091040
4,27011,542,7,5411,Boonville,"",999.815191277028,9998.15191277028,1489580093.86462,316910.589814884,202105091040
5,27012,2740,48,28954,Clemmons,"",944.947157560268,9449.47157560268,1176567385.86804,255774.303165276,202105091040
6,27013,613,7,6495,Cleveland,"",943.802925327175,9438.02925327175,2066336247.98627,379169.285246239,202105091040
7,27014,78,1,957,Cooleemee,"",815.047021943574,8150.47021943574,21479098.032959,22299.1178929161,202105091040
8,27016,150,2,1682,Danbury,"",885.850178359096,8858.50178359096,1068209590.0686,211061.413302457,202105091040
9,27017,1068,13,9499,Dobson,"",1122.22339193599,11222.2339193599,2962951682.04883,566348.974052304,202105091040
10,27018,699,5,8221,East Bend,"",849.045128329887,8490.45128329887,2331567909.96985,255811.974556888,202105091040
11,27019,329,1,4234,Germanton,"",774.681152574398,7746.81152574398,977414017.819214,270248.259734795,202105091040
12,27020,671,5,6104,Hamptonville,"",1097.64089121887,10976.4089121887,2114111622.36755,316969.486887135,202105091040
13,27021,1716,45,17979,King,"",951.109627899216,9511.09627899216,1469376476.14172,210392.900707099,202105091040
14,27022,96,2,1512,Lawsonville,"",621.693121693122,6216.93121693122,918745327.278442,200803.000966771,202105091040
15,27023,992,3,12775,Lewisville,"",774.951076320939,7749.51076320939,807172159.002075,183078.980128527,202105091040
16,27024,276,3,2683,Lowgap,"",1028.69921729407,10286.9921729407,1265827411.39758,278411.484773322,202105091040
17,27025,986,16,11117,Madison,"",886.03040388594,8860.3040388594,2714649364.33142,468723.596670606,202105091040
18,27027,348,18,4017,Mayodan,"",866.318147871546,8663.18147871546,548179131.574585,172371.363079245,202105091040
19,27028,2698,28,28039,Mocksville,"",959.378009201469,9593.78009201469,5475621774.30664,567238.136149725,202105091040
20,27030,4264,96,37641,Mount Airy,"",1130.4163013735,11304.163013735,4824085732.75671,624989.724929863,202105091040
21,27040,997,9,13150,Pfafftown,"",758.174904942966,7581.74904942966,763349953.536133,205025.773716105,202105091040
22,27041,708,8,8020,Pilot Mountain,"",881.546134663342,8815.46134663342,1629462738.40637,324677.141569035,202105091040
23,27042,67,2,720,Pine Hall,"",930.555555555556,9305.55555555556,290758639.069458,113971.243586081,202105091040
24,27043,500,6,6442,Pinnacle,"",776.156473144986,7761.56473144986,1935795027.06067,395674.180712496,202105091040
25,27045,1011,8,9583,Rural Hall,"",1052.90618804132,10529.0618804132,666085549.25769,154538.589918543,202105091040
26,27046,149,1,1953,Sandy Ridge,"",762.928827444956,7629.28827444957,1237681699.0647,217125.573744555,202105091040
27,27047,110,0,1279,Siloam,"",860.046911649726,8600.46911649726,576295820.815674,144984.839113672,202105091040
28,27048,674,6,8902,Stoneville,"",753.76319928106,7537.63199281061,2355000804.03674,325454.766660313,202105091040
29,27050,307,3,4084,Tobaccoville,"",754.162585700294,7541.62585700294,703876500.567505,219088.1792708,202105091040
30,27051,691,5,8287,Walkertown,"",831.422710269096,8314.22710269096,524680317.775635,151066.808563308,202105091040
31,27052,949,23,10061,Walnut Cove,"",940.264387237849,9402.64387237849,2710320219.82117,403203.611044297,202105091040
32,27053,195,2,3156,Westfield,"",605.196451204056,6051.96451204056,2152815477.55933,413464.446930882,202105091040
33,27054,300,4,2608,Woodleaf,"",1150.30674846626,11503.0674846626,778193820.583862,201172.963339102,202105091040
34,27055,1695,25,14521,Yadkinville,"",1162.45437642036,11624.5437642036,3115987965.39453,403366.49229781,202105091040
35,27101,1782,33,24321,Winston Salem,"",731.877801077258,7318.77801077258,356085731.400146,162957.922513793,202105091040
36,27103,3001,39,36071,Winston Salem,"",830.029663718777,8300.29663718777,527249856.672729,146399.561156354,202105091040
37,27104,2502,32,29383,Winston Salem,"",850.151448116258,8501.51448116258,337669863.683838,130394.134288752,202105091040
38,27105,3961,36,40186,Winston Salem,"",983.6759070323,9836.759070323,950547784.577881,208375.813794777,202105091040
39,27106,4305,52,51378,Winston Salem,"",837.128732142162,8371.28732142162,787324720.967285,203893.681115083,202105091040
40,27107,4845,41,52432,Winston Salem,"",922.718950259384,9227.18950259384,1859279716.41162,319111.813640457,202105091040
41,27127,3853,24,38510,Winston Salem,"",998.961308750974,9989.61308750974,820319160.873047,213438.375685158,202105091040
42,27157,47,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202105091040
43,27203,2789,51,21876,Asheboro,"",1273.54178094716,12735.4178094716,589408161.410522,188062.356665824,202105091040
44,27205,3719,47,34549,Asheboro,"",1075.57382268662,10755.7382268662,6255653514.79199,588011.232518038,202105091040
45,27207,281,2,3806,Bear Creek,"",735.680504466632,7356.80504466632,2300194678.82397,473699.237818467,202105091040
46,27208,146,2,1691,Bennett,"",863.394441159077,8633.94441159077,1029479783.1405,215638.108979383,202105091040
47,27209,705,40,4151,Biscoe,"",1695.97687304264,16959.7687304264,1198089302.20734,259108.004034657,202105091040
48,27212,382,1,1600,Blanch,"",2387.5,23875,1328181375.12305,277007.39975067,202105091040
49,27214,1028,9,11747,Browns Summit,"",870.00936409296,8700.0936409296,1414533235.94788,324969.092830869,202105091040
50,27215,4455,72,44892,Burlington,"",990.154147732335,9901.54147732336,1827823774.30115,298200.358945539,202105091040
51,27217,5096,104,39111,Burlington,"",1299.89005650584,12998.9005650584,3473433663.33496,513818.51476852,202105091040
52,27229,539,17,4014,Candor,"",1337.81763826607,13378.1763826607,2747739848.89313,367384.611313313,202105091040
53,27231,122,0,2048,Cedar Grove,"",595.703125,5957.03125,987771348.581177,209108.769362036,202105091040
54,27233,288,4,3647,Climax,"",786.948176583493,7869.48176583493,703252829.253662,187154.002103638,202105091040
55,27235,422,11,4575,Colfax,"",920.218579234973,9202.18579234973,380654027.583252,148521.339190303,202105091040
56,27239,848,13,9629,Denton,"",879.634437636307,8796.34437636307,4319759872.9696,429373.198159064,202105091040
57,27242,184,3,2668,Eagle Springs,"",689.655172413793,6896.55172413793,1480408484.01825,321391.030328654,202105091040
58,27243,293,2,4665,Efland,"",628.081457663451,6280.81457663451,1142332751.10315,311755.144165646,202105091040
59,27244,1973,25,16259,Elon,"",1206.71628021404,12067.1628021404,1541989025.453,399696.340130384,202105091040
60,27248,381,5,4835,Franklinville,"",788.004136504654,7880.04136504654,942909114.352783,215710.992817749,202105091040
61,27249,1098,7,13355,Gibsonville,"",821.415200299513,8214.15200299513,1679803774.77087,397477.611919868,202105091040
62,27252,112,2,2264,Goldston,"",494.69964664311,4946.9964664311,1142470673.17163,220926.147155476,202105091040
63,27253,3496,49,31464,Graham,"",1110.79328756674,11107.9328756674,2351372927.78931,521476.969804177,202105091040
64,27258,668,8,7740,Haw River,"",861.757105943153,8617.57105943153,473631125.268677,312686.877842211,202105091040
65,27260,2166,41,25696,High Point,"",841.765255292653,8417.65255292653,348441568.963501,133229.878739789,202105091040
66,27262,2111,60,24764,High Point,"",851.235664674528,8512.35664674527,368730084.700928,171087.864383377,202105091040
67,27263,2111,35,22320,High Point,"",945.78853046595,9457.8853046595,1121512604.52234,249658.228757679,202105091040
68,27265,4377,55,50038,High Point,"",873.336264439026,8733.36264439026,1172957282.41284,307481.490778656,202105091040
69,27268,307,0,1695,High Point,"",1811.20943952802,18112.0943952802,2495618.64758301,8251.66869064816,202105091040
70,27278,1690,19,27181,Hillsborough,"",621.389941503256,6213.89941503256,2885765742.02771,502574.675043234,202105091040
71,27281,258,0,3710,Jackson Springs,"",695.417789757412,6954.17789757412,2095606802.2608,479969.724586594,202105091040
72,27282,1425,22,16597,Jamestown,"",855.576308971501,8555.76308971501,404066994.873657,168803.970950205,202105091040
73,27283,245,4,2982,Julian,"",814.889336016097,8148.89336016097,711286368.914917,161239.518798817,202105091040
74,27284,5081,67,56201,Kernersville,"",901.763313820039,9017.63313820039,2233069317.10205,420748.080109325,202105091040
75,27288,1822,28,23585,Eden,"",769.556921772313,7695.56921772313,1951079100.05676,304615.616752016,202105091040
76,27291,131,0,1538,Leasburg,"",845.253576072822,8452.53576072822,1492904663.44434,314720.365319101,202105091040
77,27292,3738,34,41465,Lexington,"",898.830338839986,8988.30338839986,4270233445.18579,407599.915340798,202105091040
78,27295,3878,49,39191,Lexington,"",988.237095251461,9882.37095251461,3631502180.53174,466742.919509858,202105091040
