OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1317,7,14872,Advance,"",885.556750941366,8855.56750941366,1744189234.37061,355282.663136038,202106171040
2,27007,220,0,2136,Ararat,"",1029.96254681648,10299.6254681648,592499585.594238,195922.003442792,202106171040
3,27009,302,2,2937,Belews Creek,"",1028.26012938372,10282.6012938372,618093097.011353,191244.647442635,202106171040
4,27011,543,7,5411,Boonville,"",1003.51136573646,10035.1136573646,1489580093.86462,316910.589814884,202106171040
5,27012,2828,49,28954,Clemmons,"",976.721696484078,9767.21696484078,1176567385.86804,255774.303165276,202106171040
6,27013,634,8,6495,Cleveland,"",976.135488837567,9761.35488837567,2066336247.98627,379169.285246239,202106171040
7,27014,82,1,957,Cooleemee,"",856.844305120167,8568.44305120167,21479098.032959,22299.1178929161,202106171040
8,27016,164,2,1682,Danbury,"",975.029726516052,9750.29726516052,1068209590.0686,211061.413302457,202106171040
9,27017,1094,14,9499,Dobson,"",1151.70017896621,11517.0017896621,2962951682.04883,566348.974052304,202106171040
10,27018,715,6,8221,East Bend,"",869.723877873738,8697.23877873738,2331567909.96985,255811.974556888,202106171040
11,27019,346,1,4234,Germanton,"",817.1941426547,8171.941426547,977414017.819214,270248.259734795,202106171040
12,27020,697,6,6104,Hamptonville,"",1141.87418086501,11418.7418086501,2114111622.36755,316969.486887135,202106171040
13,27021,1797,46,17979,King,"",999.499415985316,9994.99415985316,1469376476.14172,210392.900707099,202106171040
14,27022,97,2,1512,Lawsonville,"",641.534391534392,6415.34391534392,918745327.278442,200803.000966771,202106171040
15,27023,1019,4,12775,Lewisville,"",797.651663405088,7976.51663405088,807172159.002075,183078.980128527,202106171040
16,27024,281,3,2683,Lowgap,"",1047.33507267984,10473.3507267984,1265827411.39758,278411.484773322,202106171040
17,27025,1017,27,11117,Madison,"",914.815147971575,9148.15147971575,2714649364.33142,468723.596670606,202106171040
18,27027,364,18,4017,Mayodan,"",906.148867313916,9061.48867313916,548179131.574585,172371.363079245,202106171040
19,27028,2766,30,28039,Mocksville,"",986.483112807161,9864.83112807162,5475621774.30664,567238.136149725,202106171040
20,27030,4403,103,37641,Mount Airy,"",1169.73512924736,11697.3512924736,4824085732.75671,624989.724929863,202106171040
21,27040,1024,10,13150,Pfafftown,"",778.707224334601,7787.07224334601,763349953.536133,205025.773716105,202106171040
22,27041,732,8,8020,Pilot Mountain,"",912.718204488778,9127.18204488778,1629462738.40637,324677.141569035,202106171040
23,27042,69,2,720,Pine Hall,"",958.333333333333,9583.33333333333,290758639.069458,113971.243586081,202106171040
24,27043,526,6,6442,Pinnacle,"",816.516609748525,8165.16609748525,1935795027.06067,395674.180712496,202106171040
25,27045,1033,8,9583,Rural Hall,"",1077.95053741,10779.5053741,666085549.25769,154538.589918543,202106171040
26,27046,152,1,1953,Sandy Ridge,"",778.289810547875,7782.89810547875,1237681699.0647,217125.573744555,202106171040
27,27047,117,2,1279,Siloam,"",914.7771696638,9147.771696638,576295820.815674,144984.839113672,202106171040
28,27048,739,9,8902,Stoneville,"",830.150527971242,8301.50527971242,2355000804.03674,325454.766660313,202106171040
29,27050,323,4,4084,Tobaccoville,"",790.891283055828,7908.91283055828,703876500.567505,219088.1792708,202106171040
30,27051,715,6,8287,Walkertown,"",862.797152166043,8627.97152166043,524680317.775635,151066.808563308,202106171040
31,27052,984,23,10061,Walnut Cove,"",978.033992644866,9780.33992644866,2710320219.82117,403203.611044297,202106171040
32,27053,201,2,3156,Westfield,"",636.882129277567,6368.82129277567,2152815477.55933,413464.446930882,202106171040
33,27054,304,5,2608,Woodleaf,"",1165.64417177914,11656.4417177914,778193820.583862,201172.963339102,202106171040
