OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,98,3,14872,Advance,"",65.8956428187198,1744189234.37061,355282.663136038,202008272253
2,27007,27,0,2136,Ararat,"",126.404494382022,592499585.594238,195922.003442792,202008272253
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202008272253
4,27011,59,0,5411,Boonville,"",109.037146553317,1489580093.86462,316910.589814884,202008272253
5,27012,334,5,28954,Clemmons,"",115.355391310354,1176567385.86804,255774.303165276,202008272253
6,27013,81,2,6495,Cleveland,"",124.711316397229,2066336247.98627,379169.285246239,202008272253
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202008272253
8,27016,19,0,1682,Danbury,"",112.960760998811,1068209590.0686,211061.413302457,202008272253
9,27017,189,0,9499,Dobson,"",198.968312453943,2962951682.04883,566348.974052304,202008272253
10,27018,101,2,8221,East Bend,"",122.856100231115,2331567909.96985,255811.974556888,202008272253
11,27019,31,0,4234,Germanton,"",73.2168162494095,977414017.819214,270248.259734795,202008272253
12,27020,113,2,6104,Hamptonville,"",185.124508519004,2114111622.36755,316969.486887135,202008272253
13,27021,128,1,17979,King,"",71.1941709772512,1469376476.14172,210392.900707099,202008272253
14,27022,7,0,1512,Lawsonville,"",46.2962962962963,918745327.278442,200803.000966771,202008272253
15,27023,140,1,12775,Lewisville,"",109.58904109589,807172159.002075,183078.980128527,202008272253
16,27024,21,1,2683,Lowgap,"",78.2705926202013,1265827411.39758,278411.484773322,202008272253
17,27025,97,0,11117,Madison,"",87.2537555095799,2714649364.33142,468723.596670606,202008272253
18,27027,20,0,4017,Mayodan,"",49.7883993029624,548179131.574585,172371.363079245,202008272253
19,27028,362,3,28039,Mocksville,"",129.105888227112,5475621774.30664,567238.136149725,202008272253
20,27030,543,9,37641,Mount Airy,"",144.257591456125,4824085732.75671,624989.724929863,202008272253
21,27040,109,1,13150,Pfafftown,"",82.8897338403042,763349953.536133,205025.773716105,202008272253
22,27041,77,0,8020,Pilot Mountain,"",96.0099750623441,1629462738.40637,324677.141569035,202008272253
23,27042,8,1,720,Pine Hall,"",111.111111111111,290758639.069458,113971.243586081,202008272253
24,27043,76,1,6442,Pinnacle,"",117.975783918038,1935795027.06067,395674.180712496,202008272253
25,27045,152,2,9583,Rural Hall,"",158.614212668267,666085549.25769,154538.589918543,202008272253
26,27046,6,0,1953,Sandy Ridge,"",30.7219662058372,1237681699.0647,217125.573744555,202008272253
27,27047,8,0,1279,Siloam,"",62.5488663017983,576295820.815674,144984.839113672,202008272253
28,27048,63,0,8902,Stoneville,"",70.7706133453157,2355000804.03674,325454.766660313,202008272253
29,27050,28,0,4084,Tobaccoville,"",68.5602350636631,703876500.567505,219088.1792708,202008272253
30,27051,83,1,8287,Walkertown,"",100.156872209485,524680317.775635,151066.808563308,202008272253
31,27052,66,0,10061,Walnut Cove,"",65.5998409700825,2710320219.82117,403203.611044297,202008272253
32,27053,17,0,3156,Westfield,"",53.8656527249683,2152815477.55933,413464.446930882,202008272253
33,27054,39,0,2608,Woodleaf,"",149.539877300614,778193820.583862,201172.963339102,202008272253
34,27055,281,2,14521,Yadkinville,"",193.512843468081,3115987965.39453,403366.49229781,202008272253
35,27101,253,1,24321,Winston Salem,"",104.025327905925,356085731.400146,162957.922513793,202008272253
36,27103,517,13,36071,Winston Salem,"",143.328435585373,527249856.672729,146399.561156354,202008272253
37,27104,386,8,29383,Winston Salem,"",131.368478371848,337669863.683838,130394.134288752,202008272253
38,27105,971,9,40186,Winston Salem,"",241.626437067635,950547784.577881,208375.813794777,202008272253
39,27106,730,7,51378,Winston Salem,"",142.084160535638,787324720.967285,203893.681115083,202008272253
40,27107,1092,12,52432,Winston Salem,"",208.269758925847,1859279716.41162,319111.813640457,202008272253
41,27127,722,5,38510,Winston Salem,"",187.483770449234,820319160.873047,213438.375685158,202008272253
42,27157,10,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202008272253
43,27203,679,17,21876,Asheboro,"",310.385810934357,589408161.410522,188062.356665824,202008272253
44,27205,594,7,34549,Asheboro,"",171.929723002113,6255653514.79199,588011.232518038,202008272253
45,27207,78,1,3806,Bear Creek,"",204.939569101419,2300194678.82397,473699.237818467,202008272253
46,27208,36,0,1691,Bennett,"",212.891780011827,1029479783.1405,215638.108979383,202008272253
47,27209,242,10,4151,Biscoe,"",582.992050108408,1198089302.20734,259108.004034657,202008272253
48,27212,54,0,1600,Blanch,"",337.5,1328181375.12305,277007.39975067,202008272253
49,27214,112,1,11747,Browns Summit,"",95.3434919553929,1414533235.94788,324969.092830869,202008272253
50,27215,650,5,44892,Burlington,"",144.791945112715,1827823774.30115,298200.358945539,202008272253
51,27217,1203,35,39111,Burlington,"",307.586101096878,3473433663.33496,513818.51476852,202008272253
52,27229,182,2,4014,Candor,"",453.413054309915,2747739848.89313,367384.611313313,202008272253
53,27231,15,0,2048,Cedar Grove,"",73.2421875,987771348.581177,209108.769362036,202008272253
54,27233,17,0,3647,Climax,"",46.6136550589526,703252829.253662,187154.002103638,202008272253
55,27235,35,0,4575,Colfax,"",76.5027322404372,380654027.583252,148521.339190303,202008272253
56,27239,70,3,9629,Denton,"",72.6970609616783,4319759872.9696,429373.198159064,202008272253
57,27242,34,0,2668,Eagle Springs,"",127.43628185907,1480408484.01825,321391.030328654,202008272253
58,27243,52,1,4665,Efland,"",111.468381564845,1142332751.10315,311755.144165646,202008272253
59,27244,95,0,16259,Elon,"",58.4291776862046,1541989025.453,399696.340130384,202008272253
60,27248,49,1,4835,Franklinville,"",101.34436401241,942909114.352783,215710.992817749,202008272253
61,27249,115,1,13355,Gibsonville,"",86.1100711344066,1679803774.77087,397477.611919868,202008272253
62,27252,13,1,2264,Goldston,"",57.4204946996466,1142470673.17163,220926.147155476,202008272253
63,27253,644,3,31464,Graham,"",204.678362573099,2351372927.78931,521476.969804177,202008272253
64,27258,118,0,7740,Haw River,"",152.454780361757,473631125.268677,312686.877842211,202008272253
65,27260,440,11,25696,High Point,"",171.232876712329,348441568.963501,133229.878739789,202008272253
66,27262,324,5,24764,High Point,"",130.835083185269,368730084.700928,171087.864383377,202008272253
67,27263,252,2,22320,High Point,"",112.903225806452,1121512604.52234,249658.228757679,202008272253
68,27265,520,22,50038,High Point,"",103.921020024781,1172957282.41284,307481.490778656,202008272253
69,27268,2,0,1695,High Point,"",11.7994100294985,2495618.64758301,8251.66869064816,202008272253
70,27278,253,0,27181,Hillsborough,"",93.0797248077701,2885765742.02771,502574.675043234,202008272253
71,27281,42,0,3710,Jackson Springs,"",113.207547169811,2095606802.2608,479969.724586594,202008272253
72,27282,146,2,16597,Jamestown,"",87.967705006929,404066994.873657,168803.970950205,202008272253
73,27283,30,1,2982,Julian,"",100.603621730382,711286368.914917,161239.518798817,202008272253
74,27284,599,5,56201,Kernersville,"",106.581733421114,2233069317.10205,420748.080109325,202008272253
75,27288,201,1,23585,Eden,"",85.2236591053636,1951079100.05676,304615.616752016,202008272253
76,27291,4,0,1538,Leasburg,"",26.0078023407022,1492904663.44434,314720.365319101,202008272253
77,27292,559,6,41465,Lexington,"",134.812492463523,4270233445.18579,407599.915340798,202008272253
78,27295,452,15,39191,Lexington,"",115.332601872879,3631502180.53174,466742.919509858,202008272253
79,27298,124,0,10440,Liberty,"",118.773946360153,2639148530.03284,431527.987760386,202008272253
80,27299,64,0,5254,Linwood,"",121.811952797868,822543412.257813,203597.604040365,202008272253
81,27301,87,2,10019,Mc Leansville,"",86.8350134743987,900133716.655151,287107.537324028,202008272253
82,27302,368,0,32302,Mebane,"",113.92483437558,3198656461.27478,644303.59427532,202008272253
83,27305,28,1,1585,Milton,"",176.656151419558,687167820.539429,263836.485514183,202008272253
84,27306,129,2,5945,Mount Gilead,"",216.989066442389,5305900334.83325,426306.558627535,202008272253
85,27310,59,1,8562,Oak Ridge,"",68.9091333800514,526240082.103149,140986.043049622,202008272253
