OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1431,8,14872,Advance,"",962.21086605702,9622.1086605702,1744189234.37061,355282.663136038,202108101540
2,27007,233,1,2136,Ararat,"",1090.82397003745,10908.2397003745,592499585.594238,195922.003442792,202108101540
3,27009,326,3,2937,Belews Creek,"",1109.97616615594,11099.7616615594,618093097.011353,191244.647442635,202108101540
4,27011,598,7,5411,Boonville,"",1105.15616337091,11051.5616337091,1489580093.86462,316910.589814884,202108101540
5,27012,3043,51,28954,Clemmons,"",1050.97741244733,10509.7741244733,1176567385.86804,255774.303165276,202108101540
6,27013,689,8,6495,Cleveland,"",1060.81601231717,10608.1601231717,2066336247.98627,379169.285246239,202108101540
7,27014,94,2,957,Cooleemee,"",982.236154649948,9822.36154649948,21479098.032959,22299.1178929161,202108101540
8,27016,172,2,1682,Danbury,"",1022.59215219976,10225.9215219976,1068209590.0686,211061.413302457,202108101540
9,27017,1155,14,9499,Dobson,"",1215.91746499632,12159.1746499632,2962951682.04883,566348.974052304,202108101540
10,27018,743,6,8221,East Bend,"",903.782994769493,9037.82994769493,2331567909.96985,255811.974556888,202108101540
11,27019,365,1,4234,Germanton,"",862.068965517241,8620.68965517241,977414017.819214,270248.259734795,202108101540
12,27020,783,7,6104,Hamptonville,"",1282.76539973788,12827.6539973788,2114111622.36755,316969.486887135,202108101540
13,27021,1959,47,17979,King,"",1089.6045386284,10896.045386284,1469376476.14172,210392.900707099,202108101540
14,27022,103,2,1512,Lawsonville,"",681.216931216931,6812.16931216931,918745327.278442,200803.000966771,202108101540
15,27023,1101,4,12775,Lewisville,"",861.839530332681,8618.39530332681,807172159.002075,183078.980128527,202108101540
16,27024,301,3,2683,Lowgap,"",1121.87849422288,11218.7849422288,1265827411.39758,278411.484773322,202108101540
17,27025,1055,30,11117,Madison,"",948.997031573266,9489.97031573266,2714649364.33142,468723.596670606,202108101540
18,27027,381,19,4017,Mayodan,"",948.469006721434,9484.69006721434,548179131.574585,172371.363079245,202108101540
19,27028,2944,32,28039,Mocksville,"",1049.96611862049,10499.6611862049,5475621774.30664,567238.136149725,202108101540
20,27030,4654,104,37641,Mount Airy,"",1236.41773597938,12364.1773597938,4824085732.75671,624989.724929863,202108101540
21,27040,1113,10,13150,Pfafftown,"",846.38783269962,8463.8783269962,763349953.536133,205025.773716105,202108101540
22,27041,782,8,8020,Pilot Mountain,"",975.062344139651,9750.62344139651,1629462738.40637,324677.141569035,202108101540
23,27042,72,2,720,Pine Hall,"",1000,10000,290758639.069458,113971.243586081,202108101540
24,27043,577,7,6442,Pinnacle,"",895.684570009314,8956.84570009314,1935795027.06067,395674.180712496,202108101540
25,27045,1100,9,9583,Rural Hall,"",1147.86601273088,11478.6601273088,666085549.25769,154538.589918543,202108101540
26,27046,158,1,1953,Sandy Ridge,"",809.011776753712,8090.11776753712,1237681699.0647,217125.573744555,202108101540
27,27047,126,2,1279,Siloam,"",985.144644253323,9851.44644253323,576295820.815674,144984.839113672,202108101540
28,27048,794,11,8902,Stoneville,"",891.934396764772,8919.34396764772,2355000804.03674,325454.766660313,202108101540
29,27050,360,4,4084,Tobaccoville,"",881.488736532811,8814.88736532811,703876500.567505,219088.1792708,202108101540
30,27051,784,6,8287,Walkertown,"",946.060094123326,9460.60094123326,524680317.775635,151066.808563308,202108101540
31,27052,1043,23,10061,Walnut Cove,"",1036.67627472418,10366.7627472418,2710320219.82117,403203.611044297,202108101540
32,27053,216,2,3156,Westfield,"",684.410646387833,6844.10646387833,2152815477.55933,413464.446930882,202108101540
33,27054,323,5,2608,Woodleaf,"",1238.49693251534,12384.9693251534,778193820.583862,201172.963339102,202108101540
34,27055,1829,29,14521,Yadkinville,"",1259.55512705737,12595.5512705737,3115987965.39453,403366.49229781,202108101540
35,27101,1931,37,24321,Winston Salem,"",793.964063977633,7939.64063977633,356085731.400146,162957.922513793,202108101540
36,27103,3278,42,36071,Winston Salem,"",908.76327243492,9087.6327243492,527249856.672729,146399.561156354,202108101540
37,27104,2695,39,29383,Winston Salem,"",917.197018684273,9171.97018684273,337669863.683838,130394.134288752,202108101540
38,27105,4280,45,40186,Winston Salem,"",1065.0475289902,10650.475289902,950547784.577881,208375.813794777,202108101540
39,27106,4647,58,51378,Winston Salem,"",904.472731519327,9044.72731519327,787324720.967285,203893.681115083,202108101540
40,27107,5355,51,52432,Winston Salem,"",1021.32285627098,10213.2285627098,1859279716.41162,319111.813640457,202108101540
41,27127,4212,28,38510,Winston Salem,"",1093.74188522462,10937.4188522462,820319160.873047,213438.375685158,202108101540
42,27157,45,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202108101540
43,27203,2922,55,21876,Asheboro,"",1335.71036752606,13357.1036752606,589408161.410522,188062.356665824,202108101540
44,27205,3981,48,34549,Asheboro,"",1152.2764768879,11522.764768879,6255653514.79199,588011.232518038,202108101540
45,27207,330,2,3806,Bear Creek,"",867.052023121387,8670.52023121387,2300194678.82397,473699.237818467,202108101540
46,27208,167,2,1691,Bennett,"",987.581312832643,9875.81312832643,1029479783.1405,215638.108979383,202108101540
47,27209,735,41,4151,Biscoe,"",1770.65767284992,17706.5767284992,1198089302.20734,259108.004034657,202108101540
48,27212,393,1,1600,Blanch,"",2456.25,24562.5,1328181375.12305,277007.39975067,202108101540
49,27214,1150,13,11747,Browns Summit,"",978.973354899123,9789.73354899123,1414533235.94788,324969.092830869,202108101540
50,27215,4926,76,44892,Burlington,"",1097.30018711574,10973.0018711574,1827823774.30115,298200.358945539,202108101540
51,27217,5439,102,39111,Burlington,"",1390.65735982205,13906.5735982205,3473433663.33496,513818.51476852,202108101540
52,27229,592,18,4014,Candor,"",1474.83806676632,14748.3806676632,2747739848.89313,367384.611313313,202108101540
53,27231,129,0,2048,Cedar Grove,"",629.8828125,6298.828125,987771348.581177,209108.769362036,202108101540
54,27233,323,4,3647,Climax,"",885.659446120099,8856.59446120099,703252829.253662,187154.002103638,202108101540
55,27235,470,12,4575,Colfax,"",1027.32240437158,10273.2240437158,380654027.583252,148521.339190303,202108101540
56,27239,1012,14,9629,Denton,"",1050.99179561741,10509.9179561741,4319759872.9696,429373.198159064,202108101540
57,27242,199,3,2668,Eagle Springs,"",745.877061469265,7458.77061469265,1480408484.01825,321391.030328654,202108101540
58,27243,321,2,4665,Efland,"",688.102893890675,6881.02893890675,1142332751.10315,311755.144165646,202108101540
59,27244,2271,27,16259,Elon,"",1396.76486868811,13967.6486868811,1541989025.453,399696.340130384,202108101540
60,27248,427,5,4835,Franklinville,"",883.143743536711,8831.43743536712,942909114.352783,215710.992817749,202108101540
61,27249,1230,10,13355,Gibsonville,"",921.003369524523,9210.03369524523,1679803774.77087,397477.611919868,202108101540
62,27252,133,2,2264,Goldston,"",587.455830388693,5874.55830388693,1142470673.17163,220926.147155476,202108101540
63,27253,3819,50,31464,Graham,"",1213.76811594203,12137.6811594203,2351372927.78931,521476.969804177,202108101540
64,27258,746,8,7740,Haw River,"",963.824289405685,9638.24289405685,473631125.268677,312686.877842211,202108101540
65,27260,2348,42,25696,High Point,"",913.760896637609,9137.60896637609,348441568.963501,133229.878739789,202108101540
66,27262,2301,63,24764,High Point,"",929.171377806493,9291.71377806493,368730084.700928,171087.864383377,202108101540
67,27263,2269,35,22320,High Point,"",1016.5770609319,10165.770609319,1121512604.52234,249658.228757679,202108101540
68,27265,4772,56,50038,High Point,"",953.6752068428,9536.752068428,1172957282.41284,307481.490778656,202108101540
69,27268,316,0,1695,High Point,"",1864.30678466077,18643.0678466077,2495618.64758301,8251.66869064816,202108101540
70,27278,1857,19,27181,Hillsborough,"",683.19782200802,6831.9782200802,2885765742.02771,502574.675043234,202108101540
71,27281,280,1,3710,Jackson Springs,"",754.716981132075,7547.16981132075,2095606802.2608,479969.724586594,202108101540
72,27282,1544,26,16597,Jamestown,"",930.288606374646,9302.88606374646,404066994.873657,168803.970950205,202108101540
73,27283,280,5,2982,Julian,"",938.967136150235,9389.67136150235,711286368.914917,161239.518798817,202108101540
74,27284,5596,76,56201,Kernersville,"",995.711820074376,9957.11820074376,2233069317.10205,420748.080109325,202108101540
75,27288,2173,56,23585,Eden,"",921.348314606742,9213.48314606742,1951079100.05676,304615.616752016,202108101540
76,27291,141,0,1538,Leasburg,"",916.775032509753,9167.75032509753,1492904663.44434,314720.365319101,202108101540
77,27292,4081,37,41465,Lexington,"",984.203545158568,9842.03545158567,4270233445.18579,407599.915340798,202108101540
78,27295,4332,57,39191,Lexington,"",1105.35582148963,11053.5582148963,3631502180.53174,466742.919509858,202108101540
