OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,2593,18,14872,Advance,"",1743.54491662184,17435.4491662184,1744189234.37061,355282.663136038,202201132340
2,27007,454,3,2136,Ararat,"",2125.46816479401,21254.6816479401,592499585.594238,195922.003442792,202201132340
3,27009,548,7,2937,Belews Creek,"",1865.84950629894,18658.4950629894,618093097.011353,191244.647442635,202201132340
4,27011,1160,13,5411,Boonville,"",2143.781186472,21437.81186472,1489580093.86462,316910.589814884,202201132340
5,27012,5516,72,28954,Clemmons,"",1905.09083373627,19050.9083373627,1176567385.86804,255774.303165276,202201132340
6,27013,1263,13,6495,Cleveland,"",1944.5727482679,19445.727482679,2066336247.98627,379169.285246239,202201132340
7,27014,212,6,957,Cooleemee,"",2215.25600835946,22152.5600835946,21479098.032959,22299.1178929161,202201132340
8,27016,391,4,1682,Danbury,"",2324.61355529132,23246.1355529132,1068209590.0686,211061.413302457,202201132340
9,27017,2131,25,9499,Dobson,"",2243.39404147805,22433.9404147805,2962951682.04883,566348.974052303,202201132340
10,27018,1624,11,8221,East Bend,"",1975.42877995378,19754.2877995378,2331567909.96985,255811.974556888,202201132340
11,27019,664,5,4234,Germanton,"",1568.25696740671,15682.5696740671,977414017.819214,270248.259734795,202201132340
12,27020,1337,11,6104,Hamptonville,"",2190.36697247706,21903.6697247706,2114111622.36755,316969.486887135,202201132340
13,27021,3586,61,17979,King,"",1994.54919628455,19945.4919628455,1469376476.14172,210392.900707099,202201132340
14,27022,233,3,1512,Lawsonville,"",1541.00529100529,15410.0529100529,918745327.278442,200803.000966771,202201132340
15,27023,2128,9,12775,Lewisville,"",1665.75342465753,16657.5342465753,807172159.002075,183078.980128526,202201132340
16,27024,557,6,2683,Lowgap,"",2076.03428997391,20760.3428997391,1265827411.39758,278411.484773322,202201132340
17,27025,1941,37,11117,Madison,"",1745.97463344427,17459.7463344427,2714649364.33142,468723.596670607,202201132340
18,27027,647,19,4017,Mayodan,"",1610.65471745083,16106.5471745083,548179131.574585,172371.363079245,202201132340
19,27028,5560,57,28039,Mocksville,"",1982.95231641642,19829.5231641642,5475621774.30664,567238.136149726,202201132340
20,27030,8321,163,37641,Mount Airy,"",2210.62139688106,22106.2139688106,4824085732.75671,624989.724929864,202201132340
21,27040,2121,16,13150,Pfafftown,"",1612.92775665399,16129.2775665399,763349953.536133,205025.773716105,202201132340
22,27041,1554,12,8020,Pilot Mountain,"",1937.65586034913,19376.5586034913,1629462738.40637,324677.141569035,202201132340
23,27042,112,2,720,Pine Hall,"",1555.55555555556,15555.5555555556,290758639.069458,113971.243586081,202201132340
24,27043,1198,13,6442,Pinnacle,"",1859.67090965539,18596.7090965539,1935795027.06067,395674.180712495,202201132340
25,27045,2012,17,9583,Rural Hall,"",2099.55128874048,20995.5128874048,666085549.25769,154538.589918543,202201132340
26,27046,326,5,1953,Sandy Ridge,"",1669.22683051715,16692.2683051715,1237681699.0647,217125.573744555,202201132340
27,27047,254,2,1279,Siloam,"",1985.9265050821,19859.265050821,576295820.815674,144984.839113672,202201132340
28,27048,1521,19,8902,Stoneville,"",1708.60480790834,17086.0480790834,2355000804.03674,325454.766660312,202201132340
29,27050,715,9,4084,Tobaccoville,"",1750.73457394711,17507.3457394711,703876500.567505,219088.1792708,202201132340
30,27051,1536,15,8287,Walkertown,"",1853.50549052733,18535.0549052733,524680317.775635,151066.808563308,202201132340
31,27052,1867,30,10061,Walnut Cove,"",1855.68034986582,18556.8034986582,2710320219.82117,403203.611044297,202201132340
32,27053,507,5,3156,Westfield,"",1606.463878327,16064.63878327,2152815477.55933,413464.446930883,202201132340
33,27054,571,11,2608,Woodleaf,"",2189.41717791411,21894.1717791411,778193820.583862,201172.963339102,202201132340
34,27055,3326,44,14521,Yadkinville,"",2290.4758625439,22904.758625439,3115987965.39453,403366.492297811,202201132340
35,27101,3563,53,24321,Winston Salem,"",1464.98910406644,14649.8910406644,356085731.400146,162957.922513792,202201132340
36,27103,6198,52,36071,Winston Salem,"",1718.27784092484,17182.7784092484,527249856.672729,146399.561156354,202201132340
37,27104,4903,48,29383,Winston Salem,"",1668.65194159888,16686.5194159888,337669863.683838,130394.134288752,202201132340
38,27105,7937,61,40186,Winston Salem,"",1975.06594336336,19750.6594336336,950547784.577881,208375.813794777,202201132340
39,27106,8055,72,51378,Winston Salem,"",1567.79166180077,15677.9166180077,787324720.967285,203893.681115083,202201132340
40,27107,9775,85,52432,Winston Salem,"",1864.31949954226,18643.1949954226,1859279716.41162,319111.813640457,202201132340
41,27127,7584,38,38510,Winston Salem,"",1969.35860815373,19693.5860815373,820319160.873047,213438.375685158,202201132340
42,27157,208,1,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202201132340
43,27203,4605,63,21876,Asheboro,"",2105.04662643993,21050.4662643993,589408161.410522,188062.356665824,202201132340
44,27205,6471,63,34549,Asheboro,"",1872.99198240181,18729.9198240181,6255653514.79199,588011.232518038,202201132340
45,27207,625,2,3806,Bear Creek,"",1642.14398318445,16421.4398318445,2300194678.82397,473699.237818466,202201132340
46,27208,294,4,1691,Bennett,"",1738.61620342992,17386.1620342992,1029479783.1405,215638.108979383,202201132340
47,27209,1047,44,4151,Biscoe,"",2522.28378703927,25222.8378703927,1198089302.20734,259108.004034657,202201132340
48,27212,466,1,1600,Blanch,"",2912.5,29125,1328181375.12305,277007.399750669,202201132340
49,27214,2017,18,11747,Browns Summit,"",1717.03413637524,17170.3413637524,1414533235.94788,324969.09283087,202201132340
50,27215,8985,100,44892,Burlington,"",2001.47019513499,20014.7019513499,1827823774.30115,298200.358945539,202201132340
51,27217,9496,122,39111,Burlington,"",2427.96144307228,24279.6144307228,3473433663.33496,513818.514768521,202201132340
52,27229,860,18,4014,Candor,"",2142.50124564026,21425.0124564026,2747739848.89313,367384.611313313,202201132340
53,27231,264,1,2048,Cedar Grove,"",1289.0625,12890.625,987771348.581177,209108.769362036,202201132340
54,27233,624,8,3647,Climax,"",1710.99533863449,17109.9533863449,703252829.253662,187154.002103637,202201132340
55,27235,750,15,4575,Colfax,"",1639.34426229508,16393.4426229508,380654027.583252,148521.339190304,202201132340
56,27239,1783,25,9629,Denton,"",1851.69799563818,18516.9799563818,4319759872.9696,429373.198159065,202201132340
57,27242,382,5,2668,Eagle Springs,"",1431.78410794603,14317.8410794603,1480408484.01825,321391.030328654,202201132340
58,27243,639,4,4665,Efland,"",1369.77491961415,13697.7491961415,1142332751.10315,311755.144165645,202201132340
59,27244,3799,30,16259,Elon,"",2336.55206347254,23365.5206347254,1541989025.453,399696.340130383,202201132340
60,27248,794,9,4835,Franklinville,"",1642.19234746639,16421.9234746639,942909114.352783,215710.992817748,202201132340
61,27249,2423,23,13355,Gibsonville,"",1814.30175964058,18143.0175964058,1679803774.77087,397477.611919869,202201132340
62,27252,266,3,2264,Goldston,"",1174.91166077739,11749.1166077739,1142470673.17163,220926.147155477,202201132340
63,27253,7143,74,31464,Graham,"",2270.21357742182,22702.1357742182,2351372927.78931,521476.969804175,202201132340
64,27258,1387,11,7740,Haw River,"",1791.98966408269,17919.8966408269,473631125.268677,312686.877842212,202201132340
65,27260,4093,58,25696,High Point,"",1592.85491905355,15928.5491905355,348441568.963501,133229.878739789,202201132340
66,27262,3749,73,24764,High Point,"",1513.89113228881,15138.9113228881,368730084.700928,171087.864383377,202201132340
67,27263,3838,59,22320,High Point,"",1719.53405017921,17195.3405017921,1121512604.52234,249658.228757679,202201132340
68,27265,8214,85,50038,High Point,"",1641.55242016068,16415.5242016068,1172957282.41284,307481.490778656,202201132340
69,27268,351,0,1695,High Point,"",2070.79646017699,20707.9646017699,2495618.64758301,8251.66869064816,202201132340
70,27278,3429,25,27181,Hillsborough,"",1261.54298958832,12615.4298958832,2885765742.02771,502574.675043234,202201132340
71,27281,530,5,3710,Jackson Springs,"",1428.57142857143,14285.7142857143,2095606802.2608,479969.724586593,202201132340
72,27282,2611,30,16597,Jamestown,"",1573.17587515816,15731.7587515816,404066994.873657,168803.970950205,202201132340
73,27283,536,5,2982,Julian,"",1797.45137491616,17974.5137491616,711286368.914917,161239.518798817,202201132340
74,27284,10264,120,56201,Kernersville,"",1826.30202309567,18263.0202309567,2233069317.10205,420748.080109326,202201132340
75,27288,4449,76,23585,Eden,"",1886.36845452618,18863.6845452618,1951079100.05676,304615.616752016,202201132340
76,27291,252,1,1538,Leasburg,"",1638.49154746424,16384.9154746424,1492904663.44434,314720.3653191,202201132340
77,27292,8053,75,41465,Lexington,"",1942.119860123,19421.19860123,4270233445.18579,407599.915340798,202201132340
78,27295,8211,85,39191,Lexington,"",2095.12388048276,20951.2388048276,3631502180.53174,466742.919509857,202201132340
79,27298,1815,16,10440,Liberty,"",1738.50574712644,17385.0574712644,2639148530.03284,431527.987760386,202201132340
80,27299,1234,11,5254,Linwood,"",2348.6867148839,23486.867148839,822543412.257813,203597.604040364,202201132340
81,27301,2032,24,10019,Mc Leansville,"",2028.14652160894,20281.4652160894,900133716.655151,287107.537324028,202201132340
82,27302,5824,30,32302,Mebane,"",1802.98433533527,18029.8433533527,3198656461.27478,644303.594275321,202201132340
83,27305,259,1,1585,Milton,"",1634.06940063091,16340.6940063091,687167820.539429,263836.485514183,202201132340
84,27306,1278,22,5945,Mount Gilead,"",2149.70563498738,21497.0563498738,5305900334.83325,426306.558627535,202201132340
85,27310,1310,5,8562,Oak Ridge,"",1530.01635131979,15300.1635131979,526240082.103149,140986.043049622,202201132340
86,27311,571,6,3220,Pelham,"",1773.29192546584,17732.9192546584,1338371966.32642,293760.993606137,202201132340
87,27312,2297,28,22205,Pittsboro,"",1034.45170006755,10344.5170006755,5005768374.64233,617961.777569282,202201132340
88,27313,1088,28,7288,Pleasant Garden,"",1492.86498353458,14928.6498353458,760352714.59021,181619.740165306,202201132340
89,27314,143,1,1138,Prospect Hill,"",1256.59050966608,12565.9050966608,773578280.842896,162162.976448062,202201132340
90,27315,256,1,2140,Providence,"",1196.26168224299,11962.6168224299,697810511.310425,179457.95829655,202201132340
91,27316,1261,20,7156,Ramseur,"",1762.15762996087,17621.5762996087,1975410509.03577,278228.393914437,202201132340
92,27317,3514,41,17851,Randleman,"",1968.51716990645,19685.1716990645,1700826686.43616,339539.515262609,202201132340
93,27320,6885,71,38894,Reidsville,"",1770.19591710804,17701.9591710804,6966725984.64832,658218.836963247,202201132340
94,27325,1283,16,7676,Robbins,"",1671.44346013549,16714.4346013549,2401051783.47894,409075.895347678,202201132340
95,27326,657,3,3692,Ruffin,"",1779.5232936078,17795.232936078,1884156536.74561,359587.547530237,202201132340
96,27330,7819,79,39529,Sanford,"",1978.04143793165,19780.4143793165,6011213414.18433,528161.840140258,202201132340
97,27332,5857,50,33549,Sanford,"",1745.80464395362,17458.0464395362,2996782209.29614,417113.1648361,202201132340
98,27341,930,6,5820,Seagrove,"",1597.9381443299,15979.381443299,2678433259.4787,311632.157547413,202201132340
99,27343,230,0,1840,Semora,"",1250,12500,1390260353.39624,348769.311430722,202201132340
100,27344,3486,41,19290,Siler City,"",1807.15396578538,18071.5396578538,4591228058.44531,607903.308882545,202201132340
101,27349,1156,7,5850,Snow Camp,"",1976.06837606838,19760.6837606838,1831279532.651,381750.490582419,202201132340
102,27350,1248,13,7508,Sophia,"",1662.22695791156,16622.2695791156,1066449848.573,204602.636460839,202201132340
103,27355,451,2,3196,Staley,"",1411.13892365457,14111.3892365457,1016358702.6969,245160.332752788,202201132340
104,27356,560,8,3513,Star,"",1594.07913464276,15940.7913464276,1815293543.21783,348288.379855761,202201132340
105,27357,1758,25,8325,Stokesdale,"",2111.71171171171,21117.1171171171,1273124268.28796,223115.118835702,202201132340
106,27358,2144,10,15960,Summerfield,"",1343.35839598998,13433.5839598998,1557557662.14905,323017.176053331,202201132340
107,27360,9319,116,48331,Thomasville,"",1928.16204920238,19281.6204920238,2458732404.91687,372395.85217249,202201132340
108,27370,2937,50,14622,Trinity,"",2008.61715223636,20086.1715223636,1663817222.16028,344702.900725307,202201132340
109,27371,1476,18,7778,Troy,"",1897.66006685523,18976.6006685523,4076136455.00793,473833.643450898,202201132340
110,27376,1654,24,9884,West End,"",1673.41157426143,16734.1157426143,1781050002.06519,320932.333330313,202201132340
111,27377,2060,13,9597,Whitsett,"",2146.50411586954,21465.0411586954,736936774.92627,183024.518653502,202201132340
112,27379,1016,25,6057,Yanceyville,"",1677.39805184085,16773.9805184085,2663338769.75159,422550.665080929,202201132340
113,27401,3538,37,20221,Greensboro,"",1749.6661886158,17496.661886158,171748092.127686,100334.769337553,202201132340
114,27403,2743,26,21278,Greensboro,"",1289.12491775543,12891.2491775543,159396286.028687,87465.254538865,202201132340
115,27405,9241,73,52510,Greensboro,"",1759.85526566368,17598.5526566368,886695637.391357,284328.52642169,202201132340
116,27406,10650,146,60755,Greensboro,"",1752.94214467945,17529.4214467945,1894160074.00403,327705.317343954,202201132340
117,27407,8260,92,49837,Greensboro,"",1657.40313421755,16574.0313421755,840498790.451172,227731.576408349,202201132340
118,27408,2390,9,17406,Greensboro,"",1373.0897391704,13730.897391704,221403500.549561,80148.1616765213,202201132340
119,27409,2965,22,17953,Greensboro,"",1651.53456246867,16515.3456246867,603872824.646484,239783.02449594,202201132340
120,27410,7517,64,56968,Greensboro,"",1319.5127088892,13195.127088892,859363574.914917,272309.563854046,202201132340
121,27455,4478,77,29197,Greensboro,"",1533.71921772785,15337.1921772785,816075696.678345,198282.860420202,202201132340
122,27501,4234,32,21338,Angier,"",1984.253444559,19842.53444559,1683348454.90833,329143.189780915,202201132340
123,27502,6007,14,43747,Apex,"",1373.12272841566,13731.2272841566,840126405.51062,242725.298081049,202201132340
124,27503,503,1,7222,Bahama,"",696.482968706729,6964.82968706729,1054708975.44934,246183.053747647,202201132340
125,27504,3968,36,16320,Benson,"",2431.37254901961,24313.7254901961,2584462015.08862,486262.181304732,202201132340
126,27505,1202,18,7308,Broadway,"",1644.7728516694,16447.728516694,1509842573.20557,320128.84050568,202201132340
127,27507,262,3,2053,Bullock,"",1276.18119824647,12761.8119824647,1354883649.98218,266873.357504052,202201132340
128,27508,491,1,2340,Bunn,"",2098.2905982906,20982.905982906,312599782.273071,114289.902416244,202201132340
129,27509,2447,40,6935,Butner,"",3528.47873107426,35284.7873107426,507253453.414795,156294.942704551,202201132340
130,27510,1615,8,14543,Carrboro,"",1110.49989685759,11104.9989685759,88705554.5671387,57867.6032694508,202201132340
131,27511,4446,29,34041,Cary,"",1306.07208953909,13060.7208953909,333520579.048462,98702.6527265332,202201132340
132,27513,5581,29,49003,Cary,"",1138.90986266147,11389.0986266147,474399121.186279,162336.294574525,202201132340
133,27514,3405,24,32847,Chapel Hill,"",1036.62434925564,10366.2434925564,579057212.663452,190879.985276748,202201132340
134,27516,4431,19,44117,Chapel Hill,"",1004.37473082939,10043.7473082939,2564236091.9281,438904.079251582,202201132340
135,27517,2684,18,28831,Chapel Hill,"",930.942388401374,9309.42388401374,1520140847.99951,299162.993678502,202201132340
136,27518,2692,19,22765,Cary,"",1182.51702174391,11825.1702174391,262665807.612671,130741.025823352,202201132340
137,27519,6642,11,59960,Cary,"",1107.73849232822,11077.3849232822,609072010.422363,166930.324843009,202201132340
138,27520,9913,84,43958,Clayton,"",2255.10714773193,22551.0714773193,1962402119.35425,374945.851452288,202201132340
139,27521,1337,15,7149,Coats,"",1870.19163519373,18701.9163519373,721041350.168091,174373.299688565,202201132340
140,27522,2362,10,13652,Creedmoor,"",1730.14942865514,17301.4942865514,2172960809.67273,361578.814896965,202201132340
141,27523,2046,2,12782,Apex,"",1600.68846815835,16006.8846815835,1210964088.06177,294058.887697932,202201132340
142,27524,2904,35,13532,Four Oaks,"",2146.02423884127,21460.2423884127,3831785222.9375,530912.577014992,202201132340
143,27525,3641,7,15534,Franklinton,"",2343.89082013647,23438.9082013647,2660281050.9928,421324.476104612,202201132340
144,27526,10151,69,54027,Fuquay Varina,"",1878.87537712625,18788.7537712625,2787678657.25134,460586.982042285,202201132340
145,27527,6427,21,30234,Clayton,"",2125.75246411325,21257.5246411325,1261348608.45837,213730.175971786,202201132340
146,27529,11146,91,53854,Garner,"",2069.66984810785,20696.6984810785,1666161335.17407,336033.618547781,202201132340
147,27530,6637,104,40212,Goldsboro,"",1650.50233761066,16505.0233761066,2920081393.96802,465673.796837526,202201132340
148,27531,58,0,666,Goldsboro,"",870.870870870871,8708.70870870871,123956304.007813,71472.4653387502,202201132340
149,27534,5449,97,31819,Goldsboro,"",1712.49882145888,17124.9882145888,1995982542.31616,394454.137280507,202201132340
150,27536,3676,54,16459,Henderson,"",2233.42851935112,22334.2851935112,359552678.037964,148817.062353839,202201132340
151,27537,4785,47,25321,Henderson,"",1889.73579242526,18897.3579242526,5545289733.50195,795404.906342347,202201132340
152,27539,3943,12,26567,Apex,"",1484.17209319833,14841.7209319833,805959451.628174,335082.894750928,202201132340
153,27540,7194,14,39075,Holly Springs,"",1841.07485604607,18410.7485604607,1299006108.57275,339054.617126206,202201132340
154,27541,655,3,4044,Hurdle Mills,"",1619.68348170129,16196.8348170129,1979862536.66309,328579.598479954,202201132340
155,27542,1745,24,10043,Kenly,"",1737.52862690431,17375.2862690431,2499059670.1123,366253.348192187,202201132340
156,27544,703,6,4291,Kittrell,"",1638.31274761128,16383.1274761128,1645813165.28467,322022.503716068,202201132340
157,27545,7405,45,30327,Knightdale,"",2441.71860058694,24417.1860058694,885541868.759766,219250.012614228,202201132340
158,27546,4318,91,22436,Lillington,"",1924.5854876092,19245.854876092,3433026188.83105,510775.88711738,202201132340
159,27549,4574,40,25224,Louisburg,"",1813.35236282905,18133.5236282905,6636124442.18066,817297.028533168,202201132340
160,27551,245,3,2205,Macon,"",1111.11111111111,11111.1111111111,2443966870.98499,402849.299843211,202201132340
161,27553,644,1,2030,Manson,"",3172.41379310345,31724.1379310345,1245206626.07959,217969.561788749,202201132340
162,27556,44,0,298,Middleburg,"",1476.51006711409,14765.1006711409,67850312.0914307,63490.7222823736,202201132340
163,27557,1775,13,9214,Middlesex,"",1926.41632298676,19264.1632298676,2046463550.40088,338861.342265205,202201132340
164,27559,307,1,2874,Moncure,"",1068.19763395964,10681.9763395964,1458825370.29968,366837.077035256,202201132340
165,27560,4534,16,33691,Morrisville,"",1345.75999525096,13457.5999525096,794384947.373291,268297.11970144,202201132340
166,27562,593,1,2791,New Hill,"",2124.68649229667,21246.8649229667,1862081556.93738,349507.762295745,202201132340
167,27563,787,11,5312,Norlina,"",1481.55120481928,14815.5120481928,1943381370.69177,412640.540954252,202201132340
168,27565,4606,59,26057,Oxford,"",1767.66319990789,17676.6319990789,9219811779.9552,826827.222809143,202201132340
169,27569,1783,12,8984,Princeton,"",1984.6393588602,19846.393588602,2107084820.73511,313917.550563748,202201132340
170,27571,1894,3,7385,Rolesville,"",2564.65809072444,25646.5809072444,149121249.193359,94251.9264704589,202201132340
171,27572,920,3,7316,Rougemont,"",1257.51776927283,12575.1776927283,3003228111.9873,397658.617230022,202201132340
172,27573,2277,60,11561,Roxboro,"",1969.55280685062,19695.5280685062,501787874.430542,219611.309648668,202201132340
173,27574,2249,21,15232,Roxboro,"",1476.4968487395,14764.968487395,5527133817.3114,691755.452465681,202201132340
174,27576,3857,33,20197,Selma,"",1909.68955785513,19096.8955785513,2407427117.65723,339571.106645256,202201132340
175,27577,5992,65,25214,Smithfield,"",2376.457523598,23764.57523598,2877290650.99841,416726.966278934,202201132340
176,27581,625,2,3956,Stem,"",1579.8786653185,15798.786653185,1038615853.81189,246789.101888964,202201132340
177,27583,1250,10,7012,Timberlake,"",1782.65830005705,17826.5830005705,1327957318.65857,326956.719649922,202201132340
178,27587,16791,66,74087,Wake Forest,"",2266.38951502963,22663.8951502963,3132804734.81897,700749.84181148,202201132340
179,27589,1364,15,8312,Warrenton,"",1641.00096246391,16410.0096246391,4790731000.68542,626837.217934377,202201132340
180,27591,5757,37,23448,Wendell,"",2455.22006141249,24552.2006141249,1913446220.02844,380727.392057269,202201132340
181,27592,3334,15,17368,Willow Spring,"",1919.62229387379,19196.2229387379,1090932847.86865,312475.180771682,202201132340
182,27596,4188,8,18655,Youngsville,"",2244.97453765746,22449.7453765746,1519151285.28821,344366.073155402,202201132340
183,27597,6864,32,25494,Zebulon,"",2692.39821134385,26923.9821134385,3191967656.80884,568385.679042478,202201132340
184,27601,2135,8,12139,Raleigh,"",1758.79396984925,17587.9396984925,49970514.2080078,41226.7428180514,202201132340
185,27603,10814,53,55479,Raleigh,"",1949.2060058761,19492.060058761,1420350588.63403,346107.072534997,202201132340
186,27604,9509,56,47645,Raleigh,"",1995.80228775317,19958.0228775317,550434833.049927,194088.121184431,202201132340
187,27605,1180,19,5253,Raleigh,"",2246.33542737483,22463.3542737483,26954475.7900391,26465.2700663817,202201132340
188,27606,7700,16,47938,Raleigh,"",1606.24139513538,16062.4139513538,750229681.939209,267151.497057326,202201132340
189,27607,4273,13,30296,Raleigh,"",1410.4172167943,14104.172167943,519162282.902344,200611.380547666,202201132340
190,27608,2029,3,11603,Raleigh,"",1748.68568473671,17486.8568473671,91889809.9622803,55583.7467967219,202201132340
191,27609,6890,32,38631,Raleigh,"",1783.54171520282,17835.4171520282,310136046.756592,95880.1630267631,202201132340
192,27610,19032,105,74203,Raleigh,"",2564.85586836112,25648.5586836112,1211166911.84558,327751.489063643,202201132340
193,27612,6700,42,39208,Raleigh,"",1708.8349316466,17088.349316466,428868509.332275,164483.082879678,202201132340
194,27613,7261,15,46521,Raleigh,"",1560.80049869951,15608.0049869951,675406849.409912,184431.643996557,202201132340
195,27614,6272,25,37689,Raleigh,"",1664.14603730531,16641.4603730531,829063194.918701,218912.319813944,202201132340
196,27615,7480,53,46038,Raleigh,"",1624.74477605456,16247.4477605456,525952454.993774,134192.839940925,202201132340
197,27616,13129,41,55260,Raleigh,"",2375.85957292798,23758.5957292798,646426991.218628,201092.505637391,202201132340
198,27617,3483,3,19511,Raleigh,"",1785.14684024397,17851.4684024396,230483847.672241,125016.743498848,202201132340
199,27701,4291,19,26489,Durham,"",1619.91770168749,16199.1770168749,147212202.097778,89264.6755119976,202201132340
200,27703,11258,40,61351,Durham,"",1835.01491418233,18350.1491418233,1376809528.09961,349864.156739062,202201132340
201,27704,8109,45,39369,Durham,"",2059.74243694277,20597.4243694277,1307759376.10449,279407.953507315,202201132340
202,27705,7085,87,48078,Durham,"",1473.64699030742,14736.4699030742,1155101566.94189,288440.086812307,202201132340
203,27707,7292,18,47036,Durham,"",1550.30189641976,15503.0189641976,551326002.510864,228660.826032165,202201132340
204,27708,500,0,4635,Durham,"",1078.74865156419,10787.4865156419,24140532.868042,39624.2440738689,202201132340
205,27709,321,0,4,Durham,"",,,166810196.870483,93465.8554704914,202201132340
206,27710,17,0,0,Durham,"",,,3645590.83996582,9509.2112718363,202201132340
207,27712,3015,36,22055,Durham,"",1367.03695307187,13670.3695307187,952678558.948486,239427.124284806,202201132340
208,27713,7323,31,53996,Durham,"",1356.2115712275,13562.115712275,1004016276.63342,186930.768828538,202201132340
209,27801,4196,31,21556,Rocky Mount,"",1946.5578029319,19465.578029319,1947625744.14368,298032.749540483,202201132340
210,27803,4128,41,22337,Rocky Mount,"",1848.05479697363,18480.5479697363,1209689022.16736,314786.382274833,202201132340
