OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,34,3,14872,Advance,,22.8617536309844,1744189234.37061,355282.663136038,202006291536
2,27007,9,0,2136,Ararat,,42.1348314606742,592499585.594238,195922.003442792,202006291536
3,27009,5,0,2937,Belews Creek,,17.0241743275451,618093097.011353,191244.647442635,202006291536
4,27011,30,0,5411,Boonville,,55.4426168915173,1489580093.86462,316910.589814884,202006291536
5,27012,106,0,28954,Clemmons,,36.6097948469987,1176567385.86804,255774.303165276,202006291536
6,27013,25,1,6495,Cleveland,,38.4911470361817,2066336247.98627,379169.285246239,202006291536
7,27014,2,0,957,Cooleemee,,20.8986415882968,21479098.032959,22299.1178929161,202006291536
8,27016,4,0,1682,Danbury,,23.7812128418549,1068209590.0686,211061.413302457,202006291536
9,27017,107,0,9499,Dobson,,112.643436151174,2962951682.04883,566348.974052304,202006291536
10,27018,70,1,8221,East Bend,,85.1477922393869,2331567909.96985,255811.974556888,202006291536
11,27019,19,0,4234,Germanton,,44.8748228625413,977414017.819214,270248.259734795,202006291536
12,27020,55,2,6104,Hamptonville,,90.1048492791612,2114111622.36755,316969.486887135,202006291536
13,27021,53,1,17979,King,,29.4788364202681,1469376476.14172,210392.900707099,202006291536
14,27022,1,0,1512,Lawsonville,,6.61375661375661,918745327.278442,200803.000966771,202006291536
15,27023,48,1,12775,Lewisville,,37.573385518591,807172159.002075,183078.980128527,202006291536
16,27024,9,0,2683,Lowgap,,33.544539694372,1265827411.39758,278411.484773322,202006291536
17,27025,21,0,11117,Madison,,18.8899883061977,2714649364.33142,468723.596670606,202006291536
18,27027,4,0,4017,Mayodan,,9.95767986059248,548179131.574585,172371.363079245,202006291536
19,27028,155,0,28039,Mocksville,,55.2801455116088,5475621774.30664,567238.136149725,202006291536
20,27030,236,2,37641,Mount Airy,,62.697590393454,4824085732.75671,624989.724929863,202006291536
21,27040,27,0,13150,Pfafftown,,20.532319391635,763349953.536133,205025.773716105,202006291536
22,27041,10,0,8020,Pilot Mountain,,12.4688279301746,1629462738.40637,324677.141569035,202006291536
23,27042,3,0,720,Pine Hall,,41.6666666666667,290758639.069458,113971.243586081,202006291536
24,27043,20,0,6442,Pinnacle,,31.0462589257994,1935795027.06067,395674.180712496,202006291536
25,27045,65,1,9583,Rural Hall,,67.8284462068246,666085549.25769,154538.589918543,202006291536
26,27046,2,0,1953,Sandy Ridge,,10.2406554019457,1237681699.0647,217125.573744555,202006291536
27,27047,4,0,1279,Siloam,,31.2744331508991,576295820.815674,144984.839113672,202006291536
28,27048,17,0,8902,Stoneville,,19.0968321725455,2355000804.03674,325454.766660313,202006291536
29,27050,9,0,4084,Tobaccoville,,22.0372184133203,703876500.567505,219088.1792708,202006291536
30,27051,36,0,8287,Walkertown,,43.4415349342343,524680317.775635,151066.808563308,202006291536
31,27052,37,0,10061,Walnut Cove,,36.775668422622,2710320219.82117,403203.611044297,202006291536
32,27053,5,0,3156,Westfield,,15.8428390367554,2152815477.55933,413464.446930882,202006291536
33,27054,11,0,2608,Woodleaf,,42.1779141104294,778193820.583862,201172.963339102,202006291536
34,27055,152,1,14521,Yadkinville,,104.675986502307,3115987965.39453,403366.49229781,202006291536
35,27101,126,0,24321,Winston Salem,,51.8070803009745,356085731.400146,162957.922513793,202006291536
36,27103,256,6,36071,Winston Salem,,70.9711402511713,527249856.672729,146399.561156354,202006291536
37,27104,196,4,29383,Winston Salem,,66.7052377224926,337669863.683838,130394.134288752,202006291536
38,27105,564,2,40186,Winston Salem,,140.347384661325,950547784.577881,208375.813794777,202006291536
39,27106,377,3,51378,Winston Salem,,73.3777103040212,787324720.967285,203893.681115083,202006291536
40,27107,630,7,52432,Winston Salem,,120.155630149527,1859279716.41162,319111.813640457,202006291536
41,27127,384,5,38510,Winston Salem,,99.7143599065178,820319160.873047,213438.375685158,202006291536
42,27157,NA,NA,5,Winston Salem,Population <500 and Cases <5,NA,827769.094482422,4216.57245655308,202006291536
43,27203,367,14,21876,Asheboro,,167.763759371,589408161.410522,188062.356665824,202006291536
44,27205,285,2,34549,Asheboro,,82.49153376364,6255653514.79199,588011.232518038,202006291536
45,27207,41,1,3806,Bear Creek,,107.7246452969,2300194678.82397,473699.237818467,202006291536
46,27208,13,0,1691,Bennett,,76.8775872264932,1029479783.1405,215638.108979383,202006291536
47,27209,91,4,4151,Biscoe,,219.224283305228,1198089302.20734,259108.004034657,202006291536
48,27212,47,0,1600,Blanch,,293.75,1328181375.12305,277007.39975067,202006291536
49,27214,40,1,11747,Browns Summit,,34.051247126926,1414533235.94788,324969.092830869,202006291536
50,27215,224,3,44892,Burlington,,49.8975318542279,1827823774.30115,298200.358945539,202006291536
51,27217,515,33,39111,Burlington,,131.676510444632,3473433663.33496,513818.51476852,202006291536
52,27229,66,0,4014,Candor,,164.424514200299,2747739848.89313,367384.611313313,202006291536
53,27231,4,0,2048,Cedar Grove,,19.53125,987771348.581177,209108.769362036,202006291536
54,27233,7,0,3647,Climax,,19.1938579654511,703252829.253662,187154.002103638,202006291536
55,27235,11,0,4575,Colfax,,24.0437158469945,380654027.583252,148521.339190303,202006291536
56,27239,28,0,9629,Denton,,29.0788243846713,4319759872.9696,429373.198159064,202006291536
57,27242,9,0,2668,Eagle Springs,,33.7331334332834,1480408484.01825,321391.030328654,202006291536
58,27243,24,1,4665,Efland,,51.4469453376206,1142332751.10315,311755.144165646,202006291536
59,27244,26,0,16259,Elon,,15.9911433667507,1541989025.453,399696.340130384,202006291536
60,27248,28,1,4835,Franklinville,,57.9110651499483,942909114.352783,215710.992817749,202006291536
61,27249,51,0,13355,Gibsonville,,38.1879445900412,1679803774.77087,397477.611919868,202006291536
62,27252,8,1,2264,Goldston,,35.3356890459364,1142470673.17163,220926.147155476,202006291536
63,27253,173,1,31464,Graham,,54.9834731756929,2351372927.78931,521476.969804177,202006291536
64,27258,32,0,7740,Haw River,,41.343669250646,473631125.268677,312686.877842211,202006291536
65,27260,230,7,25696,High Point,,89.5080946450809,348441568.963501,133229.878739789,202006291536
66,27262,157,4,24764,High Point,,63.3984816669359,368730084.700928,171087.864383377,202006291536
67,27263,99,1,22320,High Point,,44.3548387096774,1121512604.52234,249658.228757679,202006291536
68,27265,224,17,50038,High Point,,44.7659778568288,1172957282.41284,307481.490778656,202006291536
69,27268,1,0,1695,High Point,,5.89970501474926,2495618.64758301,8251.66869064816,202006291536
70,27278,122,0,27181,Hillsborough,,44.8842941760789,2885765742.02771,502574.675043234,202006291536
71,27281,21,0,3710,Jackson Springs,,56.6037735849057,2095606802.2608,479969.724586594,202006291536
72,27282,40,1,16597,Jamestown,,24.1007410977888,404066994.873657,168803.970950205,202006291536
73,27283,9,0,2982,Julian,,30.1810865191147,711286368.914917,161239.518798817,202006291536
74,27284,234,5,56201,Kernersville,,41.636269817263,2233069317.10205,420748.080109325,202006291536
75,27288,75,0,23585,Eden,,31.7998728005088,1951079100.05676,304615.616752016,202006291536
76,27291,1,0,1538,Leasburg,,6.50195058517555,1492904663.44434,314720.365319101,202006291536
77,27292,259,5,41465,Lexington,,62.4623176172676,4270233445.18579,407599.915340798,202006291536
