OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,67,3,14872,Advance,"",45.0511027434104,1744189234.37061,355282.663136038,202007292344
2,27007,19,0,2136,Ararat,"",88.9513108614232,592499585.594238,195922.003442792,202007292344
3,27009,8,0,2937,Belews Creek,"",27.2386789240722,618093097.011353,191244.647442635,202007292344
4,27011,47,0,5411,Boonville,"",86.8600997967104,1489580093.86462,316910.589814884,202007292344
5,27012,223,0,28954,Clemmons,"",77.0187193479312,1176567385.86804,255774.303165276,202007292344
6,27013,55,2,6495,Cleveland,"",84.6805234795997,2066336247.98627,379169.285246239,202007292344
7,27014,6,0,957,Cooleemee,"",62.6959247648903,21479098.032959,22299.1178929161,202007292344
8,27016,4,0,1682,Danbury,"",23.7812128418549,1068209590.0686,211061.413302457,202007292344
9,27017,165,0,9499,Dobson,"",173.702494999474,2962951682.04883,566348.974052304,202007292344
10,27018,86,2,8221,East Bend,"",104.610144751247,2331567909.96985,255811.974556888,202007292344
11,27019,24,0,4234,Germanton,"",56.6839867737364,977414017.819214,270248.259734795,202007292344
12,27020,79,2,6104,Hamptonville,"",129.423328964613,2114111622.36755,316969.486887135,202007292344
13,27021,101,1,17979,King,"",56.1766505367373,1469376476.14172,210392.900707099,202007292344
14,27022,4,0,1512,Lawsonville,"",26.4550264550265,918745327.278442,200803.000966771,202007292344
15,27023,103,1,12775,Lewisville,"",80.6262230919765,807172159.002075,183078.980128527,202007292344
16,27024,13,0,2683,Lowgap,"",48.4532240029817,1265827411.39758,278411.484773322,202007292344
17,27025,34,0,11117,Madison,"",30.5837905909868,2714649364.33142,468723.596670606,202007292344
18,27027,11,0,4017,Mayodan,"",27.3836196166293,548179131.574585,172371.363079245,202007292344
19,27028,254,0,28039,Mocksville,"",90.5881094190235,5475621774.30664,567238.136149725,202007292344
20,27030,378,5,37641,Mount Airy,"",100.422411731888,4824085732.75671,624989.724929863,202007292344
21,27040,75,1,13150,Pfafftown,"",57.0342205323194,763349953.536133,205025.773716105,202007292344
22,27041,53,0,8020,Pilot Mountain,"",66.0847880299252,1629462738.40637,324677.141569035,202007292344
23,27042,5,1,720,Pine Hall,"",69.4444444444444,290758639.069458,113971.243586081,202007292344
24,27043,55,1,6442,Pinnacle,"",85.3772120459485,1935795027.06067,395674.180712496,202007292344
25,27045,103,2,9583,Rural Hall,"",107.481999373891,666085549.25769,154538.589918543,202007292344
26,27046,5,0,1953,Sandy Ridge,"",25.6016385048643,1237681699.0647,217125.573744555,202007292344
27,27047,7,0,1279,Siloam,"",54.7302580140735,576295820.815674,144984.839113672,202007292344
28,27048,33,0,8902,Stoneville,"",37.0703212761177,2355000804.03674,325454.766660313,202007292344
29,27050,24,0,4084,Tobaccoville,"",58.7659157688541,703876500.567505,219088.1792708,202007292344
30,27051,62,0,8287,Walkertown,"",74.8159768311814,524680317.775635,151066.808563308,202007292344
31,27052,49,0,10061,Walnut Cove,"",48.7029122353643,2710320219.82117,403203.611044297,202007292344
32,27053,13,0,3156,Westfield,"",41.191381495564,2152815477.55933,413464.446930882,202007292344
33,27054,30,0,2608,Woodleaf,"",115.030674846626,778193820.583862,201172.963339102,202007292344
34,27055,222,2,14521,Yadkinville,"",152.882032917843,3115987965.39453,403366.49229781,202007292344
35,27101,197,0,24321,Winston Salem,"",80.9999588832696,356085731.400146,162957.922513793,202007292344
36,27103,394,9,36071,Winston Salem,"",109.229020542818,527249856.672729,146399.561156354,202007292344
37,27104,318,7,29383,Winston Salem,"",108.225844876289,337669863.683838,130394.134288752,202007292344
38,27105,816,6,40186,Winston Salem,"",203.055790573832,950547784.577881,208375.813794777,202007292344
39,27106,554,5,51378,Winston Salem,"",107.828253338005,787324720.967285,203893.681115083,202007292344
40,27107,908,8,52432,Winston Salem,"",173.176685993287,1859279716.41162,319111.813640457,202007292344
41,27127,598,5,38510,Winston Salem,"",155.284341729421,820319160.873047,213438.375685158,202007292344
42,27157,9,0,5,Winston Salem,"",18000,827769.094482422,4216.57245655308,202007292344
43,27203,582,15,21876,Asheboro,"",266.044980800878,589408161.410522,188062.356665824,202007292344
44,27205,493,4,34549,Asheboro,"",142.695881212191,6255653514.79199,588011.232518038,202007292344
45,27207,54,1,3806,Bear Creek,"",141.881240147136,2300194678.82397,473699.237818467,202007292344
46,27208,17,0,1691,Bennett,"",100.53222945003,1029479783.1405,215638.108979383,202007292344
47,27209,163,8,4151,Biscoe,"",392.67646350277,1198089302.20734,259108.004034657,202007292344
48,27212,47,0,1600,Blanch,"",293.75,1328181375.12305,277007.39975067,202007292344
49,27214,79,1,11747,Browns Summit,"",67.2512130756789,1414533235.94788,324969.092830869,202007292344
50,27215,422,4,44892,Burlington,"",94.0033859039473,1827823774.30115,298200.358945539,202007292344
51,27217,865,34,39111,Burlington,"",221.165401038071,3473433663.33496,513818.51476852,202007292344
52,27229,111,0,4014,Candor,"",276.532137518685,2747739848.89313,367384.611313313,202007292344
53,27231,9,0,2048,Cedar Grove,"",43.9453125,987771348.581177,209108.769362036,202007292344
54,27233,12,0,3647,Climax,"",32.9037565122018,703252829.253662,187154.002103638,202007292344
55,27235,22,0,4575,Colfax,"",48.0874316939891,380654027.583252,148521.339190303,202007292344
56,27239,50,3,9629,Denton,"",51.9264721154845,4319759872.9696,429373.198159064,202007292344
57,27242,19,0,2668,Eagle Springs,"",71.2143928035982,1480408484.01825,321391.030328654,202007292344
58,27243,45,1,4665,Efland,"",96.4630225080386,1142332751.10315,311755.144165646,202007292344
59,27244,63,0,16259,Elon,"",38.7477704655883,1541989025.453,399696.340130384,202007292344
60,27248,36,1,4835,Franklinville,"",74.4570837642192,942909114.352783,215710.992817749,202007292344
61,27249,85,0,13355,Gibsonville,"",63.6465743167353,1679803774.77087,397477.611919868,202007292344
62,27252,11,1,2264,Goldston,"",48.5865724381625,1142470673.17163,220926.147155476,202007292344
63,27253,387,3,31464,Graham,"",122.997711670481,2351372927.78931,521476.969804177,202007292344
64,27258,71,0,7740,Haw River,"",91.7312661498708,473631125.268677,312686.877842211,202007292344
65,27260,332,11,25696,High Point,"",129.20298879203,348441568.963501,133229.878739789,202007292344
66,27262,244,5,24764,High Point,"",98.5301243740914,368730084.700928,171087.864383377,202007292344
