OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,185,3,14872,Advance,"",124.394835933297,1744189234.37061,355282.663136038,202010290219
2,27007,41,0,2136,Ararat,"",191.947565543071,592499585.594238,195922.003442792,202010290219
3,27009,33,0,2937,Belews Creek,"",112.359550561798,618093097.011353,191244.647442635,202010290219
4,27011,110,1,5411,Boonville,"",203.289595268897,1489580093.86462,316910.589814884,202010290219
5,27012,561,15,28954,Clemmons,"",193.755612350625,1176567385.86804,255774.303165276,202010290219
6,27013,131,4,6495,Cleveland,"",201.693610469592,2066336247.98627,379169.285246239,202010290219
7,27014,10,0,957,Cooleemee,"",104.493207941484,21479098.032959,22299.1178929161,202010290219
8,27016,23,0,1682,Danbury,"",136.741973840666,1068209590.0686,211061.413302457,202010290219
9,27017,311,1,9499,Dobson,"",327.402884514159,2962951682.04883,566348.974052304,202010290219
10,27018,166,2,8221,East Bend,"",201.921907310546,2331567909.96985,255811.974556888,202010290219
11,27019,57,1,4234,Germanton,"",134.624468587624,977414017.819214,270248.259734795,202010290219
12,27020,183,2,6104,Hamptonville,"",299.803407601573,2114111622.36755,316969.486887135,202010290219
13,27021,253,1,17979,King,"",140.719728572223,1469376476.14172,210392.900707099,202010290219
14,27022,21,0,1512,Lawsonville,"",138.888888888889,918745327.278442,200803.000966771,202010290219
15,27023,204,2,12775,Lewisville,"",159.686888454012,807172159.002075,183078.980128527,202010290219
16,27024,38,1,2683,Lowgap,"",141.632500931793,1265827411.39758,278411.484773322,202010290219
17,27025,347,2,11117,Madison,"",312.1345686786,2714649364.33142,468723.596670606,202010290219
18,27027,83,0,4017,Mayodan,"",206.621857107294,548179131.574585,172371.363079245,202010290219
19,27028,576,5,28039,Mocksville,"",205.42815364314,5475621774.30664,567238.136149725,202010290219
20,27030,920,15,37641,Mount Airy,"",244.414335432109,4824085732.75671,624989.724929863,202010290219
21,27040,156,1,13150,Pfafftown,"",118.631178707224,763349953.536133,205025.773716105,202010290219
22,27041,117,1,8020,Pilot Mountain,"",145.885286783042,1629462738.40637,324677.141569035,202010290219
23,27042,19,1,720,Pine Hall,"",263.888888888889,290758639.069458,113971.243586081,202010290219
24,27043,108,1,6442,Pinnacle,"",167.649798199317,1935795027.06067,395674.180712496,202010290219
25,27045,218,3,9583,Rural Hall,"",227.486173432119,666085549.25769,154538.589918543,202010290219
26,27046,33,1,1953,Sandy Ridge,"",168.970814132104,1237681699.0647,217125.573744555,202010290219
27,27047,21,0,1279,Siloam,"",164.19077404222,576295820.815674,144984.839113672,202010290219
28,27048,191,1,8902,Stoneville,"",214.558526173894,2355000804.03674,325454.766660313,202010290219
29,27050,59,1,4084,Tobaccoville,"",144.466209598433,703876500.567505,219088.1792708,202010290219
30,27051,145,2,8287,Walkertown,"",174.972849040666,524680317.775635,151066.808563308,202010290219
31,27052,173,4,10061,Walnut Cove,"",171.951098300368,2710320219.82117,403203.611044297,202010290219
32,27053,26,1,3156,Westfield,"",82.382762991128,2152815477.55933,413464.446930882,202010290219
33,27054,58,0,2608,Woodleaf,"",222.39263803681,778193820.583862,201172.963339102,202010290219
34,27055,450,2,14521,Yadkinville,"",309.896012671304,3115987965.39453,403366.49229781,202010290219
35,27101,406,14,24321,Winston Salem,"",166.933925414251,356085731.400146,162957.922513793,202010290219
36,27103,787,17,36071,Winston Salem,"",218.180810069031,527249856.672729,146399.561156354,202010290219
37,27104,588,11,29383,Winston Salem,"",200.115713167478,337669863.683838,130394.134288752,202010290219
38,27105,1216,9,40186,Winston Salem,"",302.592942815906,950547784.577881,208375.813794777,202010290219
39,27106,1085,10,51378,Winston Salem,"",211.179882439955,787324720.967285,203893.681115083,202010290219
40,27107,1406,16,52432,Winston Salem,"",268.156850778151,1859279716.41162,319111.813640457,202010290219
41,27127,974,7,38510,Winston Salem,"",252.921319137886,820319160.873047,213438.375685158,202010290219
42,27157,12,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202010290219
43,27203,926,20,21876,Asheboro,"",423.294935088682,589408161.410522,188062.356665824,202010290219
44,27205,891,12,34549,Asheboro,"",257.894584503169,6255653514.79199,588011.232518038,202010290219
45,27207,116,1,3806,Bear Creek,"",304.781923279033,2300194678.82397,473699.237818467,202010290219
46,27208,47,0,1691,Bennett,"",277.942046126552,1029479783.1405,215638.108979383,202010290219
47,27209,335,22,4151,Biscoe,"",807.034449530234,1198089302.20734,259108.004034657,202010290219
48,27212,198,0,1600,Blanch,"",1237.5,1328181375.12305,277007.39975067,202010290219
49,27214,208,1,11747,Browns Summit,"",177.066485060015,1414533235.94788,324969.092830869,202010290219
50,27215,1084,13,44892,Burlington,"",241.468413080282,1827823774.30115,298200.358945539,202010290219
51,27217,1836,48,39111,Burlington,"",469.433151798727,3473433663.33496,513818.51476852,202010290219
52,27229,234,7,4014,Candor,"",582.959641255605,2747739848.89313,367384.611313313,202010290219
53,27231,27,0,2048,Cedar Grove,"",131.8359375,987771348.581177,209108.769362036,202010290219
54,27233,40,1,3647,Climax,"",109.679188374006,703252829.253662,187154.002103638,202010290219
55,27235,92,1,4575,Colfax,"",201.092896174863,380654027.583252,148521.339190303,202010290219
56,27239,164,5,9629,Denton,"",170.318828538789,4319759872.9696,429373.198159064,202010290219
57,27242,63,0,2668,Eagle Springs,"",236.131934032984,1480408484.01825,321391.030328654,202010290219
58,27243,83,1,4665,Efland,"",177.920685959271,1142332751.10315,311755.144165646,202010290219
59,27244,492,4,16259,Elon,"",302.601636016975,1541989025.453,399696.340130384,202010290219
60,27248,90,3,4835,Franklinville,"",186.142709410548,942909114.352783,215710.992817749,202010290219
61,27249,224,2,13355,Gibsonville,"",167.727442905279,1679803774.77087,397477.611919868,202010290219
62,27252,18,1,2264,Goldston,"",79.5053003533569,1142470673.17163,220926.147155476,202010290219
63,27253,1095,10,31464,Graham,"",348.016781083143,2351372927.78931,521476.969804177,202010290219
64,27258,182,3,7740,Haw River,"",235.142118863049,473631125.268677,312686.877842211,202010290219
65,27260,697,16,25696,High Point,"",271.248443337484,348441568.963501,133229.878739789,202010290219
66,27262,613,6,24764,High Point,"",247.536746890648,368730084.700928,171087.864383377,202010290219
67,27263,610,10,22320,High Point,"",273.297491039427,1121512604.52234,249658.228757679,202010290219
68,27265,989,25,50038,High Point,"",197.649786162517,1172957282.41284,307481.490778656,202010290219
69,27268,204,0,1695,High Point,"",1203.53982300885,2495618.64758301,8251.66869064816,202010290219
70,27278,445,1,27181,Hillsborough,"",163.717302527501,2885765742.02771,502574.675043234,202010290219
71,27281,77,0,3710,Jackson Springs,"",207.547169811321,2095606802.2608,479969.724586594,202010290219
72,27282,306,6,16597,Jamestown,"",184.370669398084,404066994.873657,168803.970950205,202010290219
73,27283,50,1,2982,Julian,"",167.67270288397,711286368.914917,161239.518798817,202010290219
74,27284,1116,13,56201,Kernersville,"",198.572979128485,2233069317.10205,420748.080109325,202010290219
75,27288,562,6,23585,Eden,"",238.287046851813,1951079100.05676,304615.616752016,202010290219
76,27291,41,0,1538,Leasburg,"",266.579973992198,1492904663.44434,314720.365319101,202010290219
77,27292,892,7,41465,Lexington,"",215.121186542867,4270233445.18579,407599.915340798,202010290219
78,27295,798,16,39191,Lexington,"",203.618177642826,3631502180.53174,466742.919509858,202010290219
79,27298,184,0,10440,Liberty,"",176.245210727969,2639148530.03284,431527.987760386,202010290219
80,27299,124,0,5254,Linwood,"",236.01065854587,822543412.257813,203597.604040365,202010290219
81,27301,156,2,10019,Mc Leansville,"",155.704162092025,900133716.655151,287107.537324028,202010290219
82,27302,599,0,32302,Mebane,"",185.4374342146,3198656461.27478,644303.59427532,202010290219
83,27305,51,1,1585,Milton,"",321.766561514196,687167820.539429,263836.485514183,202010290219
84,27306,197,6,5945,Mount Gilead,"",331.370899915896,5305900334.83325,426306.558627535,202010290219
85,27310,124,1,8562,Oak Ridge,"",144.82597523943,526240082.103149,140986.043049622,202010290219
86,27311,48,0,3220,Pelham,"",149.068322981366,1338371966.32642,293760.993606137,202010290219
87,27312,288,23,22205,Pittsboro,"",129.700517901374,5005768374.64233,617961.777569282,202010290219
88,27313,143,17,7288,Pleasant Garden,"",196.212952799122,760352714.59021,181619.740165306,202010290219
89,27314,15,0,1138,Prospect Hill,"",131.810193321617,773578280.842896,162162.976448062,202010290219
90,27315,24,0,2140,Providence,"",112.14953271028,697810511.310425,179457.95829655,202010290219
91,27316,261,12,7156,Ramseur,"",364.72889882616,1975410509.03577,278228.393914438,202010290219
92,27317,389,6,17851,Randleman,"",217.914962747185,1700826686.43616,339539.515262609,202010290219
93,27320,645,9,38894,Reidsville,"",165.835347354348,6966725984.64832,658218.836963247,202010290219
94,27325,273,2,7676,Robbins,"",355.653986451277,2401051783.47894,409075.895347679,202010290219
95,27326,62,2,3692,Ruffin,"",167.930660888407,1884156536.74561,359587.547530237,202010290219
96,27330,1328,16,39529,Sanford,"",335.955880492803,6011213414.18433,528161.840140257,202010290219
97,27332,938,5,33549,Sanford,"",279.591045932815,2996782209.29614,417113.164836099,202010290219
98,27340,,,34,Saxapahaw,Population <500 and Cases <5,,694758.987792969,3852.87240074502,202010290219
99,27341,92,0,5820,Seagrove,"",158.07560137457,2678433259.4787,311632.157547413,202010290219
100,27343,21,0,1840,Semora,"",114.130434782609,1390260353.39624,348769.311430722,202010290219
101,27344,1027,22,19290,Siler City,"",532.400207361327,4591228058.44531,607903.308882544,202010290219
102,27349,75,1,5850,Snow Camp,"",128.205128205128,1831279532.651,381750.490582419,202010290219
103,27350,123,0,7508,Sophia,"",163.825253063399,1066449848.573,204602.636460839,202010290219
104,27355,68,0,3196,Staley,"",212.765957446809,1016358702.6969,245160.332752788,202010290219
105,27356,97,1,3513,Star,"",276.117278679192,1815293543.21783,348288.37985576,202010290219
106,27357,160,1,8325,Stokesdale,"",192.192192192192,1273124268.28796,223115.118835702,202010290219
107,27358,260,1,15960,Summerfield,"",162.907268170426,1557557662.14905,323017.176053331,202010290219
108,27360,1318,15,48331,Thomasville,"",272.702820136145,2458732404.91687,372395.85217249,202010290219
109,27370,287,1,14622,Trinity,"",196.279578717002,1663817222.16028,344702.900725307,202010290219
110,27371,273,3,7778,Troy,"",350.989971715094,4076136455.00793,473833.643450898,202010290219
111,27376,195,6,9884,West End,"",197.288547146904,1781050002.06519,320932.333330313,202010290219
112,27377,189,0,9597,Whitsett,"",196.936542669584,736936774.92627,183024.518653502,202010290219
113,27379,127,3,6057,Yanceyville,"",209.674756480106,2663338769.75159,422550.665080929,202010290219
114,27401,467,10,20221,Greensboro,"",230.948024331141,171748092.127686,100334.769337553,202010290219
115,27403,340,9,21278,Greensboro,"",159.789453896043,159396286.028687,87465.2545388649,202010290219
116,27405,1256,20,52510,Greensboro,"",239.192534755285,886695637.391357,284328.526421691,202010290219
117,27406,1287,46,60755,Greensboro,"",211.834416920418,1894160074.00403,327705.317343953,202010290219
118,27407,1155,15,49837,Greensboro,"",231.755523004996,840498790.451172,227731.576408348,202010290219
119,27408,265,1,17406,Greensboro,"",152.246351832701,221403500.549561,80148.1616765212,202010290219
120,27409,325,3,17953,Greensboro,"",181.028240405503,603872824.646484,239783.02449594,202010290219
121,27410,762,8,56968,Greensboro,"",133.759303468614,859363574.914917,272309.563854046,202010290219
122,27411,10,0,847,Greensboro,"",118.063754427391,713742.998291016,5860.23208289576,202010290219
123,27412,9,0,1886,Greensboro,"",47.7200424178155,4771290.83532715,13054.7888333439,202010290219
124,27455,478,11,29197,Greensboro,"",163.715450217488,816075696.678345,198282.860420201,202010290219
125,27498,,,13,Greensboro,Population <500 and Cases <5,,3369264.12316895,7774.18760349114,202010290219
126,27501,508,3,21338,Angier,"",238.072921548411,1683348454.90833,329143.189780915,202010290219
127,27502,529,4,43747,Apex,"",120.922577548175,840126405.51062,242725.298081049,202010290219
128,27503,43,0,7222,Bahama,"",59.5402935474938,1054708975.44934,246183.053747647,202010290219
129,27504,429,7,16320,Benson,"",262.867647058824,2584462015.08862,486262.181304732,202010290219
130,27505,193,5,7308,Broadway,"",264.094143404488,1509842573.20557,320128.840505679,202010290219
131,27507,43,1,2053,Bullock,"",209.449585971749,1354883649.98218,266873.357504053,202010290219
132,27508,56,0,2340,Bunn,"",239.316239316239,312599782.273071,114289.902416244,202010290219
133,27509,756,28,6935,Butner,"",1090.1225666907,507253453.414795,156294.942704551,202010290219
134,27510,315,4,14543,Carrboro,"",216.599051089871,88705554.5671387,57867.6032694508,202010290219
135,27511,531,3,34041,Cary,"",155.988366969243,333520579.048462,98702.6527265331,202010290219
136,27513,525,4,49003,Cary,"",107.136297777687,474399121.186279,162336.294574525,202010290219
137,27514,774,21,32847,Chapel Hill,"",235.637957804366,579057212.663452,190879.985276748,202010290219
138,27516,836,12,44117,Chapel Hill,"",189.496112609652,2564236091.9281,438904.079251583,202010290219
139,27517,410,5,28831,Chapel Hill,"",142.208039956991,1520140847.99951,299162.993678501,202010290219
140,27518,246,1,22765,Cary,"",108.060619371843,262665807.612671,130741.025823352,202010290219
141,27519,586,4,59960,Cary,"",97.7318212141428,609072010.422363,166930.324843009,202010290219
142,27520,1167,28,43958,Clayton,"",265.480686109468,1962402119.35425,374945.851452289,202010290219
143,27521,181,2,7149,Coats,"",253.182263253602,721041350.168091,174373.299688566,202010290219
144,27522,297,1,13652,Creedmoor,"",217.550542045122,2172960809.67273,361578.814896966,202010290219
145,27523,172,0,12782,Apex,"",134.564230949773,1210964088.06177,294058.887697931,202010290219
146,27524,468,5,13532,Four Oaks,"",345.846881466154,3831785222.9375,530912.577014992,202010290219
147,27525,334,1,15534,Franklinton,"",215.012231234711,2660281050.9928,421324.476104612,202010290219
148,27526,851,14,54027,Fuquay Varina,"",157.513835674755,2787678657.25134,460586.982042285,202010290219
149,27527,543,1,30234,Clayton,"",179.599126810875,1261348608.45837,213730.175971786,202010290219
150,27529,1198,28,53854,Garner,"",222.453299662049,1666161335.17407,336033.618547781,202010290219
151,27530,1138,27,40212,Goldsboro,"",283.000099472794,2920081393.96802,465673.796837526,202010290219
152,27531,3,0,666,Goldsboro,"",45.045045045045,123956304.007813,71472.4653387502,202010290219
153,27534,996,20,31819,Goldsboro,"",313.020522329426,1995982542.31616,394454.137280507,202010290219
154,27536,512,32,16459,Henderson,"",311.076007047816,359552678.037964,148817.062353839,202010290219
155,27537,584,13,25321,Henderson,"",230.638600371233,5545289733.50195,795404.906342346,202010290219
156,27539,367,3,26567,Apex,"",138.141303120413,805959451.628174,335082.894750929,202010290219
157,27540,555,1,39075,Holly Springs,"",142.034548944338,1299006108.57275,339054.617126205,202010290219
158,27541,56,1,4044,Hurdle Mills,"",138.476755687438,1979862536.66309,328579.598479954,202010290219
159,27542,217,3,10043,Kenly,"",216.070895150851,2499059670.1123,366253.348192187,202010290219
160,27544,72,1,4291,Kittrell,"",167.793055231881,1645813165.28467,322022.503716068,202010290219
161,27545,845,22,30327,Knightdale,"",278.629603983249,885541868.759766,219250.012614228,202010290219
