OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,84,3,14872,Advance,"",56.4819795589026,1744189234.37061,355282.663136038,202008190153
2,27007,22,0,2136,Ararat,"",102.996254681648,592499585.594238,195922.003442792,202008190153
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202008190153
4,27011,59,0,5411,Boonville,"",109.037146553317,1489580093.86462,316910.589814884,202008190153
5,27012,276,1,28954,Clemmons,"",95.3236167714306,1176567385.86804,255774.303165276,202008190153
6,27013,72,2,6495,Cleveland,"",110.854503464203,2066336247.98627,379169.285246239,202008190153
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202008190153
8,27016,19,0,1682,Danbury,"",112.960760998811,1068209590.0686,211061.413302457,202008190153
9,27017,185,0,9499,Dobson,"",194.757342878198,2962951682.04883,566348.974052304,202008190153
10,27018,98,2,8221,East Bend,"",119.206909135142,2331567909.96985,255811.974556888,202008190153
11,27019,29,0,4234,Germanton,"",68.4931506849315,977414017.819214,270248.259734795,202008190153
12,27020,102,2,6104,Hamptonville,"",167.103538663172,2114111622.36755,316969.486887135,202008190153
13,27021,121,1,17979,King,"",67.3007397519328,1469376476.14172,210392.900707099,202008190153
14,27022,6,0,1512,Lawsonville,"",39.6825396825397,918745327.278442,200803.000966771,202008190153
15,27023,119,1,12775,Lewisville,"",93.1506849315068,807172159.002075,183078.980128527,202008190153
16,27024,20,0,2683,Lowgap,"",74.5434215430488,1265827411.39758,278411.484773322,202008190153
17,27025,76,0,11117,Madison,"",68.3637672033822,2714649364.33142,468723.596670606,202008190153
18,27027,17,0,4017,Mayodan,"",42.320139407518,548179131.574585,172371.363079245,202008190153
19,27028,352,2,28039,Mocksville,"",125.539427226363,5475621774.30664,567238.136149725,202008190153
20,27030,502,8,37641,Mount Airy,"",133.365213464042,4824085732.75671,624989.724929863,202008190153
21,27040,89,1,13150,Pfafftown,"",67.680608365019,763349953.536133,205025.773716105,202008190153
22,27041,74,0,8020,Pilot Mountain,"",92.2693266832918,1629462738.40637,324677.141569035,202008190153
23,27042,8,1,720,Pine Hall,"",111.111111111111,290758639.069458,113971.243586081,202008190153
24,27043,72,1,6442,Pinnacle,"",111.766532132878,1935795027.06067,395674.180712496,202008190153
25,27045,143,2,9583,Rural Hall,"",149.222581655014,666085549.25769,154538.589918543,202008190153
26,27046,5,0,1953,Sandy Ridge,"",25.6016385048643,1237681699.0647,217125.573744555,202008190153
27,27047,8,0,1279,Siloam,"",62.5488663017983,576295820.815674,144984.839113672,202008190153
28,27048,50,0,8902,Stoneville,"",56.1671534486632,2355000804.03674,325454.766660313,202008190153
29,27050,27,0,4084,Tobaccoville,"",66.1116552399608,703876500.567505,219088.1792708,202008190153
30,27051,76,0,8287,Walkertown,"",91.7099070833836,524680317.775635,151066.808563308,202008190153
31,27052,62,0,10061,Walnut Cove,"",61.6240930325017,2710320219.82117,403203.611044297,202008190153
32,27053,16,0,3156,Westfield,"",50.6970849176172,2152815477.55933,413464.446930882,202008190153
33,27054,34,0,2608,Woodleaf,"",130.368098159509,778193820.583862,201172.963339102,202008190153
34,27055,271,2,14521,Yadkinville,"",186.626265408718,3115987965.39453,403366.49229781,202008190153
35,27101,230,0,24321,Winston Salem,"",94.5684799144772,356085731.400146,162957.922513793,202008190153
36,27103,489,13,36071,Winston Salem,"",135.565967120401,527249856.672729,146399.561156354,202008190153
37,27104,366,6,29383,Winston Salem,"",124.561821461389,337669863.683838,130394.134288752,202008190153
38,27105,928,9,40186,Winston Salem,"",230.926193201613,950547784.577881,208375.813794777,202008190153
39,27106,667,7,51378,Winston Salem,"",129.822102845576,787324720.967285,203893.681115083,202008190153
40,27107,1055,9,52432,Winston Salem,"",201.212999694843,1859279716.41162,319111.813640457,202008190153
41,27127,691,5,38510,Winston Salem,"",179.433913269281,820319160.873047,213438.375685158,202008190153
42,27157,10,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202008190153
43,27203,656,17,21876,Asheboro,"",299.872005851161,589408161.410522,188062.356665824,202008190153
44,27205,566,5,34549,Asheboro,"",163.825291614808,6255653514.79199,588011.232518038,202008190153
