OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,56,3,14872,Advance,"",37.6546530392684,1744189234.37061,355282.663136038,202007191242
2,27007,15,0,2136,Ararat,"",70.2247191011236,592499585.594238,195922.003442792,202007191242
3,27009,7,0,2937,Belews Creek,"",23.8338440585632,618093097.011353,191244.647442635,202007191242
4,27011,42,0,5411,Boonville,"",77.6196636481242,1489580093.86462,316910.589814884,202007191242
5,27012,202,0,28954,Clemmons,"",69.7658354631484,1176567385.86804,255774.303165276,202007191242
6,27013,44,2,6495,Cleveland,"",67.7444187836798,2066336247.98627,379169.285246239,202007191242
7,27014,2,0,957,Cooleemee,"",20.8986415882968,21479098.032959,22299.1178929161,202007191242
8,27016,4,0,1682,Danbury,"",23.7812128418549,1068209590.0686,211061.413302457,202007191242
9,27017,140,0,9499,Dobson,"",147.383935151069,2962951682.04883,566348.974052304,202007191242
10,27018,80,2,8221,East Bend,"",97.3117625592994,2331567909.96985,255811.974556888,202007191242
11,27019,23,0,4234,Germanton,"",54.3221539914974,977414017.819214,270248.259734795,202007191242
12,27020,74,2,6104,Hamptonville,"",121.231979030144,2114111622.36755,316969.486887135,202007191242
13,27021,87,1,17979,King,"",48.3897880861005,1469376476.14172,210392.900707099,202007191242
14,27022,3,0,1512,Lawsonville,"",19.8412698412698,918745327.278442,200803.000966771,202007191242
15,27023,89,1,12775,Lewisville,"",69.6673189823875,807172159.002075,183078.980128527,202007191242
16,27024,10,0,2683,Lowgap,"",37.2717107715244,1265827411.39758,278411.484773322,202007191242
17,27025,29,0,11117,Madison,"",26.0861743276064,2714649364.33142,468723.596670606,202007191242
18,27027,9,0,4017,Mayodan,"",22.4047796863331,548179131.574585,172371.363079245,202007191242
19,27028,215,0,28039,Mocksville,"",76.6789115161026,5475621774.30664,567238.136149725,202007191242
20,27030,305,3,37641,Mount Airy,"",81.0286655508621,4824085732.75671,624989.724929863,202007191242
21,27040,56,0,13150,Pfafftown,"",42.5855513307985,763349953.536133,205025.773716105,202007191242
22,27041,42,0,8020,Pilot Mountain,"",52.3690773067332,1629462738.40637,324677.141569035,202007191242
23,27042,5,0,720,Pine Hall,"",69.4444444444444,290758639.069458,113971.243586081,202007191242
24,27043,39,0,6442,Pinnacle,"",60.5402049053089,1935795027.06067,395674.180712496,202007191242
25,27045,87,1,9583,Rural Hall,"",90.7857664614421,666085549.25769,154538.589918543,202007191242
26,27046,2,0,1953,Sandy Ridge,"",10.2406554019457,1237681699.0647,217125.573744555,202007191242
27,27047,6,0,1279,Siloam,"",46.9116497263487,576295820.815674,144984.839113672,202007191242
28,27048,32,0,8902,Stoneville,"",35.9469782071445,2355000804.03674,325454.766660313,202007191242
29,27050,19,0,4084,Tobaccoville,"",46.5230166503428,703876500.567505,219088.1792708,202007191242
30,27051,54,0,8287,Walkertown,"",65.1623024013515,524680317.775635,151066.808563308,202007191242
31,27052,44,0,10061,Walnut Cove,"",43.7332273133883,2710320219.82117,403203.611044297,202007191242
32,27053,9,0,3156,Westfield,"",28.5171102661597,2152815477.55933,413464.446930882,202007191242
33,27054,30,0,2608,Woodleaf,"",115.030674846626,778193820.583862,201172.963339102,202007191242
34,27055,183,2,14521,Yadkinville,"",126.02437848633,3115987965.39453,403366.49229781,202007191242
35,27101,161,0,24321,Winston Salem,"",66.197935940134,356085731.400146,162957.922513793,202007191242
36,27103,340,9,36071,Winston Salem,"",94.2585456460869,527249856.672729,146399.561156354,202007191242
37,27104,288,4,29383,Winston Salem,"",98.0158595106014,337669863.683838,130394.134288752,202007191242
38,27105,719,5,40186,Winston Salem,"",178.918031155129,950547784.577881,208375.813794777,202007191242
39,27106,491,4,51378,Winston Salem,"",95.5661956479427,787324720.967285,203893.681115083,202007191242
