OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1314,7,14872,Advance,"",883.539537385691,8835.39537385691,1744189234.37061,355282.663136038,202106081140
2,27007,220,0,2136,Ararat,"",1029.96254681648,10299.6254681648,592499585.594238,195922.003442792,202106081140
3,27009,301,1,2937,Belews Creek,"",1024.85529451822,10248.5529451822,618093097.011353,191244.647442635,202106081140
4,27011,542,7,5411,Boonville,"",1001.66327850675,10016.6327850675,1489580093.86462,316910.589814884,202106081140
5,27012,2821,49,28954,Clemmons,"",974.304068522484,9743.04068522484,1176567385.86804,255774.303165276,202106081140
6,27013,634,7,6495,Cleveland,"",976.135488837567,9761.35488837567,2066336247.98627,379169.285246239,202106081140
7,27014,83,1,957,Cooleemee,"",867.293625914316,8672.93625914316,21479098.032959,22299.1178929161,202106081140
8,27016,162,2,1682,Danbury,"",963.139120095125,9631.39120095125,1068209590.0686,211061.413302457,202106081140
9,27017,1096,14,9499,Dobson,"",1153.80566375408,11538.0566375408,2962951682.04883,566348.974052304,202106081140
10,27018,713,6,8221,East Bend,"",867.291083809756,8672.91083809756,2331567909.96985,255811.974556888,202106081140
11,27019,344,1,4234,Germanton,"",812.470477090222,8124.70477090222,977414017.819214,270248.259734795,202106081140
12,27020,693,6,6104,Hamptonville,"",1135.32110091743,11353.2110091743,2114111622.36755,316969.486887135,202106081140
13,27021,1782,45,17979,King,"",991.15634907392,9911.5634907392,1469376476.14172,210392.900707099,202106081140
14,27022,96,2,1512,Lawsonville,"",634.920634920635,6349.20634920635,918745327.278442,200803.000966771,202106081140
15,27023,1015,4,12775,Lewisville,"",794.520547945206,7945.20547945206,807172159.002075,183078.980128527,202106081140
16,27024,282,3,2683,Lowgap,"",1051.06224375699,10510.6224375699,1265827411.39758,278411.484773322,202106081140
17,27025,1008,24,11117,Madison,"",906.71943869749,9067.1943869749,2714649364.33142,468723.596670606,202106081140
18,27027,360,18,4017,Mayodan,"",896.191187453323,8961.91187453323,548179131.574585,172371.363079245,202106081140
19,27028,2760,30,28039,Mocksville,"",984.343236206712,9843.43236206712,5475621774.30664,567238.136149725,202106081140
20,27030,4394,101,37641,Mount Airy,"",1167.34411944422,11673.4411944422,4824085732.75671,624989.724929863,202106081140
21,27040,1016,10,13150,Pfafftown,"",772.623574144487,7726.23574144487,763349953.536133,205025.773716105,202106081140
22,27041,729,8,8020,Pilot Mountain,"",908.977556109726,9089.77556109726,1629462738.40637,324677.141569035,202106081140
23,27042,69,2,720,Pine Hall,"",958.333333333333,9583.33333333333,290758639.069458,113971.243586081,202106081140
24,27043,525,6,6442,Pinnacle,"",814.964296802235,8149.64296802235,1935795027.06067,395674.180712496,202106081140
25,27045,1027,8,9583,Rural Hall,"",1071.68945006783,10716.8945006783,666085549.25769,154538.589918543,202106081140
26,27046,152,1,1953,Sandy Ridge,"",778.289810547875,7782.89810547875,1237681699.0647,217125.573744555,202106081140
27,27047,116,2,1279,Siloam,"",906.958561376075,9069.58561376075,576295820.815674,144984.839113672,202106081140
28,27048,701,9,8902,Stoneville,"",787.463491350258,7874.63491350258,2355000804.03674,325454.766660313,202106081140
29,27050,322,4,4084,Tobaccoville,"",788.442703232125,7884.42703232125,703876500.567505,219088.1792708,202106081140
30,27051,709,6,8287,Walkertown,"",855.556896343671,8555.56896343671,524680317.775635,151066.808563308,202106081140
31,27052,982,22,10061,Walnut Cove,"",976.046118676076,9760.46118676076,2710320219.82117,403203.611044297,202106081140
32,27053,201,2,3156,Westfield,"",636.882129277567,6368.82129277567,2152815477.55933,413464.446930882,202106081140
33,27054,304,5,2608,Woodleaf,"",1165.64417177914,11656.4417177914,778193820.583862,201172.963339102,202106081140
34,27055,1760,29,14521,Yadkinville,"",1212.03773844777,12120.3773844777,3115987965.39453,403366.49229781,202106081140
35,27101,1833,35,24321,Winston Salem,"",753.669668187986,7536.69668187986,356085731.400146,162957.922513793,202106081140
36,27103,3084,41,36071,Winston Salem,"",854.980455213329,8549.80455213329,527249856.672729,146399.561156354,202106081140
37,27104,2551,34,29383,Winston Salem,"",868.189088928973,8681.89088928973,337669863.683838,130394.134288752,202106081140
38,27105,4097,39,40186,Winston Salem,"",1019.50928183945,10195.0928183945,950547784.577881,208375.813794777,202106081140
39,27106,4427,55,51378,Winston Salem,"",861.652847522286,8616.52847522286,787324720.967285,203893.681115083,202106081140
