OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1949,16,14872,Advance,"",1310.51640667025,13105.1640667025,1744189234.37061,355282.663136038,202110281940
2,27007,325,3,2136,Ararat,"",1521.53558052434,15215.3558052434,592499585.594238,195922.003442792,202110281940
3,27009,422,6,2937,Belews Creek,"",1436.84031324481,14368.4031324481,618093097.011353,191244.647442635,202110281940
4,27011,836,9,5411,Boonville,"",1545.00092404362,15450.0092404361,1489580093.86462,316910.589814884,202110281940
5,27012,3981,62,28954,Clemmons,"",1374.93955930096,13749.3955930096,1176567385.86804,255774.303165276,202110281940
6,27013,1019,13,6495,Cleveland,"",1568.89915319477,15688.9915319477,2066336247.98627,379169.285246239,202110281940
7,27014,171,5,957,Cooleemee,"",1786.83385579937,17868.3385579937,21479098.032959,22299.1178929161,202110281940
8,27016,278,4,1682,Danbury,"",1652.79429250892,16527.9429250892,1068209590.0686,211061.413302457,202110281940
9,27017,1654,21,9499,Dobson,"",1741.23591957048,17412.3591957048,2962951682.04883,566348.974052304,202110281940
10,27018,1065,10,8221,East Bend,"",1295.46283907067,12954.6283907067,2331567909.96985,255811.974556888,202110281940
11,27019,525,2,4234,Germanton,"",1239.96221067548,12399.6221067548,977414017.819214,270248.259734795,202110281940
12,27020,1039,11,6104,Hamptonville,"",1702.1625163827,17021.625163827,2114111622.36755,316969.486887135,202110281940
13,27021,2552,56,17979,King,"",1419.43378385895,14194.3378385895,1469376476.14172,210392.900707099,202110281940
14,27022,167,3,1512,Lawsonville,"",1104.49735449735,11044.9735449735,918745327.278442,200803.000966771,202110281940
15,27023,1475,8,12775,Lewisville,"",1154.5988258317,11545.988258317,807172159.002075,183078.980128527,202110281940
16,27024,437,4,2683,Lowgap,"",1628.77376071562,16287.7376071562,1265827411.39758,278411.484773322,202110281940
17,27025,1457,32,11117,Madison,"",1310.60537914905,13106.0537914905,2714649364.33142,468723.596670606,202110281940
18,27027,495,19,4017,Mayodan,"",1232.26288274832,12322.6288274832,548179131.574585,172371.363079245,202110281940
19,27028,4270,54,28039,Mocksville,"",1522.8788473198,15228.788473198,5475621774.30664,567238.136149725,202110281940
20,27030,6351,137,37641,Mount Airy,"",1687.25591774926,16872.5591774926,4824085732.75671,624989.724929863,202110281940
21,27040,1498,13,13150,Pfafftown,"",1139.16349809886,11391.6349809886,763349953.536133,205025.773716105,202110281940
22,27041,1197,11,8020,Pilot Mountain,"",1492.5187032419,14925.187032419,1629462738.40637,324677.141569035,202110281940
23,27042,92,2,720,Pine Hall,"",1277.77777777778,12777.7777777778,290758639.069458,113971.243586081,202110281940
24,27043,860,10,6442,Pinnacle,"",1334.98913380938,13349.8913380938,1935795027.06067,395674.180712496,202110281940
25,27045,1444,12,9583,Rural Hall,"",1506.83502034853,15068.3502034853,666085549.25769,154538.589918543,202110281940
26,27046,240,5,1953,Sandy Ridge,"",1228.87864823349,12288.7864823349,1237681699.0647,217125.573744555,202110281940
27,27047,173,2,1279,Siloam,"",1352.61923377639,13526.1923377639,576295820.815674,144984.839113672,202110281940
28,27048,1096,12,8902,Stoneville,"",1231.1840035947,12311.840035947,2355000804.03674,325454.766660313,202110281940
29,27050,530,7,4084,Tobaccoville,"",1297.74730656219,12977.4730656219,703876500.567505,219088.1792708,202110281940
