OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,63,3,14872,Advance,"",42.361484669177,1744189234.37061,355282.663136038,202007270146
2,27007,18,0,2136,Ararat,"",84.2696629213483,592499585.594238,195922.003442792,202007270146
3,27009,8,0,2937,Belews Creek,"",27.2386789240722,618093097.011353,191244.647442635,202007270146
4,27011,44,0,5411,Boonville,"",81.3158381075587,1489580093.86462,316910.589814884,202007270146
5,27012,217,0,28954,Clemmons,"",74.9464668094219,1176567385.86804,255774.303165276,202007270146
6,27013,52,2,6495,Cleveland,"",80.0615858352579,2066336247.98627,379169.285246239,202007270146
7,27014,4,0,957,Cooleemee,"",41.7972831765935,21479098.032959,22299.1178929161,202007270146
8,27016,4,0,1682,Danbury,"",23.7812128418549,1068209590.0686,211061.413302457,202007270146
9,27017,161,0,9499,Dobson,"",169.491525423729,2962951682.04883,566348.974052304,202007270146
10,27018,83,2,8221,East Bend,"",100.960953655273,2331567909.96985,255811.974556888,202007270146
11,27019,24,0,4234,Germanton,"",56.6839867737364,977414017.819214,270248.259734795,202007270146
12,27020,77,2,6104,Hamptonville,"",126.146788990826,2114111622.36755,316969.486887135,202007270146
13,27021,97,1,17979,King,"",53.9518326936982,1469376476.14172,210392.900707099,202007270146
14,27022,3,0,1512,Lawsonville,"",19.8412698412698,918745327.278442,200803.000966771,202007270146
15,27023,97,1,12775,Lewisville,"",75.9295499021526,807172159.002075,183078.980128527,202007270146
16,27024,12,0,2683,Lowgap,"",44.7260529258293,1265827411.39758,278411.484773322,202007270146
17,27025,32,0,11117,Madison,"",28.7847440856346,2714649364.33142,468723.596670606,202007270146
18,27027,11,0,4017,Mayodan,"",27.3836196166293,548179131.574585,172371.363079245,202007270146
19,27028,231,0,28039,Mocksville,"",82.3852491173009,5475621774.30664,567238.136149725,202007270146
20,27030,357,3,37641,Mount Airy,"",94.8433888578943,4824085732.75671,624989.724929863,202007270146
21,27040,72,0,13150,Pfafftown,"",54.7528517110266,763349953.536133,205025.773716105,202007270146
22,27041,52,0,8020,Pilot Mountain,"",64.8379052369077,1629462738.40637,324677.141569035,202007270146
23,27042,5,1,720,Pine Hall,"",69.4444444444444,290758639.069458,113971.243586081,202007270146
24,27043,49,0,6442,Pinnacle,"",76.0633343682086,1935795027.06067,395674.180712496,202007270146
25,27045,99,1,9583,Rural Hall,"",103.307941145779,666085549.25769,154538.589918543,202007270146
26,27046,5,0,1953,Sandy Ridge,"",25.6016385048643,1237681699.0647,217125.573744555,202007270146
27,27047,7,0,1279,Siloam,"",54.7302580140735,576295820.815674,144984.839113672,202007270146
28,27048,33,0,8902,Stoneville,"",37.0703212761177,2355000804.03674,325454.766660313,202007270146
29,27050,21,0,4084,Tobaccoville,"",51.4201762977473,703876500.567505,219088.1792708,202007270146
30,27051,60,0,8287,Walkertown,"",72.4025582237239,524680317.775635,151066.808563308,202007270146
31,27052,46,0,10061,Walnut Cove,"",45.7211012821787,2710320219.82117,403203.611044297,202007270146
32,27053,12,0,3156,Westfield,"",38.0228136882129,2152815477.55933,413464.446930882,202007270146
33,27054,30,0,2608,Woodleaf,"",115.030674846626,778193820.583862,201172.963339102,202007270146
34,27055,208,2,14521,Yadkinville,"",143.240823634736,3115987965.39453,403366.49229781,202007270146
35,27101,182,0,24321,Winston Salem,"",74.8324493236298,356085731.400146,162957.922513793,202007270146
36,27103,379,9,36071,Winston Salem,"",105.070555293726,527249856.672729,146399.561156354,202007270146
37,27104,312,4,29383,Winston Salem,"",106.183847803151,337669863.683838,130394.134288752,202007270146
38,27105,788,5,40186,Winston Salem,"",196.088189916886,950547784.577881,208375.813794777,202007270146
39,27106,543,4,51378,Winston Salem,"",105.687259138153,787324720.967285,203893.681115083,202007270146
40,27107,895,7,52432,Winston Salem,"",170.697284101312,1859279716.41162,319111.813640457,202007270146
41,27127,584,5,38510,Winston Salem,"",151.648922357829,820319160.873047,213438.375685158,202007270146
42,27157,9,0,5,Winston Salem,"",18000,827769.094482422,4216.57245655308,202007270146
43,27203,570,15,21876,Asheboro,"",260.55951727921,589408161.410522,188062.356665824,202007270146
44,27205,490,4,34549,Asheboro,"",141.827549277837,6255653514.79199,588011.232518038,202007270146
45,27207,53,1,3806,Bear Creek,"",139.253809774041,2300194678.82397,473699.237818467,202007270146
46,27208,17,0,1691,Bennett,"",100.53222945003,1029479783.1405,215638.108979383,202007270146
47,27209,152,8,4151,Biscoe,"",366.176824861479,1198089302.20734,259108.004034657,202007270146
48,27212,47,0,1600,Blanch,"",293.75,1328181375.12305,277007.39975067,202007270146
49,27214,77,1,11747,Browns Summit,"",65.5486507193326,1414533235.94788,324969.092830869,202007270146
50,27215,399,4,44892,Burlington,"",88.8799786153435,1827823774.30115,298200.358945539,202007270146
51,27217,830,34,39111,Burlington,"",212.216511978727,3473433663.33496,513818.51476852,202007270146
52,27229,106,0,4014,Candor,"",264.075734927753,2747739848.89313,367384.611313313,202007270146
53,27231,8,0,2048,Cedar Grove,"",39.0625,987771348.581177,209108.769362036,202007270146
54,27233,12,0,3647,Climax,"",32.9037565122018,703252829.253662,187154.002103638,202007270146
55,27235,21,0,4575,Colfax,"",45.9016393442623,380654027.583252,148521.339190303,202007270146
56,27239,49,3,9629,Denton,"",50.8879426731748,4319759872.9696,429373.198159064,202007270146
57,27242,17,0,2668,Eagle Springs,"",63.7181409295352,1480408484.01825,321391.030328654,202007270146
58,27243,43,1,4665,Efland,"",92.1757770632369,1142332751.10315,311755.144165646,202007270146
59,27244,58,0,16259,Elon,"",35.672550587367,1541989025.453,399696.340130384,202007270146
60,27248,36,1,4835,Franklinville,"",74.4570837642192,942909114.352783,215710.992817749,202007270146
61,27249,82,0,13355,Gibsonville,"",61.4002246349682,1679803774.77087,397477.611919868,202007270146
62,27252,11,1,2264,Goldston,"",48.5865724381625,1142470673.17163,220926.147155476,202007270146
63,27253,353,3,31464,Graham,"",112.191711161963,2351372927.78931,521476.969804177,202007270146
64,27258,68,0,7740,Haw River,"",87.8552971576227,473631125.268677,312686.877842211,202007270146
65,27260,330,11,25696,High Point,"",128.424657534247,348441568.963501,133229.878739789,202007270146
66,27262,236,5,24764,High Point,"",95.2996284929737,368730084.700928,171087.864383377,202007270146
67,27263,188,1,22320,High Point,"",84.2293906810036,1121512604.52234,249658.228757679,202007270146
68,27265,352,21,50038,High Point,"",70.3465366321596,1172957282.41284,307481.490778656,202007270146
69,27268,1,0,1695,High Point,"",5.89970501474926,2495618.64758301,8251.66869064816,202007270146
70,27278,201,0,27181,Hillsborough,"",73.9487141753431,2885765742.02771,502574.675043234,202007270146
71,27281,28,0,3710,Jackson Springs,"",75.4716981132076,2095606802.2608,479969.724586594,202007270146
72,27282,82,2,16597,Jamestown,"",49.406519250467,404066994.873657,168803.970950205,202007270146
73,27283,19,0,2982,Julian,"",63.7156270959088,711286368.914917,161239.518798817,202007270146
74,27284,407,4,56201,Kernersville,"",72.4186402377182,2233069317.10205,420748.080109325,202007270146
75,27288,110,0,23585,Eden,"",46.6398134407462,1951079100.05676,304615.616752016,202007270146
76,27291,1,0,1538,Leasburg,"",6.50195058517555,1492904663.44434,314720.365319101,202007270146
77,27292,428,4,41465,Lexington,"",103.219582780658,4270233445.18579,407599.915340798,202007270146
78,27295,354,11,39191,Lexington,"",90.3268607588477,3631502180.53174,466742.919509858,202007270146
79,27298,95,0,10440,Liberty,"",90.9961685823755,2639148530.03284,431527.987760386,202007270146
80,27299,40,0,5254,Linwood,"",76.1324704986677,822543412.257813,203597.604040365,202007270146
81,27301,62,2,10019,Mc Leansville,"",61.8824233955485,900133716.655151,287107.537324028,202007270146
82,27302,258,0,32302,Mebane,"",79.8712154046189,3198656461.27478,644303.59427532,202007270146
83,27305,25,1,1585,Milton,"",157.728706624606,687167820.539429,263836.485514183,202007270146
84,27306,78,2,5945,Mount Gilead,"",131.202691337258,5305900334.83325,426306.558627535,202007270146
85,27310,31,1,8562,Oak Ridge,"",36.2064938098575,526240082.103149,140986.043049622,202007270146
86,27311,9,0,3220,Pelham,"",27.9503105590062,1338371966.32642,293760.993606137,202007270146
87,27312,152,19,22205,Pittsboro,"",68.4530511146138,5005768374.64233,617961.777569282,202007270146
88,27313,93,16,7288,Pleasant Garden,"",127.607025246981,760352714.59021,181619.740165306,202007270146
89,27314,5,0,1138,Prospect Hill,"",43.9367311072056,773578280.842896,162162.976448062,202007270146
90,27315,5,0,2140,Providence,"",23.3644859813084,697810511.310425,179457.95829655,202007270146
91,27316,154,10,7156,Ramseur,"",215.204024594746,1975410509.03577,278228.393914438,202007270146
92,27317,195,3,17851,Randleman,"",109.237577726738,1700826686.43616,339539.515262609,202007270146
93,27320,179,3,38894,Reidsville,"",46.0225227541523,6966725984.64832,658218.836963247,202007270146
94,27325,127,1,7676,Robbins,"",165.450755601876,2401051783.47894,409075.895347679,202007270146
95,27326,23,1,3692,Ruffin,"",62.296858071506,1884156536.74561,359587.547530237,202007270146
96,27330,698,8,39529,Sanford,"",176.579220319259,6011213414.18433,528161.840140257,202007270146
97,27332,420,3,33549,Sanford,"",125.190020566932,2996782209.29614,417113.164836099,202007270146
98,27341,40,0,5820,Seagrove,"",68.7285223367698,2678433259.4787,311632.157547413,202007270146
99,27343,4,0,1840,Semora,"",21.7391304347826,1390260353.39624,348769.311430722,202007270146
100,27344,749,21,19290,Siler City,"",388.284085018144,4591228058.44531,607903.308882544,202007270146
101,27349,31,0,5850,Snow Camp,"",52.991452991453,1831279532.651,381750.490582419,202007270146
102,27350,45,0,7508,Sophia,"",59.9360681939265,1066449848.573,204602.636460839,202007270146
103,27355,38,0,3196,Staley,"",118.898623279099,1016358702.6969,245160.332752788,202007270146
104,27356,48,1,3513,Star,"",136.63535439795,1815293543.21783,348288.37985576,202007270146
105,27357,56,1,8325,Stokesdale,"",67.2672672672673,1273124268.28796,223115.118835702,202007270146
106,27358,119,1,15960,Summerfield,"",74.5614035087719,1557557662.14905,323017.176053331,202007270146
107,27360,466,0,48331,Thomasville,"",96.4184477871346,2458732404.91687,372395.85217249,202007270146
108,27370,101,0,14622,Trinity,"",69.0739980850773,1663817222.16028,344702.900725307,202007270146
