OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1128,3,14872,Advance,"",758.472296933835,7584.72296933835,1744189234.37061,355282.663136038,202102271056
2,27007,200,0,2136,Ararat,"",936.329588014981,9363.29588014981,592499585.594238,195922.003442792,202102271056
3,27009,248,1,2937,Belews Creek,"",844.399046646238,8443.99046646238,618093097.011353,191244.647442635,202102271056
4,27011,503,8,5411,Boonville,"",929.587876547773,9295.87876547773,1489580093.86462,316910.589814884,202102271056
5,27012,2519,44,28954,Clemmons,"",870.000690750846,8700.00690750846,1176567385.86804,255774.303165276,202102271056
6,27013,526,6,6495,Cleveland,"",809.853733641263,8098.53733641263,2066336247.98627,379169.285246239,202102271056
7,27014,63,1,957,Cooleemee,"",658.307210031348,6583.07210031348,21479098.032959,22299.1178929161,202102271056
8,27016,133,2,1682,Danbury,"",790.725326991677,7907.25326991677,1068209590.0686,211061.413302457,202102271056
9,27017,966,9,9499,Dobson,"",1016.94915254237,10169.4915254237,2962951682.04883,566348.974052304,202102271056
10,27018,633,4,8221,East Bend,"",769.979321250456,7699.79321250456,2331567909.96985,255811.974556888,202102271056
11,27019,289,1,4234,Germanton,"",682.569674067076,6825.69674067076,977414017.819214,270248.259734795,202102271056
12,27020,607,5,6104,Hamptonville,"",994.429882044561,9944.29882044561,2114111622.36755,316969.486887135,202102271056
13,27021,1565,36,17979,King,"",870.459981089048,8704.59981089048,1469376476.14172,210392.900707099,202102271056
14,27022,80,2,1512,Lawsonville,"",529.100529100529,5291.00529100529,918745327.278442,200803.000966771,202102271056
15,27023,884,3,12775,Lewisville,"",691.976516634051,6919.76516634051,807172159.002075,183078.980128527,202102271056
16,27024,259,3,2683,Lowgap,"",965.337308982482,9653.37308982482,1265827411.39758,278411.484773322,202102271056
17,27025,935,7,11117,Madison,"",841.054241252136,8410.54241252136,2714649364.33142,468723.596670606,202102271056
18,27027,332,7,4017,Mayodan,"",826.487428429176,8264.87428429176,548179131.574585,172371.363079245,202102271056
19,27028,2322,23,28039,Mocksville,"",828.132244373908,8281.32244373908,5475621774.30664,567238.136149725,202102271056
20,27030,3827,85,37641,Mount Airy,"",1016.71050184639,10167.1050184639,4824085732.75671,624989.724929863,202102271056
21,27040,906,7,13150,Pfafftown,"",688.973384030418,6889.73384030418,763349953.536133,205025.773716105,202102271056
22,27041,645,6,8020,Pilot Mountain,"",804.239401496259,8042.39401496259,1629462738.40637,324677.141569035,202102271056
23,27042,63,2,720,Pine Hall,"",875,8750,290758639.069458,113971.243586081,202102271056
24,27043,467,5,6442,Pinnacle,"",724.930145917417,7249.30145917417,1935795027.06067,395674.180712496,202102271056
25,27045,893,7,9583,Rural Hall,"",931.858499426067,9318.58499426067,666085549.25769,154538.589918543,202102271056
26,27046,140,1,1953,Sandy Ridge,"",716.845878136201,7168.45878136201,1237681699.0647,217125.573744555,202102271056
27,27047,102,0,1279,Siloam,"",797.498045347928,7974.98045347928,576295820.815674,144984.839113672,202102271056
28,27048,619,5,8902,Stoneville,"",695.349359694451,6953.49359694451,2355000804.03674,325454.766660313,202102271056
29,27050,271,3,4084,Tobaccoville,"",663.56513222331,6635.65132223311,703876500.567505,219088.1792708,202102271056
30,27051,613,5,8287,Walkertown,"",739.712803185713,7397.12803185713,524680317.775635,151066.808563308,202102271056
31,27052,820,19,10061,Walnut Cove,"",815.028327204055,8150.28327204055,2710320219.82117,403203.611044297,202102271056
32,27053,175,1,3156,Westfield,"",554.499366286439,5544.99366286439,2152815477.55933,413464.446930882,202102271056
33,27054,257,2,2608,Woodleaf,"",985.429447852761,9854.29447852761,778193820.583862,201172.963339102,202102271056
34,27055,1518,22,14521,Yadkinville,"",1045.3825494112,10453.825494112,3115987965.39453,403366.49229781,202102271056
35,27101,1585,32,24321,Winston Salem,"",651.700176801941,6517.00176801941,356085731.400146,162957.922513793,202102271056
36,27103,2709,37,36071,Winston Salem,"",751.018823986028,7510.18823986028,527249856.672729,146399.561156354,202102271056
37,27104,2252,30,29383,Winston Salem,"",766.429568117619,7664.29568117619,337669863.683838,130394.134288752,202102271056
38,27105,3522,33,40186,Winston Salem,"",876.424625491465,8764.24625491465,950547784.577881,208375.813794777,202102271056
39,27106,3846,46,51378,Winston Salem,"",748.569426602826,7485.69426602826,787324720.967285,203893.681115083,202102271056
40,27107,4297,36,52432,Winston Salem,"",819.537686908758,8195.37686908758,1859279716.41162,319111.813640457,202102271056
41,27127,3439,24,38510,Winston Salem,"",893.014801350299,8930.14801350299,820319160.873047,213438.375685158,202102271056
42,27157,39,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202102271056
43,27203,2481,47,21876,Asheboro,"",1134.11958310477,11341.1958310477,589408161.410522,188062.356665824,202102271056
44,27205,3291,42,34549,Asheboro,"",952.560131986454,9525.60131986454,6255653514.79199,588011.232518038,202102271056
45,27207,255,2,3806,Bear Creek,"",669.994745139254,6699.94745139254,2300194678.82397,473699.237818467,202102271056
46,27208,135,0,1691,Bennett,"",798.344175044352,7983.44175044353,1029479783.1405,215638.108979383,202102271056
47,27209,669,41,4151,Biscoe,"",1611.65984100217,16116.5984100217,1198089302.20734,259108.004034657,202102271056
48,27212,346,1,1600,Blanch,"",2162.5,21625,1328181375.12305,277007.39975067,202102271056
49,27214,864,6,11747,Browns Summit,"",735.506937941602,7355.06937941602,1414533235.94788,324969.092830869,202102271056
50,27215,3845,62,44892,Burlington,"",856.500044551368,8565.00044551368,1827823774.30115,298200.358945539,202102271056
51,27217,4592,82,39111,Burlington,"",1174.09424458592,11740.9424458592,3473433663.33496,513818.51476852,202102271056
52,27229,512,16,4014,Candor,"",1275.53562531141,12755.3562531141,2747739848.89313,367384.611313313,202102271056
53,27231,103,0,2048,Cedar Grove,"",502.9296875,5029.296875,987771348.581177,209108.769362036,202102271056
54,27233,252,2,3647,Climax,"",690.978886756238,6909.78886756238,703252829.253662,187154.002103638,202102271056
