OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1189,6,14872,Advance,"",799.488972565896,7994.88972565896,1744189234.37061,355282.663136038,202103250340
2,27007,208,0,2136,Ararat,"",973.782771535581,9737.8277153558,592499585.594238,195922.003442792,202103250340
3,27009,254,1,2937,Belews Creek,"",864.828055839292,8648.28055839292,618093097.011353,191244.647442635,202103250340
4,27011,519,7,5411,Boonville,"",959.157272223249,9591.57272223249,1489580093.86462,316910.589814884,202103250340
5,27012,2613,48,28954,Clemmons,"",902.465980520826,9024.65980520826,1176567385.86804,255774.303165276,202103250340
6,27013,572,6,6495,Cleveland,"",880.677444187837,8806.77444187837,2066336247.98627,379169.285246239,202103250340
7,27014,67,1,957,Cooleemee,"",700.104493207941,7001.04493207941,21479098.032959,22299.1178929161,202103250340
8,27016,139,2,1682,Danbury,"",826.397146254459,8263.97146254459,1068209590.0686,211061.413302457,202103250340
9,27017,1018,11,9499,Dobson,"",1071.69175702706,10716.9175702706,2962951682.04883,566348.974052304,202103250340
10,27018,664,5,8221,East Bend,"",807.687629242185,8076.87629242185,2331567909.96985,255811.974556888,202103250340
11,27019,300,1,4234,Germanton,"",708.549834671705,7085.49834671705,977414017.819214,270248.259734795,202103250340
12,27020,634,5,6104,Hamptonville,"",1038.66317169069,10386.6317169069,2114111622.36755,316969.486887135,202103250340
13,27021,1617,44,17979,King,"",899.382613048557,8993.82613048557,1469376476.14172,210392.900707099,202103250340
14,27022,82,2,1512,Lawsonville,"",542.328042328042,5423.28042328042,918745327.278442,200803.000966771,202103250340
15,27023,911,3,12775,Lewisville,"",713.111545988258,7131.11545988258,807172159.002075,183078.980128527,202103250340
16,27024,264,3,2683,Lowgap,"",983.973164368245,9839.73164368245,1265827411.39758,278411.484773322,202103250340
17,27025,946,7,11117,Madison,"",850.948997031573,8509.48997031573,2714649364.33142,468723.596670606,202103250340
18,27027,339,9,4017,Mayodan,"",843.913368185213,8439.13368185213,548179131.574585,172371.363079245,202103250340
19,27028,2462,27,28039,Mocksville,"",878.062698384393,8780.62698384393,5475621774.30664,567238.136149725,202103250340
20,27030,3949,94,37641,Mount Airy,"",1049.12196806674,10491.2196806674,4824085732.75671,624989.724929863,202103250340
21,27040,945,7,13150,Pfafftown,"",718.631178707224,7186.31178707224,763349953.536133,205025.773716105,202103250340
22,27041,664,7,8020,Pilot Mountain,"",827.930174563591,8279.30174563591,1629462738.40637,324677.141569035,202103250340
23,27042,64,2,720,Pine Hall,"",888.888888888889,8888.88888888889,290758639.069458,113971.243586081,202103250340
