OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1110,3,14872,Advance,"",746.369015599785,7463.69015599785,1744189234.37061,355282.663136038,202102222355
2,27007,199,0,2136,Ararat,"",931.647940074906,9316.47940074906,592499585.594238,195922.003442792,202102222355
3,27009,247,1,2937,Belews Creek,"",840.994211780729,8409.94211780729,618093097.011353,191244.647442635,202102222355
4,27011,498,7,5411,Boonville,"",920.347440399187,9203.47440399187,1489580093.86462,316910.589814884,202102222355
5,27012,2496,43,28954,Clemmons,"",862.057056019894,8620.57056019894,1176567385.86804,255774.303165276,202102222355
6,27013,523,6,6495,Cleveland,"",805.234795996921,8052.34795996921,2066336247.98627,379169.285246239,202102222355
7,27014,63,1,957,Cooleemee,"",658.307210031348,6583.07210031348,21479098.032959,22299.1178929161,202102222355
8,27016,131,2,1682,Danbury,"",778.834720570749,7788.34720570749,1068209590.0686,211061.413302457,202102222355
9,27017,958,7,9499,Dobson,"",1008.52721339088,10085.2721339088,2962951682.04883,566348.974052304,202102222355
10,27018,629,4,8221,East Bend,"",765.113733122491,7651.13733122491,2331567909.96985,255811.974556888,202102222355
11,27019,288,1,4234,Germanton,"",680.207841284837,6802.07841284837,977414017.819214,270248.259734795,202102222355
12,27020,604,5,6104,Hamptonville,"",989.515072083879,9895.15072083879,2114111622.36755,316969.486887135,202102222355
13,27021,1553,36,17979,King,"",863.785527559931,8637.85527559931,1469376476.14172,210392.900707099,202102222355
14,27022,78,1,1512,Lawsonville,"",515.873015873016,5158.73015873016,918745327.278442,200803.000966771,202102222355
15,27023,876,3,12775,Lewisville,"",685.714285714286,6857.14285714286,807172159.002075,183078.980128527,202102222355
16,27024,258,3,2683,Lowgap,"",961.61013790533,9616.1013790533,1265827411.39758,278411.484773322,202102222355
17,27025,925,7,11117,Madison,"",832.059008725376,8320.59008725376,2714649364.33142,468723.596670606,202102222355
18,27027,331,6,4017,Mayodan,"",823.998008464028,8239.98008464028,548179131.574585,172371.363079245,202102222355
19,27028,2300,23,28039,Mocksville,"",820.28603017226,8202.8603017226,5475621774.30664,567238.136149725,202102222355
20,27030,3778,82,37641,Mount Airy,"",1003.69278180707,10036.9278180707,4824085732.75671,624989.724929863,202102222355
21,27040,897,7,13150,Pfafftown,"",682.12927756654,6821.2927756654,763349953.536133,205025.773716105,202102222355
22,27041,641,6,8020,Pilot Mountain,"",799.25187032419,7992.5187032419,1629462738.40637,324677.141569035,202102222355
23,27042,62,2,720,Pine Hall,"",861.111111111111,8611.11111111111,290758639.069458,113971.243586081,202102222355
24,27043,465,5,6442,Pinnacle,"",721.825520024837,7218.25520024837,1935795027.06067,395674.180712496,202102222355
25,27045,873,7,9583,Rural Hall,"",910.988208285506,9109.88208285506,666085549.25769,154538.589918543,202102222355
26,27046,139,1,1953,Sandy Ridge,"",711.725550435228,7117.25550435228,1237681699.0647,217125.573744555,202102222355
27,27047,101,0,1279,Siloam,"",789.679437060203,7896.79437060203,576295820.815674,144984.839113672,202102222355
28,27048,605,4,8902,Stoneville,"",679.622556728825,6796.22556728825,2355000804.03674,325454.766660313,202102222355
29,27050,268,3,4084,Tobaccoville,"",656.219392752204,6562.19392752204,703876500.567505,219088.1792708,202102222355
30,27051,607,5,8287,Walkertown,"",732.47254736334,7324.7254736334,524680317.775635,151066.808563308,202102222355
31,27052,812,18,10061,Walnut Cove,"",807.076831328894,8070.76831328894,2710320219.82117,403203.611044297,202102222355
32,27053,172,1,3156,Westfield,"",544.993662864385,5449.93662864385,2152815477.55933,413464.446930882,202102222355
33,27054,256,2,2608,Woodleaf,"",981.59509202454,9815.9509202454,778193820.583862,201172.963339102,202102222355
34,27055,1506,22,14521,Yadkinville,"",1037.11865573996,10371.1865573996,3115987965.39453,403366.49229781,202102222355
35,27101,1560,33,24321,Winston Salem,"",641.420994202541,6414.20994202541,356085731.400146,162957.922513793,202102222355
36,27103,2687,34,36071,Winston Salem,"",744.919741620693,7449.19741620692,527249856.672729,146399.561156354,202102222355
37,27104,2224,28,29383,Winston Salem,"",756.900248442977,7569.00248442977,337669863.683838,130394.134288752,202102222355
38,27105,3485,33,40186,Winston Salem,"",867.217438909073,8672.17438909073,950547784.577881,208375.813794777,202102222355
39,27106,3779,45,51378,Winston Salem,"",735.528825567363,7355.28825567363,787324720.967285,203893.681115083,202102222355
40,27107,4263,36,52432,Winston Salem,"",813.053097345133,8130.53097345133,1859279716.41162,319111.813640457,202102222355
41,27127,3406,24,38510,Winston Salem,"",884.445598545832,8844.45598545832,820319160.873047,213438.375685158,202102222355
42,27157,40,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202102222355
43,27203,2422,46,21876,Asheboro,"",1107.14938745657,11071.4938745657,589408161.410522,188062.356665824,202102222355
44,27205,3241,42,34549,Asheboro,"",938.087933080552,9380.87933080552,6255653514.79199,588011.232518038,202102222355
45,27207,253,2,3806,Bear Creek,"",664.739884393064,6647.39884393063,2300194678.82397,473699.237818467,202102222355
46,27208,132,0,1691,Bennett,"",780.6031933767,7806.031933767,1029479783.1405,215638.108979383,202102222355
47,27209,667,41,4151,Biscoe,"",1606.84172488557,16068.4172488557,1198089302.20734,259108.004034657,202102222355
48,27212,341,1,1600,Blanch,"",2131.25,21312.5,1328181375.12305,277007.39975067,202102222355
49,27214,856,6,11747,Browns Summit,"",728.696688516217,7286.96688516217,1414533235.94788,324969.092830869,202102222355
50,27215,3809,57,44892,Burlington,"",848.48079836051,8484.8079836051,1827823774.30115,298200.358945539,202102222355
51,27217,4541,81,39111,Burlington,"",1161.05443481374,11610.5443481374,3473433663.33496,513818.51476852,202102222355
52,27229,501,15,4014,Candor,"",1248.13153961136,12481.3153961136,2747739848.89313,367384.611313313,202102222355
53,27231,103,0,2048,Cedar Grove,"",502.9296875,5029.296875,987771348.581177,209108.769362036,202102222355
54,27233,246,2,3647,Climax,"",674.527008500137,6745.27008500137,703252829.253662,187154.002103638,202102222355
55,27235,360,5,4575,Colfax,"",786.885245901639,7868.85245901639,380654027.583252,148521.339190303,202102222355
56,27239,723,11,9629,Denton,"",750.856786789906,7508.56786789905,4319759872.9696,429373.198159064,202102222355
57,27242,156,2,2668,Eagle Springs,"",584.707646176912,5847.07646176912,1480408484.01825,321391.030328654,202102222355
58,27243,248,3,4665,Efland,"",531.618435155413,5316.18435155413,1142332751.10315,311755.144165646,202102222355
59,27244,1644,17,16259,Elon,"",1011.13229595916,10111.3229595916,1541989025.453,399696.340130384,202102222355
60,27248,329,5,4835,Franklinville,"",680.455015511892,6804.55015511892,942909114.352783,215710.992817749,202102222355
61,27249,955,7,13355,Gibsonville,"",715.087982029203,7150.87982029203,1679803774.77087,397477.611919868,202102222355
62,27252,94,2,2264,Goldston,"",415.194346289753,4151.94346289753,1142470673.17163,220926.147155476,202102222355
63,27253,2967,39,31464,Graham,"",942.982456140351,9429.82456140351,2351372927.78931,521476.969804177,202102222355
64,27258,594,8,7740,Haw River,"",767.441860465116,7674.41860465116,473631125.268677,312686.877842211,202102222355
65,27260,1856,36,25696,High Point,"",722.291407222914,7222.91407222914,348441568.963501,133229.878739789,202102222355
66,27262,1758,42,24764,High Point,"",709.901469875626,7099.01469875626,368730084.700928,171087.864383377,202102222355
67,27263,1820,32,22320,High Point,"",815.412186379928,8154.12186379928,1121512604.52234,249658.228757679,202102222355
68,27265,3672,46,50038,High Point,"",733.842279867301,7338.42279867301,1172957282.41284,307481.490778656,202102222355
69,27268,255,0,1695,High Point,"",1504.42477876106,15044.2477876106,2495618.64758301,8251.66869064816,202102222355
70,27278,1500,17,27181,Hillsborough,"",551.856075935396,5518.56075935396,2885765742.02771,502574.675043234,202102222355
71,27281,230,0,3710,Jackson Springs,"",619.946091644205,6199.46091644205,2095606802.2608,479969.724586594,202102222355
72,27282,1182,19,16597,Jamestown,"",712.176899439658,7121.76899439658,404066994.873657,168803.970950205,202102222355
73,27283,206,2,2982,Julian,"",690.811535881958,6908.11535881958,711286368.914917,161239.518798817,202102222355
