OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,83,3,14872,Advance,"",55.8095750403443,1744189234.37061,355282.663136038,202008152252
2,27007,22,0,2136,Ararat,"",102.996254681648,592499585.594238,195922.003442792,202008152252
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202008152252
4,27011,60,0,5411,Boonville,"",110.885233783035,1489580093.86462,316910.589814884,202008152252
5,27012,265,0,28954,Clemmons,"",91.5244871174967,1176567385.86804,255774.303165276,202008152252
6,27013,71,2,6495,Cleveland,"",109.314857582756,2066336247.98627,379169.285246239,202008152252
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202008152252
8,27016,18,0,1682,Danbury,"",107.015457788347,1068209590.0686,211061.413302457,202008152252
9,27017,185,0,9499,Dobson,"",194.757342878198,2962951682.04883,566348.974052304,202008152252
10,27018,95,2,8221,East Bend,"",115.557718039168,2331567909.96985,255811.974556888,202008152252
11,27019,29,0,4234,Germanton,"",68.4931506849315,977414017.819214,270248.259734795,202008152252
12,27020,97,2,6104,Hamptonville,"",158.912188728703,2114111622.36755,316969.486887135,202008152252
13,27021,120,1,17979,King,"",66.744535291173,1469376476.14172,210392.900707099,202008152252
14,27022,6,0,1512,Lawsonville,"",39.6825396825397,918745327.278442,200803.000966771,202008152252
15,27023,118,1,12775,Lewisville,"",92.3679060665362,807172159.002075,183078.980128527,202008152252
16,27024,19,0,2683,Lowgap,"",70.8162504658964,1265827411.39758,278411.484773322,202008152252
17,27025,49,0,11117,Madison,"",44.076639381128,2714649364.33142,468723.596670606,202008152252
18,27027,16,0,4017,Mayodan,"",39.8307194423699,548179131.574585,172371.363079245,202008152252
19,27028,345,2,28039,Mocksville,"",123.042904525839,5475621774.30664,567238.136149725,202008152252
20,27030,493,7,37641,Mount Airy,"",130.974203660902,4824085732.75671,624989.724929863,202008152252
21,27040,89,1,13150,Pfafftown,"",67.680608365019,763349953.536133,205025.773716105,202008152252
22,27041,72,0,8020,Pilot Mountain,"",89.7755610972569,1629462738.40637,324677.141569035,202008152252
23,27042,8,1,720,Pine Hall,"",111.111111111111,290758639.069458,113971.243586081,202008152252
24,27043,71,1,6442,Pinnacle,"",110.214219186588,1935795027.06067,395674.180712496,202008152252
25,27045,142,2,9583,Rural Hall,"",148.179067097986,666085549.25769,154538.589918543,202008152252
26,27046,5,0,1953,Sandy Ridge,"",25.6016385048643,1237681699.0647,217125.573744555,202008152252
27,27047,8,0,1279,Siloam,"",62.5488663017983,576295820.815674,144984.839113672,202008152252
28,27048,47,0,8902,Stoneville,"",52.7971242417434,2355000804.03674,325454.766660313,202008152252
29,27050,26,0,4084,Tobaccoville,"",63.6630754162586,703876500.567505,219088.1792708,202008152252
30,27051,74,0,8287,Walkertown,"",89.2964884759261,524680317.775635,151066.808563308,202008152252
31,27052,61,0,10061,Walnut Cove,"",60.6301560481065,2710320219.82117,403203.611044297,202008152252
32,27053,16,0,3156,Westfield,"",50.6970849176172,2152815477.55933,413464.446930882,202008152252
33,27054,34,0,2608,Woodleaf,"",130.368098159509,778193820.583862,201172.963339102,202008152252
34,27055,261,2,14521,Yadkinville,"",179.739687349356,3115987965.39453,403366.49229781,202008152252
35,27101,223,0,24321,Winston Salem,"",91.6903087866453,356085731.400146,162957.922513793,202008152252
36,27103,478,13,36071,Winston Salem,"",132.516425937734,527249856.672729,146399.561156354,202008152252
37,27104,360,6,29383,Winston Salem,"",122.519824388252,337669863.683838,130394.134288752,202008152252
38,27105,921,8,40186,Winston Salem,"",229.184293037376,950547784.577881,208375.813794777,202008152252
39,27106,654,7,51378,Winston Salem,"",127.291836973023,787324720.967285,203893.681115083,202008152252
40,27107,1043,8,52432,Winston Salem,"",198.924321025328,1859279716.41162,319111.813640457,202008152252
41,27127,689,5,38510,Winston Salem,"",178.914567644768,820319160.873047,213438.375685158,202008152252
42,27157,10,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202008152252
43,27203,645,17,21876,Asheboro,"",294.843664289633,589408161.410522,188062.356665824,202008152252
44,27205,562,5,34549,Asheboro,"",162.667515702336,6255653514.79199,588011.232518038,202008152252
45,27207,72,1,3806,Bear Creek,"",189.174986862848,2300194678.82397,473699.237818467,202008152252
46,27208,37,0,1691,Bennett,"",218.805440567711,1029479783.1405,215638.108979383,202008152252
47,27209,190,10,4151,Biscoe,"",457.721031076849,1198089302.20734,259108.004034657,202008152252
48,27212,50,0,1600,Blanch,"",312.5,1328181375.12305,277007.39975067,202008152252
49,27214,105,1,11747,Browns Summit,"",89.3845237081808,1414533235.94788,324969.092830869,202008152252
50,27215,526,4,44892,Burlington,"",117.170097121982,1827823774.30115,298200.358945539,202008152252
51,27217,1057,35,39111,Burlington,"",270.256449592186,3473433663.33496,513818.51476852,202008152252
52,27229,141,1,4014,Candor,"",351.270553064275,2747739848.89313,367384.611313313,202008152252
53,27231,13,0,2048,Cedar Grove,"",63.4765625,987771348.581177,209108.769362036,202008152252
54,27233,15,0,3647,Climax,"",41.1296956402523,703252829.253662,187154.002103638,202008152252
55,27235,30,0,4575,Colfax,"",65.5737704918033,380654027.583252,148521.339190303,202008152252
56,27239,61,3,9629,Denton,"",63.3502959808911,4319759872.9696,429373.198159064,202008152252
57,27242,28,0,2668,Eagle Springs,"",104.947526236882,1480408484.01825,321391.030328654,202008152252
58,27243,51,1,4665,Efland,"",109.324758842444,1142332751.10315,311755.144165646,202008152252
59,27244,80,0,16259,Elon,"",49.2035180515407,1541989025.453,399696.340130384,202008152252
60,27248,45,1,4835,Franklinville,"",93.071354705274,942909114.352783,215710.992817749,202008152252
61,27249,99,0,13355,Gibsonville,"",74.1295394983152,1679803774.77087,397477.611919868,202008152252
62,27252,12,1,2264,Goldston,"",53.0035335689046,1142470673.17163,220926.147155476,202008152252
63,27253,564,3,31464,Graham,"",179.252479023646,2351372927.78931,521476.969804177,202008152252
64,27258,95,0,7740,Haw River,"",122.739018087855,473631125.268677,312686.877842211,202008152252
65,27260,373,11,25696,High Point,"",145.158779576588,348441568.963501,133229.878739789,202008152252
66,27262,285,5,24764,High Point,"",115.08641576482,368730084.700928,171087.864383377,202008152252
67,27263,228,1,22320,High Point,"",102.150537634409,1121512604.52234,249658.228757679,202008152252
68,27265,453,21,50038,High Point,"",90.531196290819,1172957282.41284,307481.490778656,202008152252
69,27268,1,0,1695,High Point,"",5.89970501474926,2495618.64758301,8251.66869064816,202008152252
70,27278,230,0,27181,Hillsborough,"",84.6179316434274,2885765742.02771,502574.675043234,202008152252
71,27281,37,0,3710,Jackson Springs,"",99.7304582210243,2095606802.2608,479969.724586594,202008152252
72,27282,122,2,16597,Jamestown,"",73.5072603482557,404066994.873657,168803.970950205,202008152252
73,27283,26,0,2982,Julian,"",87.1898054996647,711286368.914917,161239.518798817,202008152252
74,27284,534,4,56201,Kernersville,"",95.0161029163182,2233069317.10205,420748.080109325,202008152252
75,27288,155,0,23585,Eden,"",65.7197371210515,1951079100.05676,304615.616752016,202008152252
76,27291,4,0,1538,Leasburg,"",26.0078023407022,1492904663.44434,314720.365319101,202008152252
77,27292,506,4,41465,Lexington,"",122.030628240685,4270233445.18579,407599.915340798,202008152252
78,27295,408,12,39191,Lexington,"",104.105534433926,3631502180.53174,466742.919509858,202008152252
79,27298,115,0,10440,Liberty,"",110.153256704981,2639148530.03284,431527.987760386,202008152252
80,27299,54,0,5254,Linwood,"",102.778835173201,822543412.257813,203597.604040365,202008152252
81,27301,80,2,10019,Mc Leansville,"",79.8482882523206,900133716.655151,287107.537324028,202008152252
82,27302,329,0,32302,Mebane,"",101.851278558603,3198656461.27478,644303.59427532,202008152252
83,27305,25,1,1585,Milton,"",157.728706624606,687167820.539429,263836.485514183,202008152252
84,27306,112,2,5945,Mount Gilead,"",188.393608074012,5305900334.83325,426306.558627535,202008152252
85,27310,48,1,8562,Oak Ridge,"",56.0616678346181,526240082.103149,140986.043049622,202008152252
86,27311,12,0,3220,Pelham,"",37.2670807453416,1338371966.32642,293760.993606137,202008152252
87,27312,179,19,22205,Pittsboro,"",80.6124746678676,5005768374.64233,617961.777569282,202008152252
88,27313,101,16,7288,Pleasant Garden,"",138.583973655324,760352714.59021,181619.740165306,202008152252
89,27314,6,0,1138,Prospect Hill,"",52.7240773286468,773578280.842896,162162.976448062,202008152252
90,27315,6,0,2140,Providence,"",28.0373831775701,697810511.310425,179457.95829655,202008152252
91,27316,178,11,7156,Ramseur,"",248.742314141979,1975410509.03577,278228.393914438,202008152252
92,27317,227,3,17851,Randleman,"",127.163744328049,1700826686.43616,339539.515262609,202008152252
93,27320,266,5,38894,Reidsville,"",68.3910114670643,6966725984.64832,658218.836963247,202008152252
94,27325,189,1,7676,Robbins,"",246.221990620115,2401051783.47894,409075.895347679,202008152252
95,27326,28,2,3692,Ruffin,"",75.839653304442,1884156536.74561,359587.547530237,202008152252
96,27330,844,8,39529,Sanford,"",213.514128867414,6011213414.18433,528161.840140257,202008152252
97,27332,555,4,33549,Sanford,"",165.429670034874,2996782209.29614,417113.164836099,202008152252
98,27340,,,34,Saxapahaw,Population <500 and Cases <5,,694758.987792969,3852.87240074502,202008152252
99,27341,61,0,5820,Seagrove,"",104.810996563574,2678433259.4787,311632.157547413,202008152252
100,27343,6,0,1840,Semora,"",32.6086956521739,1390260353.39624,348769.311430722,202008152252
101,27344,801,22,19290,Siler City,"",415.241057542768,4591228058.44531,607903.308882544,202008152252
102,27349,42,0,5850,Snow Camp,"",71.7948717948718,1831279532.651,381750.490582419,202008152252
103,27350,58,0,7508,Sophia,"",77.2509323388386,1066449848.573,204602.636460839,202008152252
104,27355,45,0,3196,Staley,"",140.801001251564,1016358702.6969,245160.332752788,202008152252
105,27356,61,1,3513,Star,"",173.640762880729,1815293543.21783,348288.37985576,202008152252
106,27357,68,1,8325,Stokesdale,"",81.6816816816817,1273124268.28796,223115.118835702,202008152252
107,27358,134,1,15960,Summerfield,"",83.9598997493734,1557557662.14905,323017.176053331,202008152252
108,27360,619,5,48331,Thomasville,"",128.075148455443,2458732404.91687,372395.85217249,202008152252
