OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,56,3,14872,Advance,"",37.6546530392684,1744189234.37061,355282.663136038,202007212044
2,27007,16,0,2136,Ararat,"",74.9063670411985,592499585.594238,195922.003442792,202007212044
3,27009,7,0,2937,Belews Creek,"",23.8338440585632,618093097.011353,191244.647442635,202007212044
4,27011,42,0,5411,Boonville,"",77.6196636481242,1489580093.86462,316910.589814884,202007212044
5,27012,205,0,28954,Clemmons,"",70.8019617324031,1176567385.86804,255774.303165276,202007212044
6,27013,48,2,6495,Cleveland,"",73.9030023094688,2066336247.98627,379169.285246239,202007212044
7,27014,3,0,957,Cooleemee,"",31.3479623824451,21479098.032959,22299.1178929161,202007212044
8,27016,4,0,1682,Danbury,"",23.7812128418549,1068209590.0686,211061.413302457,202007212044
9,27017,152,0,9499,Dobson,"",160.016843878303,2962951682.04883,566348.974052304,202007212044
10,27018,81,2,8221,East Bend,"",98.5281595912906,2331567909.96985,255811.974556888,202007212044
11,27019,23,0,4234,Germanton,"",54.3221539914974,977414017.819214,270248.259734795,202007212044
12,27020,75,2,6104,Hamptonville,"",122.870249017038,2114111622.36755,316969.486887135,202007212044
13,27021,90,1,17979,King,"",50.0584014683798,1469376476.14172,210392.900707099,202007212044
14,27022,3,0,1512,Lawsonville,"",19.8412698412698,918745327.278442,200803.000966771,202007212044
15,27023,94,1,12775,Lewisville,"",73.5812133072407,807172159.002075,183078.980128527,202007212044
16,27024,11,0,2683,Lowgap,"",40.9988818486769,1265827411.39758,278411.484773322,202007212044
17,27025,29,0,11117,Madison,"",26.0861743276064,2714649364.33142,468723.596670606,202007212044
18,27027,9,0,4017,Mayodan,"",22.4047796863331,548179131.574585,172371.363079245,202007212044
19,27028,225,0,28039,Mocksville,"",80.2453725168515,5475621774.30664,567238.136149725,202007212044
20,27030,318,3,37641,Mount Airy,"",84.4823463776201,4824085732.75671,624989.724929863,202007212044
21,27040,58,0,13150,Pfafftown,"",44.106463878327,763349953.536133,205025.773716105,202007212044
22,27041,44,0,8020,Pilot Mountain,"",54.8628428927681,1629462738.40637,324677.141569035,202007212044
23,27042,5,0,720,Pine Hall,"",69.4444444444444,290758639.069458,113971.243586081,202007212044
24,27043,44,0,6442,Pinnacle,"",68.3017696367588,1935795027.06067,395674.180712496,202007212044
25,27045,92,1,9583,Rural Hall,"",96.0033392465825,666085549.25769,154538.589918543,202007212044
