OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1932,16,14872,Advance,"",1299.08552985476,12990.8552985476,1744189234.37061,355282.663136038,202110221440
2,27007,311,3,2136,Ararat,"",1455.9925093633,14559.925093633,592499585.594238,195922.003442792,202110221440
3,27009,417,5,2937,Belews Creek,"",1419.81613891726,14198.1613891726,618093097.011353,191244.647442635,202110221440
4,27011,827,9,5411,Boonville,"",1528.36813897616,15283.6813897616,1489580093.86462,316910.589814884,202110221440
5,27012,3953,61,28954,Clemmons,"",1365.26904745458,13652.6904745458,1176567385.86804,255774.303165276,202110221440
6,27013,1013,12,6495,Cleveland,"",1559.66127790608,15596.6127790608,2066336247.98627,379169.285246239,202110221440
7,27014,168,5,957,Cooleemee,"",1755.48589341693,17554.8589341693,21479098.032959,22299.1178929161,202110221440
8,27016,276,4,1682,Danbury,"",1640.90368608799,16409.0368608799,1068209590.0686,211061.413302457,202110221440
9,27017,1634,21,9499,Dobson,"",1720.18107169176,17201.8107169176,2962951682.04883,566348.974052304,202110221440
10,27018,1058,10,8221,East Bend,"",1286.94805984673,12869.4805984673,2331567909.96985,255811.974556888,202110221440
11,27019,515,2,4234,Germanton,"",1216.34388285309,12163.4388285309,977414017.819214,270248.259734795,202110221440
12,27020,1025,11,6104,Hamptonville,"",1679.22673656619,16792.2673656619,2114111622.36755,316969.486887135,202110221440
13,27021,2519,56,17979,King,"",1401.07903665387,14010.7903665387,1469376476.14172,210392.900707099,202110221440
14,27022,161,3,1512,Lawsonville,"",1064.81481481481,10648.1481481481,918745327.278442,200803.000966771,202110221440
15,27023,1464,8,12775,Lewisville,"",1145.98825831703,11459.8825831703,807172159.002075,183078.980128527,202110221440
16,27024,434,4,2683,Lowgap,"",1617.59224748416,16175.9224748416,1265827411.39758,278411.484773322,202110221440
17,27025,1430,32,11117,Madison,"",1286.3182513268,12863.182513268,2714649364.33142,468723.596670606,202110221440
18,27027,485,19,4017,Mayodan,"",1207.36868309684,12073.6868309684,548179131.574585,172371.363079245,202110221440
19,27028,4216,51,28039,Mocksville,"",1503.61995791576,15036.1995791576,5475621774.30664,567238.136149725,202110221440
20,27030,6234,136,37641,Mount Airy,"",1656.17279030844,16561.7279030844,4824085732.75671,624989.724929863,202110221440
21,27040,1488,13,13150,Pfafftown,"",1131.55893536122,11315.5893536122,763349953.536133,205025.773716105,202110221440
22,27041,1177,11,8020,Pilot Mountain,"",1467.58104738155,14675.8104738155,1629462738.40637,324677.141569035,202110221440
23,27042,90,2,720,Pine Hall,"",1250,12500,290758639.069458,113971.243586081,202110221440
24,27043,849,9,6442,Pinnacle,"",1317.91369140019,13179.1369140019,1935795027.06067,395674.180712496,202110221440
25,27045,1424,12,9583,Rural Hall,"",1485.96472920797,14859.6472920797,666085549.25769,154538.589918543,202110221440
26,27046,236,5,1953,Sandy Ridge,"",1208.3973374296,12083.973374296,1237681699.0647,217125.573744555,202110221440
27,27047,172,2,1279,Siloam,"",1344.80062548866,13448.0062548866,576295820.815674,144984.839113672,202110221440
28,27048,1058,12,8902,Stoneville,"",1188.49696697371,11884.9696697371,2355000804.03674,325454.766660313,202110221440
29,27050,523,6,4084,Tobaccoville,"",1280.60724779628,12806.0724779628,703876500.567505,219088.1792708,202110221440
30,27051,1107,12,8287,Walkertown,"",1335.82719922771,13358.2719922771,524680317.775635,151066.808563308,202110221440
31,27052,1404,28,10061,Walnut Cove,"",1395.48752609085,13954.8752609085,2710320219.82117,403203.611044297,202110221440
32,27053,345,4,3156,Westfield,"",1093.15589353612,10931.5589353612,2152815477.55933,413464.446930882,202110221440
33,27054,466,7,2608,Woodleaf,"",1786.80981595092,17868.0981595092,778193820.583862,201172.963339102,202110221440
34,27055,2369,32,14521,Yadkinville,"",1631.43034226293,16314.3034226293,3115987965.39453,403366.49229781,202110221440
35,27101,2612,48,24321,Winston Salem,"",1073.96899798528,10739.6899798528,356085731.400146,162957.922513793,202110221440
36,27103,4349,49,36071,Winston Salem,"",1205.67769122009,12056.7769122009,527249856.672729,146399.561156354,202110221440
37,27104,3397,44,29383,Winston Salem,"",1156.11067624136,11561.1067624136,337669863.683838,130394.134288752,202110221440
38,27105,5805,56,40186,Winston Salem,"",1444.5329219131,14445.329219131,950547784.577881,208375.813794777,202110221440
39,27106,5873,66,51378,Winston Salem,"",1143.09626688466,11430.9626688466,787324720.967285,203893.681115083,202110221440
40,27107,7235,67,52432,Winston Salem,"",1379.88251449497,13798.8251449497,1859279716.41162,319111.813640457,202110221440
41,27127,5516,35,38510,Winston Salem,"",1432.35523240717,14323.5523240717,820319160.873047,213438.375685158,202110221440
42,27157,51,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202110221440
43,27203,3661,61,21876,Asheboro,"",1673.52349606875,16735.2349606875,589408161.410522,188062.356665824,202110221440
44,27205,5227,56,34549,Asheboro,"",1512.92367362297,15129.2367362297,6255653514.79199,588011.232518038,202110221440
45,27207,469,2,3806,Bear Creek,"",1232.26484498161,12322.6484498161,2300194678.82397,473699.237818467,202110221440
46,27208,240,3,1691,Bennett,"",1419.27853341218,14192.7853341218,1029479783.1405,215638.108979383,202110221440
47,27209,882,43,4151,Biscoe,"",2124.7892074199,21247.892074199,1198089302.20734,259108.004034657,202110221440
48,27212,420,1,1600,Blanch,"",2625,26250,1328181375.12305,277007.39975067,202110221440
49,27214,1533,17,11747,Browns Summit,"",1305.01404613944,13050.1404613944,1414533235.94788,324969.092830869,202110221440
50,27215,6509,86,44892,Burlington,"",1449.92426267486,14499.2426267486,1827823774.30115,298200.358945539,202110221440
51,27217,6978,113,39111,Burlington,"",1784.15279588862,17841.5279588862,3473433663.33496,513818.51476852,202110221440
52,27229,709,18,4014,Candor,"",1766.31788739412,17663.1788739412,2747739848.89313,367384.611313313,202110221440
53,27231,162,1,2048,Cedar Grove,"",791.015625,7910.15625,987771348.581177,209108.769362036,202110221440
54,27233,467,4,3647,Climax,"",1280.50452426652,12805.0452426652,703252829.253662,187154.002103638,202110221440
55,27235,587,14,4575,Colfax,"",1283.06010928962,12830.6010928962,380654027.583252,148521.339190303,202110221440
56,27239,1359,21,9629,Denton,"",1411.36151209887,14113.6151209887,4319759872.9696,429373.198159064,202110221440
57,27242,294,5,2668,Eagle Springs,"",1101.94902548726,11019.4902548726,1480408484.01825,321391.030328654,202110221440
58,27243,436,4,4665,Efland,"",934.619506966774,9346.19506966774,1142332751.10315,311755.144165646,202110221440
59,27244,2913,29,16259,Elon,"",1791.62310105173,17916.2310105173,1541989025.453,399696.340130384,202110221440
60,27248,647,7,4835,Franklinville,"",1338.15925542916,13381.5925542916,942909114.352783,215710.992817749,202110221440
61,27249,1759,19,13355,Gibsonville,"",1317.10969674279,13171.0969674279,1679803774.77087,397477.611919868,202110221440
62,27252,190,2,2264,Goldston,"",839.222614840989,8392.22614840989,1142470673.17163,220926.147155476,202110221440
63,27253,5072,62,31464,Graham,"",1612.00101703534,16120.0101703534,2351372927.78931,521476.969804177,202110221440
64,27258,997,10,7740,Haw River,"",1288.11369509044,12881.1369509044,473631125.268677,312686.877842211,202110221440
65,27260,3203,52,25696,High Point,"",1246.49750933998,12464.9750933998,348441568.963501,133229.878739789,202110221440
66,27262,2969,68,24764,High Point,"",1198.91778387983,11989.1778387983,368730084.700928,171087.864383377,202110221440
67,27263,3038,50,22320,High Point,"",1361.11111111111,13611.1111111111,1121512604.52234,249658.228757679,202110221440
68,27265,6221,68,50038,High Point,"",1243.25512610416,12432.5512610416,1172957282.41284,307481.490778656,202110221440
69,27268,337,0,1695,High Point,"",1988.2005899705,19882.005899705,2495618.64758301,8251.66869064816,202110221440
70,27278,2372,24,27181,Hillsborough,"",872.668408079173,8726.68408079173,2885765742.02771,502574.675043234,202110221440
