OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1219,7,14872,Advance,"",819.661108122647,8196.61108122647,1744189234.37061,355282.663136038,202104142140
2,27007,212,0,2136,Ararat,"",992.50936329588,9925.0936329588,592499585.594238,195922.003442792,202104142140
3,27009,269,1,2937,Belews Creek,"",915.900578821927,9159.00578821927,618093097.011353,191244.647442635,202104142140
4,27011,525,7,5411,Boonville,"",970.245795601552,9702.45795601552,1489580093.86462,316910.589814884,202104142140
5,27012,2665,49,28954,Clemmons,"",920.425502521241,9204.25502521241,1176567385.86804,255774.303165276,202104142140
6,27013,590,7,6495,Cleveland,"",908.391070053888,9083.91070053888,2066336247.98627,379169.285246239,202104142140
7,27014,73,1,957,Cooleemee,"",762.800417972832,7628.00417972832,21479098.032959,22299.1178929161,202104142140
8,27016,146,2,1682,Danbury,"",868.014268727705,8680.14268727705,1068209590.0686,211061.413302457,202104142140
9,27017,1041,11,9499,Dobson,"",1095.90483208759,10959.0483208759,2962951682.04883,566348.974052304,202104142140
10,27018,681,5,8221,East Bend,"",828.366378786036,8283.66378786036,2331567909.96985,255811.974556888,202104142140
11,27019,308,1,4234,Germanton,"",727.444496929617,7274.44496929617,977414017.819214,270248.259734795,202104142140
12,27020,654,5,6104,Hamptonville,"",1071.42857142857,10714.2857142857,2114111622.36755,316969.486887135,202104142140
13,27021,1655,44,17979,King,"",920.518382557428,9205.18382557428,1469376476.14172,210392.900707099,202104142140
14,27022,87,2,1512,Lawsonville,"",575.396825396825,5753.96825396825,918745327.278442,200803.000966771,202104142140
15,27023,941,3,12775,Lewisville,"",736.594911937378,7365.94911937378,807172159.002075,183078.980128527,202104142140
16,27024,268,3,2683,Lowgap,"",998.881848676854,9988.81848676854,1265827411.39758,278411.484773322,202104142140
17,27025,970,8,11117,Madison,"",872.537555095799,8725.37555095799,2714649364.33142,468723.596670606,202104142140
18,27027,345,16,4017,Mayodan,"",858.849887976102,8588.49887976101,548179131.574585,172371.363079245,202104142140
19,27028,2588,28,28039,Mocksville,"",923.00010699383,9230.0010699383,5475621774.30664,567238.136149725,202104142140
20,27030,4093,95,37641,Mount Airy,"",1087.37812491698,10873.7812491698,4824085732.75671,624989.724929863,202104142140
21,27040,972,8,13150,Pfafftown,"",739.163498098859,7391.63498098859,763349953.536133,205025.773716105,202104142140
22,27041,678,8,8020,Pilot Mountain,"",845.386533665835,8453.86533665835,1629462738.40637,324677.141569035,202104142140
23,27042,65,2,720,Pine Hall,"",902.777777777778,9027.77777777778,290758639.069458,113971.243586081,202104142140
24,27043,487,6,6442,Pinnacle,"",755.976404843216,7559.76404843216,1935795027.06067,395674.180712496,202104142140
25,27045,957,8,9583,Rural Hall,"",998.643431075864,9986.43431075864,666085549.25769,154538.589918543,202104142140
26,27046,146,1,1953,Sandy Ridge,"",747.567844342038,7475.67844342038,1237681699.0647,217125.573744555,202104142140
27,27047,103,0,1279,Siloam,"",805.316653635653,8053.16653635653,576295820.815674,144984.839113672,202104142140
28,27048,652,6,8902,Stoneville,"",732.419680970568,7324.19680970568,2355000804.03674,325454.766660313,202104142140
29,27050,294,3,4084,Tobaccoville,"",719.882468168462,7198.82468168462,703876500.567505,219088.1792708,202104142140
30,27051,669,5,8287,Walkertown,"",807.288524194522,8072.88524194522,524680317.775635,151066.808563308,202104142140
31,27052,888,22,10061,Walnut Cove,"",882.616042142928,8826.16042142928,2710320219.82117,403203.611044297,202104142140
32,27053,184,2,3156,Westfield,"",583.016476552598,5830.16476552598,2152815477.55933,413464.446930882,202104142140
33,27054,287,4,2608,Woodleaf,"",1100.46012269939,11004.6012269939,778193820.583862,201172.963339102,202104142140
34,27055,1623,24,14521,Yadkinville,"",1117.6916190345,11176.916190345,3115987965.39453,403366.49229781,202104142140
35,27101,1714,32,24321,Winston Salem,"",704.740759014843,7047.40759014843,356085731.400146,162957.922513793,202104142140
36,27103,2890,38,36071,Winston Salem,"",801.197637991738,8011.97637991739,527249856.672729,146399.561156354,202104142140
37,27104,2428,31,29383,Winston Salem,"",826.328148929653,8263.28148929653,337669863.683838,130394.134288752,202104142140
38,27105,3770,35,40186,Winston Salem,"",938.137659881551,9381.37659881551,950547784.577881,208375.813794777,202104142140
39,27106,4128,50,51378,Winston Salem,"",803.456732453579,8034.56732453579,787324720.967285,203893.681115083,202104142140
40,27107,4630,41,52432,Winston Salem,"",883.048519987794,8830.48519987794,1859279716.41162,319111.813640457,202104142140
41,27127,3704,24,38510,Winston Salem,"",961.828096598286,9618.28096598286,820319160.873047,213438.375685158,202104142140
42,27157,45,0,5,Winston Salem,"",,,827769.094482422,4216.57245655308,202104142140
43,27203,2738,51,21876,Asheboro,"",1251.59992686049,12515.9992686049,589408161.410522,188062.356665824,202104142140
44,27205,3645,46,34549,Asheboro,"",1055.02330024024,10550.2330024024,6255653514.79199,588011.232518038,202104142140
45,27207,277,2,3806,Bear Creek,"",727.798213347346,7277.98213347346,2300194678.82397,473699.237818467,202104142140
46,27208,144,2,1691,Bennett,"",851.567120047309,8515.67120047309,1029479783.1405,215638.108979383,202104142140
