OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,29,2,14872,Advance,,19.4997310381926,1744189234.37061,355282.663136038,202006220236
2,27007,8,0,2136,Ararat,,37.4531835205993,592499585.594238,195922.003442792,202006220236
3,27009,4,0,2937,Belews Creek,,13.6193394620361,618093097.011353,191244.647442635,202006220236
4,27011,25,0,5411,Boonville,,46.2021807429311,1489580093.86462,316910.589814884,202006220236
5,27012,74,0,28954,Clemmons,,25.5577813082821,1176567385.86804,255774.303165276,202006220236
6,27013,17,1,6495,Cleveland,,26.1739799846035,2066336247.98627,379169.285246239,202006220236
7,27014,2,0,957,Cooleemee,,20.8986415882968,21479098.032959,22299.1178929161,202006220236
8,27016,3,0,1682,Danbury,,17.8359096313912,1068209590.0686,211061.413302457,202006220236
9,27017,85,0,9499,Dobson,,89.4831034845773,2962951682.04883,566348.974052304,202006220236
10,27018,58,1,8221,East Bend,,70.551027855492,2331567909.96985,255811.974556888,202006220236
11,27019,11,0,4234,Germanton,,25.9801606046292,977414017.819214,270248.259734795,202006220236
12,27020,49,2,6104,Hamptonville,,80.2752293577982,2114111622.36755,316969.486887135,202006220236
13,27021,46,1,17979,King,,25.5854051949497,1469376476.14172,210392.900707099,202006220236
14,27022,1,0,1512,Lawsonville,,6.61375661375661,918745327.278442,200803.000966771,202006220236
15,27023,36,1,12775,Lewisville,,28.1800391389432,807172159.002075,183078.980128527,202006220236
16,27024,8,0,2683,Lowgap,,29.8173686172195,1265827411.39758,278411.484773322,202006220236
17,27025,19,0,11117,Madison,,17.0909418008456,2714649364.33142,468723.596670606,202006220236
18,27027,3,0,4017,Mayodan,,7.46825989544436,548179131.574585,172371.363079245,202006220236
19,27028,124,0,28039,Mocksville,,44.2241164092871,5475621774.30664,567238.136149725,202006220236
20,27030,214,2,37641,Mount Airy,,56.8528997635557,4824085732.75671,624989.724929863,202006220236
21,27040,24,0,13150,Pfafftown,,18.2509505703422,763349953.536133,205025.773716105,202006220236
22,27041,9,0,8020,Pilot Mountain,,11.2219451371571,1629462738.40637,324677.141569035,202006220236
23,27042,3,0,720,Pine Hall,,41.6666666666667,290758639.069458,113971.243586081,202006220236
24,27043,15,0,6442,Pinnacle,,23.2846941943496,1935795027.06067,395674.180712496,202006220236
25,27045,50,1,9583,Rural Hall,,52.1757278514035,666085549.25769,154538.589918543,202006220236
26,27046,1,0,1953,Sandy Ridge,,5.12032770097286,1237681699.0647,217125.573744555,202006220236
27,27047,2,0,1279,Siloam,,15.6372165754496,576295820.815674,144984.839113672,202006220236
28,27048,12,0,8902,Stoneville,,13.4801168276792,2355000804.03674,325454.766660313,202006220236
29,27050,7,0,4084,Tobaccoville,,17.1400587659158,703876500.567505,219088.1792708,202006220236
30,27051,28,0,8287,Walkertown,,33.7878605044045,524680317.775635,151066.808563308,202006220236
31,27052,33,0,10061,Walnut Cove,,32.7999204850412,2710320219.82117,403203.611044297,202006220236
32,27053,5,0,3156,Westfield,,15.8428390367554,2152815477.55933,413464.446930882,202006220236
33,27054,6,0,2608,Woodleaf,,23.0061349693252,778193820.583862,201172.963339102,202006220236
34,27055,136,1,14521,Yadkinville,,93.6574616073273,3115987965.39453,403366.49229781,202006220236
35,27101,102,0,24321,Winston Salem,,41.9390650055508,356085731.400146,162957.922513793,202006220236
36,27103,217,3,36071,Winston Salem,,60.1591306035319,527249856.672729,146399.561156354,202006220236
37,27104,165,4,29383,Winston Salem,,56.154919511282,337669863.683838,130394.134288752,202006220236
38,27105,505,2,40186,Winston Salem,,125.665654705619,950547784.577881,208375.813794777,202006220236
39,27106,316,3,51378,Winston Salem,,61.5049242866597,787324720.967285,203893.681115083,202006220236
40,27107,539,7,52432,Winston Salem,,102.799816905706,1859279716.41162,319111.813640457,202006220236
41,27127,317,3,38510,Winston Salem,,82.3162814853285,820319160.873047,213438.375685158,202006220236
42,27157,NA,NA,5,Winston Salem,Population <500 and Cases <5,NA,827769.094482422,4216.57245655308,202006220236
43,27203,353,12,21876,Asheboro,,161.364051929055,589408161.410522,188062.356665824,202006220236
44,27205,248,2,34549,Asheboro,,71.7821065732727,6255653514.79199,588011.232518038,202006220236
45,27207,35,1,3806,Bear Creek,,91.960063058329,2300194678.82397,473699.237818467,202006220236
46,27208,12,0,1691,Bennett,,70.9639266706091,1029479783.1405,215638.108979383,202006220236
47,27209,84,3,4151,Biscoe,,202.360876897133,1198089302.20734,259108.004034657,202006220236
48,27212,46,0,1600,Blanch,,287.5,1328181375.12305,277007.39975067,202006220236
49,27214,37,1,11747,Browns Summit,,31.4974035924066,1414533235.94788,324969.092830869,202006220236
50,27215,175,3,44892,Burlington,,38.9824467611156,1827823774.30115,298200.358945539,202006220236
51,27217,448,31,39111,Burlington,,114.545779959602,3473433663.33496,513818.51476852,202006220236
52,27229,49,0,4014,Candor,,122.072745391131,2747739848.89313,367384.611313313,202006220236
53,27231,3,0,2048,Cedar Grove,,14.6484375,987771348.581177,209108.769362036,202006220236
54,27233,7,0,3647,Climax,,19.1938579654511,703252829.253662,187154.002103638,202006220236
55,27235,10,0,4575,Colfax,,21.8579234972678,380654027.583252,148521.339190303,202006220236
56,27239,22,0,9629,Denton,,22.8476477308132,4319759872.9696,429373.198159064,202006220236
57,27242,9,0,2668,Eagle Springs,,33.7331334332834,1480408484.01825,321391.030328654,202006220236
58,27243,15,1,4665,Efland,,32.1543408360129,1142332751.10315,311755.144165646,202006220236
59,27244,23,0,16259,Elon,,14.1460114398179,1541989025.453,399696.340130384,202006220236
60,27248,24,1,4835,Franklinville,,49.6380558428128,942909114.352783,215710.992817749,202006220236
61,27249,37,0,13355,Gibsonville,,27.7049794084613,1679803774.77087,397477.611919868,202006220236
62,27252,7,1,2264,Goldston,,30.9187279151943,1142470673.17163,220926.147155476,202006220236
63,27253,143,1,31464,Graham,,45.4487668446478,2351372927.78931,521476.969804177,202006220236
64,27258,26,0,7740,Haw River,,33.5917312661499,473631125.268677,312686.877842211,202006220236
65,27260,196,7,25696,High Point,,76.2764632627646,348441568.963501,133229.878739789,202006220236
66,27262,129,3,24764,High Point,,52.0917460830237,368730084.700928,171087.864383377,202006220236
67,27263,84,1,22320,High Point,,37.6344086021505,1121512604.52234,249658.228757679,202006220236
68,27265,192,16,50038,High Point,,38.3708381629961,1172957282.41284,307481.490778656,202006220236
69,27268,1,0,1695,High Point,,5.89970501474926,2495618.64758301,8251.66869064816,202006220236
70,27278,97,0,27181,Hillsborough,,35.6866929104889,2885765742.02771,502574.675043234,202006220236
71,27281,17,0,3710,Jackson Springs,,45.822102425876,2095606802.2608,479969.724586594,202006220236
72,27282,32,1,16597,Jamestown,,19.280592878231,404066994.873657,168803.970950205,202006220236
73,27283,8,0,2982,Julian,,26.8276324614353,711286368.914917,161239.518798817,202006220236
74,27284,194,4,56201,Kernersville,,34.518958737389,2233069317.10205,420748.080109325,202006220236
75,27288,58,0,23585,Eden,,24.5919016323935,1951079100.05676,304615.616752016,202006220236
76,27291,1,0,1538,Leasburg,,6.50195058517555,1492904663.44434,314720.365319101,202006220236
77,27292,192,5,41465,Lexington,,46.3041119016038,4270233445.18579,407599.915340798,202006220236
78,27295,175,9,39191,Lexington,,44.6531091321987,3631502180.53174,466742.919509858,202006220236
79,27298,64,0,10440,Liberty,,61.3026819923372,2639148530.03284,431527.987760386,202006220236
80,27299,22,0,5254,Linwood,,41.8728587742672,822543412.257813,203597.604040365,202006220236
81,27301,30,2,10019,Mc Leansville,,29.9431080946202,900133716.655151,287107.537324028,202006220236
82,27302,117,0,32302,Mebane,,36.2206674509318,3198656461.27478,644303.59427532,202006220236
83,27305,19,1,1585,Milton,,119.8738170347,687167820.539429,263836.485514183,202006220236
84,27306,26,2,5945,Mount Gilead,,43.7342304457527,5305900334.83325,426306.558627535,202006220236
85,27310,20,1,8562,Oak Ridge,,23.3590282644242,526240082.103149,140986.043049622,202006220236
86,27311,2,0,3220,Pelham,,6.2111801242236,1338371966.32642,293760.993606137,202006220236
87,27312,118,18,22205,Pittsboro,,53.1411844179239,5005768374.64233,617961.777569282,202006220236
88,27313,74,16,7288,Pleasant Garden,,101.536772777168,760352714.59021,181619.740165306,202006220236
89,27314,2,0,1138,Prospect Hill,,17.5746924428822,773578280.842896,162162.976448062,202006220236
90,27315,1,0,2140,Providence,,4.67289719626168,697810511.310425,179457.95829655,202006220236
91,27316,113,8,7156,Ramseur,,157.909446618222,1975410509.03577,278228.393914438,202006220236
92,27317,82,3,17851,Randleman,,45.9358019158591,1700826686.43616,339539.515262609,202006220236
93,27320,62,2,38894,Reidsville,,15.9407620712706,6966725984.64832,658218.836963247,202006220236
94,27325,62,0,7676,Robbins,,80.7712350182387,2401051783.47894,409075.895347679,202006220236
95,27326,12,0,3692,Ruffin,,32.5027085590466,1884156536.74561,359587.547530237,202006220236
