OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,733,3,14872,Advance,"",492.872512103281,4928.72512103281,1744189234.37061,355282.663136038,202101100536
2,27007,139,0,2136,Ararat,"",650.749063670412,6507.49063670412,592499585.594238,195922.003442792,202101100536
3,27009,157,1,2937,Belews Creek,"",534.559073884917,5345.59073884917,618093097.011353,191244.647442635,202101100536
4,27011,361,4,5411,Boonville,"",667.159489927925,6671.59489927925,1489580093.86462,316910.589814884,202101100536
5,27012,1787,27,28954,Clemmons,"",617.185881052704,6171.85881052704,1176567385.86804,255774.303165276,202101100536
6,27013,352,5,6495,Cleveland,"",541.955350269438,5419.55350269438,2066336247.98627,379169.285246239,202101100536
7,27014,45,0,957,Cooleemee,"",470.219435736677,4702.19435736677,21479098.032959,22299.1178929161,202101100536
8,27016,95,0,1682,Danbury,"",564.803804994055,5648.03804994055,1068209590.0686,211061.413302457,202101100536
9,27017,725,4,9499,Dobson,"",763.238235603748,7632.38235603748,2962951682.04883,566348.974052304,202101100536
10,27018,487,4,8221,East Bend,"",592.385354579735,5923.85354579735,2331567909.96985,255811.974556888,202101100536
11,27019,198,1,4234,Germanton,"",467.642890883325,4676.42890883325,977414017.819214,270248.259734795,202101100536
12,27020,473,4,6104,Hamptonville,"",774.901703800786,7749.01703800786,2114111622.36755,316969.486887135,202101100536
13,27021,954,23,17979,King,"",530.619055564826,5306.19055564826,1469376476.14172,210392.900707099,202101100536
14,27022,62,1,1512,Lawsonville,"",410.05291005291,4100.5291005291,918745327.278442,200803.000966771,202101100536
15,27023,666,2,12775,Lewisville,"",521.33072407045,5213.3072407045,807172159.002075,183078.980128527,202101100536
16,27024,181,3,2683,Lowgap,"",674.617964964592,6746.17964964592,1265827411.39758,278411.484773322,202101100536
17,27025,752,3,11117,Madison,"",676.441486012413,6764.41486012413,2714649364.33142,468723.596670606,202101100536
18,27027,272,1,4017,Mayodan,"",677.122230520289,6771.22230520289,548179131.574585,172371.363079245,202101100536
19,27028,1643,11,28039,Mocksville,"",585.969542423054,5859.69542423054,5475621774.30664,567238.136149725,202101100536
20,27030,2635,54,37641,Mount Airy,"",700.034536808268,7000.34536808268,4824085732.75671,624989.724929863,202101100536
21,27040,627,3,13150,Pfafftown,"",476.80608365019,4768.0608365019,763349953.536133,205025.773716105,202101100536
22,27041,422,5,8020,Pilot Mountain,"",526.184538653367,5261.84538653367,1629462738.40637,324677.141569035,202101100536
23,27042,54,1,720,Pine Hall,"",750,7500,290758639.069458,113971.243586081,202101100536
