OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,76,3,14872,Advance,"",51.1027434104357,1744189234.37061,355282.663136038,202008041942
2,27007,19,0,2136,Ararat,"",88.9513108614232,592499585.594238,195922.003442792,202008041942
3,27009,9,0,2937,Belews Creek,"",30.6435137895812,618093097.011353,191244.647442635,202008041942
4,27011,52,0,5411,Boonville,"",96.1005359452966,1489580093.86462,316910.589814884,202008041942
5,27012,233,0,28954,Clemmons,"",80.4724735787801,1176567385.86804,255774.303165276,202008041942
6,27013,63,2,6495,Cleveland,"",96.9976905311778,2066336247.98627,379169.285246239,202008041942
7,27014,7,0,957,Cooleemee,"",73.1452455590387,21479098.032959,22299.1178929161,202008041942
8,27016,18,0,1682,Danbury,"",107.015457788347,1068209590.0686,211061.413302457,202008041942
9,27017,175,0,9499,Dobson,"",184.229918938836,2962951682.04883,566348.974052304,202008041942
10,27018,88,2,8221,East Bend,"",107.042938815229,2331567909.96985,255811.974556888,202008041942
11,27019,26,0,4234,Germanton,"",61.4076523382145,977414017.819214,270248.259734795,202008041942
12,27020,90,2,6104,Hamptonville,"",147.444298820446,2114111622.36755,316969.486887135,202008041942
13,27021,108,1,17979,King,"",60.0700817620557,1469376476.14172,210392.900707099,202008041942
14,27022,4,0,1512,Lawsonville,"",26.4550264550265,918745327.278442,200803.000966771,202008041942
15,27023,109,1,12775,Lewisville,"",85.3228962818004,807172159.002075,183078.980128527,202008041942
16,27024,14,0,2683,Lowgap,"",52.1803950801342,1265827411.39758,278411.484773322,202008041942
17,27025,43,0,11117,Madison,"",38.6794998650715,2714649364.33142,468723.596670606,202008041942
18,27027,11,0,4017,Mayodan,"",27.3836196166293,548179131.574585,172371.363079245,202008041942
19,27028,305,0,28039,Mocksville,"",108.777060522843,5475621774.30664,567238.136149725,202008041942
20,27030,418,6,37641,Mount Airy,"",111.049121968067,4824085732.75671,624989.724929863,202008041942
21,27040,81,1,13150,Pfafftown,"",61.5969581749049,763349953.536133,205025.773716105,202008041942
22,27041,63,0,8020,Pilot Mountain,"",78.5536159600998,1629462738.40637,324677.141569035,202008041942
23,27042,7,1,720,Pine Hall,"",97.2222222222222,290758639.069458,113971.243586081,202008041942
24,27043,60,1,6442,Pinnacle,"",93.1387767773983,1935795027.06067,395674.180712496,202008041942
25,27045,111,2,9583,Rural Hall,"",115.830115830116,666085549.25769,154538.589918543,202008041942
26,27046,5,0,1953,Sandy Ridge,"",25.6016385048643,1237681699.0647,217125.573744555,202008041942
27,27047,7,0,1279,Siloam,"",54.7302580140735,576295820.815674,144984.839113672,202008041942
28,27048,39,0,8902,Stoneville,"",43.8103796899573,2355000804.03674,325454.766660313,202008041942
29,27050,25,0,4084,Tobaccoville,"",61.2144955925563,703876500.567505,219088.1792708,202008041942
30,27051,67,0,8287,Walkertown,"",80.849523349825,524680317.775635,151066.808563308,202008041942
31,27052,56,0,10061,Walnut Cove,"",55.6604711261306,2710320219.82117,403203.611044297,202008041942
32,27053,13,0,3156,Westfield,"",41.191381495564,2152815477.55933,413464.446930882,202008041942
33,27054,30,0,2608,Woodleaf,"",115.030674846626,778193820.583862,201172.963339102,202008041942
34,27055,244,2,14521,Yadkinville,"",168.03250464844,3115987965.39453,403366.49229781,202008041942
35,27101,207,0,24321,Winston Salem,"",85.1116319230295,356085731.400146,162957.922513793,202008041942
36,27103,428,10,36071,Winston Salem,"",118.654875107427,527249856.672729,146399.561156354,202008041942
37,27104,327,6,29383,Winston Salem,"",111.288840485995,337669863.683838,130394.134288752,202008041942
38,27105,869,6,40186,Winston Salem,"",216.244463245907,950547784.577881,208375.813794777,202008041942
39,27106,589,5,51378,Winston Salem,"",114.640507610261,787324720.967285,203893.681115083,202008041942
40,27107,951,8,52432,Winston Salem,"",181.377784559048,1859279716.41162,319111.813640457,202008041942
41,27127,641,5,38510,Winston Salem,"",166.450272656453,820319160.873047,213438.375685158,202008041942
42,27157,9,0,5,Winston Salem,"",,827769.094482422,4216.57245655308,202008041942
43,27203,609,15,21876,Asheboro,"",278.38727372463,589408161.410522,188062.356665824,202008041942
44,27205,523,5,34549,Asheboro,"",151.379200555732,6255653514.79199,588011.232518038,202008041942
45,27207,63,1,3806,Bear Creek,"",165.528113504992,2300194678.82397,473699.237818467,202008041942
46,27208,29,0,1691,Bennett,"",171.496156120639,1029479783.1405,215638.108979383,202008041942
47,27209,168,8,4151,Biscoe,"",404.721753794266,1198089302.20734,259108.004034657,202008041942
48,27212,49,0,1600,Blanch,"",306.25,1328181375.12305,277007.39975067,202008041942
49,27214,86,1,11747,Browns Summit,"",73.2101813228909,1414533235.94788,324969.092830869,202008041942
50,27215,461,4,44892,Burlington,"",102.69090261071,1827823774.30115,298200.358945539,202008041942
51,27217,937,34,39111,Burlington,"",239.574544245864,3473433663.33496,513818.51476852,202008041942
52,27229,118,0,4014,Candor,"",293.971101145989,2747739848.89313,367384.611313313,202008041942
53,27231,10,0,2048,Cedar Grove,"",48.828125,987771348.581177,209108.769362036,202008041942
54,27233,12,0,3647,Climax,"",32.9037565122018,703252829.253662,187154.002103638,202008041942
55,27235,25,0,4575,Colfax,"",54.6448087431694,380654027.583252,148521.339190303,202008041942
56,27239,58,3,9629,Denton,"",60.234707653962,4319759872.9696,429373.198159064,202008041942
57,27242,21,0,2668,Eagle Springs,"",78.7106446776612,1480408484.01825,321391.030328654,202008041942
58,27243,47,1,4665,Efland,"",100.75026795284,1142332751.10315,311755.144165646,202008041942
59,27244,76,0,16259,Elon,"",46.7433421489636,1541989025.453,399696.340130384,202008041942
60,27248,39,1,4835,Franklinville,"",80.6618407445708,942909114.352783,215710.992817749,202008041942
61,27249,89,0,13355,Gibsonville,"",66.6417072257581,1679803774.77087,397477.611919868,202008041942
62,27252,11,1,2264,Goldston,"",48.5865724381625,1142470673.17163,220926.147155476,202008041942
63,27253,462,3,31464,Graham,"",146.834477498093,2351372927.78931,521476.969804177,202008041942
64,27258,79,0,7740,Haw River,"",102.067183462532,473631125.268677,312686.877842211,202008041942
65,27260,346,11,25696,High Point,"",134.651307596513,348441568.963501,133229.878739789,202008041942
66,27262,264,5,24764,High Point,"",106.606364076886,368730084.700928,171087.864383377,202008041942
67,27263,205,1,22320,High Point,"",91.8458781362007,1121512604.52234,249658.228757679,202008041942
68,27265,385,21,50038,High Point,"",76.9415244414245,1172957282.41284,307481.490778656,202008041942
69,27268,1,0,1695,High Point,"",5.89970501474926,2495618.64758301,8251.66869064816,202008041942
70,27278,214,0,27181,Hillsborough,"",78.7314668334498,2885765742.02771,502574.675043234,202008041942
71,27281,33,0,3710,Jackson Springs,"",88.9487870619946,2095606802.2608,479969.724586594,202008041942
72,27282,101,2,16597,Jamestown,"",60.8543712719166,404066994.873657,168803.970950205,202008041942
73,27283,24,0,2982,Julian,"",80.4828973843058,711286368.914917,161239.518798817,202008041942
74,27284,468,4,56201,Kernersville,"",83.2725396345261,2233069317.10205,420748.080109325,202008041942
75,27288,124,0,23585,Eden,"",52.5757896968412,1951079100.05676,304615.616752016,202008041942
76,27291,1,0,1538,Leasburg,"",6.50195058517555,1492904663.44434,314720.365319101,202008041942
77,27292,459,4,41465,Lexington,"",110.695767514771,4270233445.18579,407599.915340798,202008041942
78,27295,375,12,39191,Lexington,"",95.6852338547115,3631502180.53174,466742.919509858,202008041942
79,27298,103,0,10440,Liberty,"",98.6590038314176,2639148530.03284,431527.987760386,202008041942
80,27299,45,0,5254,Linwood,"",85.6490293110011,822543412.257813,203597.604040365,202008041942
81,27301,73,2,10019,Mc Leansville,"",72.8615630302425,900133716.655151,287107.537324028,202008041942
82,27302,294,0,32302,Mebane,"",91.0160361587518,3198656461.27478,644303.59427532,202008041942
83,27305,25,1,1585,Milton,"",157.728706624606,687167820.539429,263836.485514183,202008041942
84,27306,101,2,5945,Mount Gilead,"",169.890664423886,5305900334.83325,426306.558627535,202008041942
85,27310,40,1,8562,Oak Ridge,"",46.7180565288484,526240082.103149,140986.043049622,202008041942
86,27311,12,0,3220,Pelham,"",37.2670807453416,1338371966.32642,293760.993606137,202008041942
87,27312,164,19,22205,Pittsboro,"",73.8572393605044,5005768374.64233,617961.777569282,202008041942
88,27313,98,16,7288,Pleasant Garden,"",134.467618002195,760352714.59021,181619.740165306,202008041942
89,27314,6,0,1138,Prospect Hill,"",52.7240773286468,773578280.842896,162162.976448062,202008041942
90,27315,6,0,2140,Providence,"",28.0373831775701,697810511.310425,179457.95829655,202008041942
91,27316,162,10,7156,Ramseur,"",226.383454443823,1975410509.03577,278228.393914438,202008041942
92,27317,215,3,17851,Randleman,"",120.441431852557,1700826686.43616,339539.515262609,202008041942
93,27320,227,3,38894,Reidsville,"",58.3637579061038,6966725984.64832,658218.836963247,202008041942
94,27325,156,1,7676,Robbins,"",203.23084940073,2401051783.47894,409075.895347679,202008041942
95,27326,26,1,3692,Ruffin,"",70.4225352112676,1884156536.74561,359587.547530237,202008041942
96,27330,781,8,39529,Sanford,"",197.576462850059,6011213414.18433,528161.840140257,202008041942
97,27332,503,4,33549,Sanford,"",149.929953202778,2996782209.29614,417113.164836099,202008041942
98,27340,,,34,Saxapahaw,Population <500 and Cases <5,,694758.987792969,3852.87240074502,202008041942
99,27341,50,0,5820,Seagrove,"",85.9106529209622,2678433259.4787,311632.157547413,202008041942
100,27343,4,0,1840,Semora,"",21.7391304347826,1390260353.39624,348769.311430722,202008041942
101,27344,765,22,19290,Siler City,"",396.578538102644,4591228058.44531,607903.308882544,202008041942
102,27349,34,0,5850,Snow Camp,"",58.1196581196581,1831279532.651,381750.490582419,202008041942
103,27350,52,0,7508,Sophia,"",69.2594565796484,1066449848.573,204602.636460839,202008041942
104,27355,42,0,3196,Staley,"",131.414267834793,1016358702.6969,245160.332752788,202008041942
105,27356,58,1,3513,Star,"",165.101053230857,1815293543.21783,348288.37985576,202008041942
106,27357,62,1,8325,Stokesdale,"",74.4744744744745,1273124268.28796,223115.118835702,202008041942
107,27358,124,1,15960,Summerfield,"",77.6942355889724,1557557662.14905,323017.176053331,202008041942
108,27360,537,0,48331,Thomasville,"",111.108812149552,2458732404.91687,372395.85217249,202008041942
109,27370,112,0,14622,Trinity,"",76.5969087676105,1663817222.16028,344702.900725307,202008041942
110,27371,137,2,7778,Troy,"",176.137824633582,4076136455.00793,473833.643450898,202008041942
111,27376,97,5,9884,West End,"",98.1384055038446,1781050002.06519,320932.333330313,202008041942
112,27377,88,0,9597,Whitsett,"",91.6953214546212,736936774.92627,183024.518653502,202008041942
113,27379,37,0,6057,Yanceyville,"",61.0863463760938,2663338769.75159,422550.665080929,202008041942
114,27401,229,7,20221,Greensboro,"",113.24860293754,171748092.127686,100334.769337553,202008041942
115,27403,122,6,21278,Greensboro,"",57.3362158097566,159396286.028687,87465.2545388649,202008041942
116,27405,778,13,52510,Greensboro,"",148.162254808608,886695637.391357,284328.526421691,202008041942
117,27406,644,37,60755,Greensboro,"",105.99950621348,1894160074.00403,327705.317343953,202008041942
118,27407,625,11,49837,Greensboro,"",125.408832794911,840498790.451172,227731.576408348,202008041942
119,27408,129,0,17406,Greensboro,"",74.1123750430886,221403500.549561,80148.1616765212,202008041942
120,27409,162,2,17953,Greensboro,"",90.2356152175124,603872824.646484,239783.02449594,202008041942
121,27410,326,5,56968,Greensboro,"",57.2251088330291,859363574.914917,272309.563854046,202008041942
122,27411,0,0,847,Greensboro,"",0,713742.998291016,5860.23208289576,202008041942
123,27412,0,0,1886,Greensboro,"",0,4771290.83532715,13054.7888333439,202008041942
124,27455,208,7,29197,Greensboro,"",71.2401959105388,816075696.678345,198282.860420201,202008041942
125,27498,,,13,Greensboro,Population <500 and Cases <5,,3369264.12316895,7774.18760349114,202008041942
126,27501,228,1,21338,Angier,"",106.851626206767,1683348454.90833,329143.189780915,202008041942
127,27502,267,3,43747,Apex,"",61.0327565318765,840126405.51062,242725.298081049,202008041942
128,27503,24,0,7222,Bahama,"",33.2317917474384,1054708975.44934,246183.053747647,202008041942
129,27504,229,2,16320,Benson,"",140.31862745098,2584462015.08862,486262.181304732,202008041942
130,27505,122,5,7308,Broadway,"",166.940339354132,1509842573.20557,320128.840505679,202008041942
131,27507,17,1,2053,Bullock,"",82.8056502679006,1354883649.98218,266873.357504053,202008041942
132,27508,27,0,2340,Bunn,"",115.384615384615,312599782.273071,114289.902416244,202008041942
133,27509,602,26,6935,Butner,"",868.060562364816,507253453.414795,156294.942704551,202008041942
134,27510,168,2,14543,Carrboro,"",115.519493914598,88705554.5671387,57867.6032694508,202008041942
135,27511,280,3,34041,Cary,"",82.2537528274728,333520579.048462,98702.6527265331,202008041942
136,27513,256,1,49003,Cary,"",52.2416994877865,474399121.186279,162336.294574525,202008041942
137,27514,232,17,32847,Chapel Hill,"",70.63049898012,579057212.663452,190879.985276748,202008041942
138,27516,307,6,44117,Chapel Hill,"",69.5876872860802,2564236091.9281,438904.079251583,202008041942
139,27517,226,1,28831,Chapel Hill,"",78.3878464153169,1520140847.99951,299162.993678501,202008041942
140,27518,106,0,22765,Cary,"",46.5627059081924,262665807.612671,130741.025823352,202008041942
141,27519,279,3,59960,Cary,"",46.5310206804536,609072010.422363,166930.324843009,202008041942
142,27520,672,24,43958,Clayton,"",152.873197142727,1962402119.35425,374945.851452289,202008041942
143,27521,68,0,7149,Coats,"",95.1181983494195,721041350.168091,174373.299688566,202008041942
144,27522,172,1,13652,Creedmoor,"",125.988866100205,2172960809.67273,361578.814896966,202008041942
145,27523,78,0,12782,Apex,"",61.0233140353622,1210964088.06177,294058.887697931,202008041942
146,27524,238,3,13532,Four Oaks,"",175.879396984925,3831785222.9375,530912.577014992,202008041942
147,27525,159,0,15534,Franklinton,"",102.356122054847,2660281050.9928,421324.476104612,202008041942
148,27526,353,10,54027,Fuquay Varina,"",65.3377015196106,2787678657.25134,460586.982042285,202008041942
149,27527,261,0,30234,Clayton,"",86.3266521135146,1261348608.45837,213730.175971786,202008041942
150,27529,721,14,53854,Garner,"",133.880491699781,1666161335.17407,336033.618547781,202008041942
151,27530,443,8,40212,Goldsboro,"",110.166119566299,2920081393.96802,465673.796837526,202008041942
152,27531,2,0,666,Goldsboro,"",30.03003003003,123956304.007813,71472.4653387502,202008041942
153,27534,372,2,31819,Goldsboro,"",116.911279424243,1995982542.31616,394454.137280507,202008041942
154,27536,356,30,16459,Henderson,"",216.295036150434,359552678.037964,148817.062353839,202008041942
155,27537,323,9,25321,Henderson,"",127.562102602583,5545289733.50195,795404.906342346,202008041942
156,27539,165,1,26567,Apex,"",62.1071253811119,805959451.628174,335082.894750929,202008041942
157,27540,236,1,39075,Holly Springs,"",60.3966730646193,1299006108.57275,339054.617126205,202008041942
158,27541,14,0,4044,Hurdle Mills,"",34.6191889218595,1979862536.66309,328579.598479954,202008041942
159,27542,106,3,10043,Kenly,"",105.546151548342,2499059670.1123,366253.348192187,202008041942
