OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,115,3,14872,Advance,"",77.3265196342119,1744189234.37061,355282.663136038,202009220652
2,27007,31,0,2136,Ararat,"",145.131086142322,592499585.594238,195922.003442792,202009220652
3,27009,12,0,2937,Belews Creek,"",40.8580183861083,618093097.011353,191244.647442635,202009220652
4,27011,75,0,5411,Boonville,"",138.606542228793,1489580093.86462,316910.589814884,202009220652
5,27012,408,11,28954,Clemmons,"",140.913172618636,1176567385.86804,255774.303165276,202009220652
6,27013,91,3,6495,Cleveland,"",140.107775211701,2066336247.98627,379169.285246239,202009220652
7,27014,8,0,957,Cooleemee,"",83.594566353187,21479098.032959,22299.1178929161,202009220652
8,27016,20,0,1682,Danbury,"",118.906064209275,1068209590.0686,211061.413302457,202009220652
9,27017,202,1,9499,Dobson,"",212.653963575113,2962951682.04883,566348.974052304,202009220652
10,27018,118,2,8221,East Bend,"",143.534849774967,2331567909.96985,255811.974556888,202009220652
11,27019,37,0,4234,Germanton,"",87.3878129428437,977414017.819214,270248.259734795,202009220652
12,27020,135,2,6104,Hamptonville,"",221.166448230668,2114111622.36755,316969.486887135,202009220652
13,27021,154,1,17979,King,"",85.6554869570054,1469376476.14172,210392.900707099,202009220652
14,27022,13,0,1512,Lawsonville,"",85.978835978836,918745327.278442,200803.000966771,202009220652
15,27023,153,1,12775,Lewisville,"",119.765166340509,807172159.002075,183078.980128527,202009220652
16,27024,26,1,2683,Lowgap,"",96.9064480059635,1265827411.39758,278411.484773322,202009220652
17,27025,245,1,11117,Madison,"",220.38319690564,2714649364.33142,468723.596670606,202009220652
18,27027,48,0,4017,Mayodan,"",119.49215832711,548179131.574585,172371.363079245,202009220652
19,27028,411,3,28039,Mocksville,"",146.581547130782,5475621774.30664,567238.136149725,202009220652
20,27030,627,11,37641,Mount Airy,"",166.5736829521,4824085732.75671,624989.724929863,202009220652
21,27040,126,1,13150,Pfafftown,"",95.8174904942966,763349953.536133,205025.773716105,202009220652
22,27041,84,0,8020,Pilot Mountain,"",104.738154613466,1629462738.40637,324677.141569035,202009220652
