OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,66,3,14872,Advance,"",44.3786982248521,1744189234.37061,355282.663136038,202007282144
2,27007,19,0,2136,Ararat,"",88.9513108614232,592499585.594238,195922.003442792,202007282144
3,27009,8,0,2937,Belews Creek,"",27.2386789240722,618093097.011353,191244.647442635,202007282144
4,27011,47,0,5411,Boonville,"",86.8600997967104,1489580093.86462,316910.589814884,202007282144
5,27012,221,0,28954,Clemmons,"",76.3279685017614,1176567385.86804,255774.303165276,202007282144
6,27013,53,2,6495,Cleveland,"",81.6012317167052,2066336247.98627,379169.285246239,202007282144
7,27014,4,0,957,Cooleemee,"",41.7972831765935,21479098.032959,22299.1178929161,202007282144
8,27016,4,0,1682,Danbury,"",23.7812128418549,1068209590.0686,211061.413302457,202007282144
9,27017,164,0,9499,Dobson,"",172.649752605537,2962951682.04883,566348.974052304,202007282144
10,27018,84,2,8221,East Bend,"",102.177350687264,2331567909.96985,255811.974556888,202007282144
11,27019,24,0,4234,Germanton,"",56.6839867737364,977414017.819214,270248.259734795,202007282144
12,27020,79,2,6104,Hamptonville,"",129.423328964613,2114111622.36755,316969.486887135,202007282144
13,27021,99,1,17979,King,"",55.0642416152178,1469376476.14172,210392.900707099,202007282144
14,27022,3,0,1512,Lawsonville,"",19.8412698412698,918745327.278442,200803.000966771,202007282144
15,27023,100,1,12775,Lewisville,"",78.2778864970646,807172159.002075,183078.980128527,202007282144
16,27024,13,0,2683,Lowgap,"",48.4532240029817,1265827411.39758,278411.484773322,202007282144
17,27025,33,0,11117,Madison,"",29.6842673383107,2714649364.33142,468723.596670606,202007282144
18,27027,11,0,4017,Mayodan,"",27.3836196166293,548179131.574585,172371.363079245,202007282144
19,27028,245,0,28039,Mocksville,"",87.3782945183494,5475621774.30664,567238.136149725,202007282144
20,27030,370,3,37641,Mount Airy,"",98.2970696846524,4824085732.75671,624989.724929863,202007282144
21,27040,74,1,13150,Pfafftown,"",56.2737642585551,763349953.536133,205025.773716105,202007282144
22,27041,53,0,8020,Pilot Mountain,"",66.0847880299252,1629462738.40637,324677.141569035,202007282144
23,27042,5,1,720,Pine Hall,"",69.4444444444444,290758639.069458,113971.243586081,202007282144
24,27043,51,1,6442,Pinnacle,"",79.1679602607886,1935795027.06067,395674.180712496,202007282144
25,27045,99,1,9583,Rural Hall,"",103.307941145779,666085549.25769,154538.589918543,202007282144
26,27046,5,0,1953,Sandy Ridge,"",25.6016385048643,1237681699.0647,217125.573744555,202007282144
27,27047,7,0,1279,Siloam,"",54.7302580140735,576295820.815674,144984.839113672,202007282144
28,27048,33,0,8902,Stoneville,"",37.0703212761177,2355000804.03674,325454.766660313,202007282144
29,27050,24,0,4084,Tobaccoville,"",58.7659157688541,703876500.567505,219088.1792708,202007282144
30,27051,62,0,8287,Walkertown,"",74.8159768311814,524680317.775635,151066.808563308,202007282144
31,27052,46,0,10061,Walnut Cove,"",45.7211012821787,2710320219.82117,403203.611044297,202007282144
32,27053,13,0,3156,Westfield,"",41.191381495564,2152815477.55933,413464.446930882,202007282144
33,27054,30,0,2608,Woodleaf,"",115.030674846626,778193820.583862,201172.963339102,202007282144
34,27055,214,2,14521,Yadkinville,"",147.372770470353,3115987965.39453,403366.49229781,202007282144
35,27101,187,0,24321,Winston Salem,"",76.8882858435097,356085731.400146,162957.922513793,202007282144
36,27103,387,9,36071,Winston Salem,"",107.288403426575,527249856.672729,146399.561156354,202007282144
37,27104,318,4,29383,Winston Salem,"",108.225844876289,337669863.683838,130394.134288752,202007282144
38,27105,810,5,40186,Winston Salem,"",201.562733290201,950547784.577881,208375.813794777,202007282144
39,27106,551,5,51378,Winston Salem,"",107.244345828954,787324720.967285,203893.681115083,202007282144
40,27107,904,8,52432,Winston Salem,"",172.413793103448,1859279716.41162,319111.813640457,202007282144
41,27127,593,5,38510,Winston Salem,"",153.985977668138,820319160.873047,213438.375685158,202007282144
42,27157,9,0,5,Winston Salem,"",18000,827769.094482422,4216.57245655308,202007282144
43,27203,579,15,21876,Asheboro,"",264.673614920461,589408161.410522,188062.356665824,202007282144
44,27205,493,4,34549,Asheboro,"",142.695881212191,6255653514.79199,588011.232518038,202007282144
45,27207,54,1,3806,Bear Creek,"",141.881240147136,2300194678.82397,473699.237818467,202007282144
46,27208,17,0,1691,Bennett,"",100.53222945003,1029479783.1405,215638.108979383,202007282144
47,27209,162,8,4151,Biscoe,"",390.267405444471,1198089302.20734,259108.004034657,202007282144
48,27212,47,0,1600,Blanch,"",293.75,1328181375.12305,277007.39975067,202007282144
49,27214,78,1,11747,Browns Summit,"",66.3999318975058,1414533235.94788,324969.092830869,202007282144
50,27215,415,4,44892,Burlington,"",92.4440880335026,1827823774.30115,298200.358945539,202007282144
51,27217,854,34,39111,Burlington,"",218.352893047992,3473433663.33496,513818.51476852,202007282144
52,27229,110,0,4014,Candor,"",274.040857000498,2747739848.89313,367384.611313313,202007282144
53,27231,8,0,2048,Cedar Grove,"",39.0625,987771348.581177,209108.769362036,202007282144
54,27233,12,0,3647,Climax,"",32.9037565122018,703252829.253662,187154.002103638,202007282144
55,27235,22,0,4575,Colfax,"",48.0874316939891,380654027.583252,148521.339190303,202007282144
56,27239,50,3,9629,Denton,"",51.9264721154845,4319759872.9696,429373.198159064,202007282144
57,27242,19,0,2668,Eagle Springs,"",71.2143928035982,1480408484.01825,321391.030328654,202007282144
58,27243,45,1,4665,Efland,"",96.4630225080386,1142332751.10315,311755.144165646,202007282144
59,27244,60,0,16259,Elon,"",36.9026385386555,1541989025.453,399696.340130384,202007282144
60,27248,36,1,4835,Franklinville,"",74.4570837642192,942909114.352783,215710.992817749,202007282144
61,27249,85,0,13355,Gibsonville,"",63.6465743167353,1679803774.77087,397477.611919868,202007282144
62,27252,11,1,2264,Goldston,"",48.5865724381625,1142470673.17163,220926.147155476,202007282144
63,27253,376,3,31464,Graham,"",119.501652682431,2351372927.78931,521476.969804177,202007282144
64,27258,69,0,7740,Haw River,"",89.1472868217054,473631125.268677,312686.877842211,202007282144
65,27260,332,11,25696,High Point,"",129.20298879203,348441568.963501,133229.878739789,202007282144
66,27262,245,5,24764,High Point,"",98.9339363592312,368730084.700928,171087.864383377,202007282144
67,27263,195,1,22320,High Point,"",87.3655913978495,1121512604.52234,249658.228757679,202007282144
68,27265,360,21,50038,High Point,"",71.9453215556177,1172957282.41284,307481.490778656,202007282144
69,27268,1,0,1695,High Point,"",5.89970501474926,2495618.64758301,8251.66869064816,202007282144
70,27278,204,0,27181,Hillsborough,"",75.0524263272139,2885765742.02771,502574.675043234,202007282144
