OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1225,7,14872,Advance,"",823.695535233997,8236.95535233997,1744189234.37061,355282.663136038,202104180340
2,27007,212,0,2136,Ararat,"",992.50936329588,9925.0936329588,592499585.594238,195922.003442792,202104180340
3,27009,270,1,2937,Belews Creek,"",919.305413687436,9193.05413687436,618093097.011353,191244.647442635,202104180340
4,27011,526,7,5411,Boonville,"",972.09388283127,9720.9388283127,1489580093.86462,316910.589814884,202104180340
5,27012,2673,49,28954,Clemmons,"",923.18850590592,9231.8850590592,1176567385.86804,255774.303165276,202104180340
6,27013,591,7,6495,Cleveland,"",909.930715935335,9099.30715935335,2066336247.98627,379169.285246239,202104180340
7,27014,73,1,957,Cooleemee,"",762.800417972832,7628.00417972832,21479098.032959,22299.1178929161,202104180340
8,27016,146,2,1682,Danbury,"",868.014268727705,8680.14268727705,1068209590.0686,211061.413302457,202104180340
9,27017,1044,11,9499,Dobson,"",1099.0630592694,10990.630592694,2962951682.04883,566348.974052304,202104180340
10,27018,683,5,8221,East Bend,"",830.799172850018,8307.99172850018,2331567909.96985,255811.974556888,202104180340
11,27019,310,1,4234,Germanton,"",732.168162494095,7321.68162494095,977414017.819214,270248.259734795,202104180340
12,27020,657,5,6104,Hamptonville,"",1076.34338138925,10763.4338138925,2114111622.36755,316969.486887135,202104180340
13,27021,1656,44,17979,King,"",921.074587018188,9210.74587018188,1469376476.14172,210392.900707099,202104180340
14,27022,87,2,1512,Lawsonville,"",575.396825396825,5753.96825396825,918745327.278442,200803.000966771,202104180340
15,27023,946,3,12775,Lewisville,"",740.508806262231,7405.08806262231,807172159.002075,183078.980128527,202104180340
16,27024,269,3,2683,Lowgap,"",1002.60901975401,10026.0901975401,1265827411.39758,278411.484773322,202104180340
17,27025,972,8,11117,Madison,"",874.336601601151,8743.36601601151,2714649364.33142,468723.596670606,202104180340
