OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,3957,20,14872,Advance,"",2660.70467993545,26607.0467993545,1744189234.37061,355282.663136038,202208022040
2,27007,639,8,2136,Ararat,"",2991.57303370786,29915.7303370787,592499585.594238,195922.003442792,202208022040
3,27009,754,9,2937,Belews Creek,"",2567.2454885938,25672.454885938,618093097.011353,191244.647442635,202208022040
4,27011,1755,17,5411,Boonville,"",3243.39308815376,32433.9308815376,1489580093.86462,316910.589814884,202208022040
5,27012,8371,85,28954,Clemmons,"",2891.13766664364,28911.3766664364,1176567385.86804,255774.303165276,202208022040
6,27013,1766,14,6495,Cleveland,"",2719.01462663587,27190.1462663587,2066336247.98627,379169.285246239,202208022040
7,27014,298,6,957,Cooleemee,"",3113.89759665622,31138.9759665622,21479098.032959,22299.1178929161,202208022040
8,27016,575,11,1682,Danbury,"",3418.54934601665,34185.4934601665,1068209590.0686,211061.413302457,202208022040
9,27017,3101,33,9499,Dobson,"",3264.55416359617,32645.5416359617,2962951682.04883,566348.974052303,202208022040
10,27018,2310,16,8221,East Bend,"",2809.87714389977,28098.7714389977,2331567909.96985,255811.974556888,202208022040
11,27019,967,7,4234,Germanton,"",2283.89230042513,22838.9230042513,977414017.819214,270248.259734795,202208022040
12,27020,1952,15,6104,Hamptonville,"",3197.90301441678,31979.0301441678,2114111622.36755,316969.486887135,202208022040
13,27021,5344,92,17979,King,"",2972.35663830024,29723.5663830024,1469376476.14172,210392.900707099,202208022040
14,27022,351,4,1512,Lawsonville,"",2321.42857142857,23214.2857142857,918745327.278442,200803.000966771,202208022040
15,27023,3305,14,12775,Lewisville,"",2587.08414872798,25870.8414872798,807172159.002075,183078.980128526,202208022040
16,27024,801,7,2683,Lowgap,"",2985.46403279911,29854.6403279911,1265827411.39758,278411.484773322,202208022040
17,27025,2778,48,11117,Madison,"",2498.87559593415,24988.7559593416,2714649364.33142,468723.596670607,202208022040
18,27027,1007,22,4017,Mayodan,"",2506.84590490416,25068.4590490416,548179131.574585,172371.363079245,202208022040
19,27028,8134,82,28039,Mocksville,"",2900.9593780092,29009.593780092,5475621774.30664,567238.136149726,202208022040
20,27030,11835,211,37641,Mount Airy,"",3144.17789112935,31441.7789112935,4824085732.75671,624989.724929864,202208022040
21,27040,3209,21,13150,Pfafftown,"",2440.30418250951,24403.0418250951,763349953.536133,205025.773716105,202208022040
22,27041,2263,28,8020,Pilot Mountain,"",2821.6957605985,28216.957605985,1629462738.40637,324677.141569035,202208022040
23,27042,176,3,720,Pine Hall,"",2444.44444444444,24444.4444444444,290758639.069458,113971.243586081,202208022040
24,27043,1757,16,6442,Pinnacle,"",2727.41384663148,27274.1384663148,1935795027.06067,395674.180712495,202208022040
25,27045,2968,23,9583,Rural Hall,"",3097.15120525931,30971.5120525931,666085549.25769,154538.589918543,202208022040
26,27046,456,7,1953,Sandy Ridge,"",2334.86943164363,23348.6943164363,1237681699.0647,217125.573744555,202208022040
27,27047,354,3,1279,Siloam,"",2767.78733385457,27677.8733385457,576295820.815674,144984.839113672,202208022040
28,27048,2164,26,8902,Stoneville,"",2430.91440125814,24309.1440125814,2355000804.03674,325454.766660312,202208022040
29,27050,1061,14,4084,Tobaccoville,"",2597.94319294809,25979.4319294809,703876500.567505,219088.1792708,202208022040
30,27051,2275,19,8287,Walkertown,"",2745.26366598286,27452.6366598287,524680317.775635,151066.808563308,202208022040
31,27052,2685,41,10061,Walnut Cove,"",2668.72080310108,26687.2080310108,2710320219.82117,403203.611044297,202208022040
32,27053,711,9,3156,Westfield,"",2252.85171102662,22528.5171102662,2152815477.55933,413464.446930883,202208022040
33,27054,774,12,2608,Woodleaf,"",2967.79141104294,29677.9141104295,778193820.583862,201172.963339102,202208022040
