OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,29,2,14872,Advance,,19.4997310381926,1744189234.37061,355282.663136038,202006181036
2,27007,7,0,2136,Ararat,,32.7715355805243,592499585.594238,195922.003442792,202006181036
3,27009,3,0,2937,Belews Creek,,10.2145045965271,618093097.011353,191244.647442635,202006181036
4,27011,22,0,5411,Boonville,,40.6579190537793,1489580093.86462,316910.589814884,202006181036
5,27012,67,0,28954,Clemmons,,23.1401533466879,1176567385.86804,255774.303165276,202006181036
6,27013,14,1,6495,Cleveland,,21.5550423402617,2066336247.98627,379169.285246239,202006181036
7,27014,2,0,957,Cooleemee,,20.8986415882968,21479098.032959,22299.1178929161,202006181036
8,27016,1,0,1682,Danbury,,5.94530321046373,1068209590.0686,211061.413302457,202006181036
9,27017,78,0,9499,Dobson,,82.1139067270239,2962951682.04883,566348.974052304,202006181036
10,27018,56,1,8221,East Bend,,68.1182337915096,2331567909.96985,255811.974556888,202006181036
11,27019,9,0,4234,Germanton,,21.2564950401512,977414017.819214,270248.259734795,202006181036
12,27020,44,2,6104,Hamptonville,,72.083879423329,2114111622.36755,316969.486887135,202006181036
13,27021,43,0,17979,King,,23.9167918126703,1469376476.14172,210392.900707099,202006181036
14,27022,1,0,1512,Lawsonville,,6.61375661375661,918745327.278442,200803.000966771,202006181036
15,27023,34,1,12775,Lewisville,,26.614481409002,807172159.002075,183078.980128527,202006181036
16,27024,8,0,2683,Lowgap,,29.8173686172195,1265827411.39758,278411.484773322,202006181036
17,27025,18,0,11117,Madison,,16.1914185481695,2714649364.33142,468723.596670606,202006181036
18,27027,2,0,4017,Mayodan,,4.97883993029624,548179131.574585,172371.363079245,202006181036
19,27028,114,0,28039,Mocksville,,40.6576554085381,5475621774.30664,567238.136149725,202006181036
20,27030,193,2,37641,Mount Airy,,51.2738768895619,4824085732.75671,624989.724929863,202006181036
21,27040,23,0,13150,Pfafftown,,17.4904942965779,763349953.536133,205025.773716105,202006181036
22,27041,8,0,8020,Pilot Mountain,,9.97506234413965,1629462738.40637,324677.141569035,202006181036
23,27042,3,0,720,Pine Hall,,41.6666666666667,290758639.069458,113971.243586081,202006181036
24,27043,15,0,6442,Pinnacle,,23.2846941943496,1935795027.06067,395674.180712496,202006181036
25,27045,48,1,9583,Rural Hall,,50.0886987373474,666085549.25769,154538.589918543,202006181036
26,27046,1,0,1953,Sandy Ridge,,5.12032770097286,1237681699.0647,217125.573744555,202006181036
27,27047,2,0,1279,Siloam,,15.6372165754496,576295820.815674,144984.839113672,202006181036
28,27048,11,0,8902,Stoneville,,12.3567737587059,2355000804.03674,325454.766660313,202006181036
29,27050,7,0,4084,Tobaccoville,,17.1400587659158,703876500.567505,219088.1792708,202006181036
30,27051,26,0,8287,Walkertown,,31.374441896947,524680317.775635,151066.808563308,202006181036
31,27052,30,0,10061,Walnut Cove,,29.8181095318557,2710320219.82117,403203.611044297,202006181036
32,27053,5,0,3156,Westfield,,15.8428390367554,2152815477.55933,413464.446930882,202006181036
33,27054,5,0,2608,Woodleaf,,19.1717791411043,778193820.583862,201172.963339102,202006181036
34,27055,122,1,14521,Yadkinville,,84.0162523242201,3115987965.39453,403366.49229781,202006181036
35,27101,91,0,24321,Winston Salem,,37.4162246618149,356085731.400146,162957.922513793,202006181036
36,27103,194,3,36071,Winston Salem,,53.7828172215908,527249856.672729,146399.561156354,202006181036
