OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,1344,7,14872,Advance,"",903.711672942442,9037.11672942442,1744189234.37061,355282.663136038,202107211240
2,27007,225,1,2136,Ararat,"",1053.37078651685,10533.7078651685,592499585.594238,195922.003442792,202107211240
3,27009,306,2,2937,Belews Creek,"",1041.87946884576,10418.7946884576,618093097.011353,191244.647442635,202107211240
4,27011,550,7,5411,Boonville,"",1016.44797634448,10164.4797634448,1489580093.86462,316910.589814884,202107211240
5,27012,2874,51,28954,Clemmons,"",992.608965945983,9926.08965945983,1176567385.86804,255774.303165276,202107211240
6,27013,650,8,6495,Cleveland,"",1000.76982294072,10007.6982294072,2066336247.98627,379169.285246239,202107211240
7,27014,88,2,957,Cooleemee,"",919.540229885057,9195.40229885057,21479098.032959,22299.1178929161,202107211240
8,27016,164,2,1682,Danbury,"",975.029726516052,9750.29726516052,1068209590.0686,211061.413302457,202107211240
9,27017,1106,14,9499,Dobson,"",1164.33308769344,11643.3308769344,2962951682.04883,566348.974052304,202107211240
10,27018,715,6,8221,East Bend,"",869.723877873738,8697.23877873738,2331567909.96985,255811.974556888,202107211240
11,27019,347,1,4234,Germanton,"",819.555975436939,8195.55975436939,977414017.819214,270248.259734795,202107211240
12,27020,712,7,6104,Hamptonville,"",1166.44823066841,11664.4823066841,2114111622.36755,316969.486887135,202107211240
13,27021,1815,47,17979,King,"",1009.51109627899,10095.1109627899,1469376476.14172,210392.900707099,202107211240
14,27022,99,2,1512,Lawsonville,"",654.761904761905,6547.61904761905,918745327.278442,200803.000966771,202107211240
15,27023,1035,4,12775,Lewisville,"",810.176125244618,8101.76125244618,807172159.002075,183078.980128527,202107211240
16,27024,288,3,2683,Lowgap,"",1073.4252702199,10734.252702199,1265827411.39758,278411.484773322,202107211240
17,27025,1027,30,11117,Madison,"",923.810380498336,9238.10380498336,2714649364.33142,468723.596670606,202107211240
18,27027,365,18,4017,Mayodan,"",908.638287279064,9086.38287279064,548179131.574585,172371.363079245,202107211240
19,27028,2799,31,28039,Mocksville,"",998.252434109633,9982.52434109633,5475621774.30664,567238.136149725,202107211240
20,27030,4457,104,37641,Mount Airy,"",1184.0811880662,11840.811880662,4824085732.75671,624989.724929863,202107211240
21,27040,1034,10,13150,Pfafftown,"",786.311787072243,7863.11787072243,763349953.536133,205025.773716105,202107211240
22,27041,741,8,8020,Pilot Mountain,"",923.940149625935,9239.40149625935,1629462738.40637,324677.141569035,202107211240
23,27042,70,2,720,Pine Hall,"",972.222222222222,9722.22222222222,290758639.069458,113971.243586081,202107211240
