OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
1,27006,53,3,14872,Advance,"",35.6374394835933,1744189234.37061,355282.663136038,202007161544
2,27007,14,0,2136,Ararat,"",65.5430711610487,592499585.594238,195922.003442792,202007161544
3,27009,7,0,2937,Belews Creek,"",23.8338440585632,618093097.011353,191244.647442635,202007161544
4,27011,42,0,5411,Boonville,"",77.6196636481242,1489580093.86462,316910.589814884,202007161544
5,27012,193,0,28954,Clemmons,"",66.6574566553844,1176567385.86804,255774.303165276,202007161544
6,27013,39,2,6495,Cleveland,"",60.0461893764434,2066336247.98627,379169.285246239,202007161544
7,27014,2,0,957,Cooleemee,"",20.8986415882968,21479098.032959,22299.1178929161,202007161544
8,27016,4,0,1682,Danbury,"",23.7812128418549,1068209590.0686,211061.413302457,202007161544
9,27017,132,0,9499,Dobson,"",138.961995999579,2962951682.04883,566348.974052304,202007161544
10,27018,78,1,8221,East Bend,"",94.8789684953169,2331567909.96985,255811.974556888,202007161544
11,27019,22,0,4234,Germanton,"",51.9603212092584,977414017.819214,270248.259734795,202007161544
12,27020,71,2,6104,Hamptonville,"",116.317169069463,2114111622.36755,316969.486887135,202007161544
13,27021,84,1,17979,King,"",46.7211747038211,1469376476.14172,210392.900707099,202007161544
14,27022,3,0,1512,Lawsonville,"",19.8412698412698,918745327.278442,200803.000966771,202007161544
15,27023,86,1,12775,Lewisville,"",67.3189823874755,807172159.002075,183078.980128527,202007161544
16,27024,10,0,2683,Lowgap,"",37.2717107715244,1265827411.39758,278411.484773322,202007161544
17,27025,28,0,11117,Madison,"",25.1866510749303,2714649364.33142,468723.596670606,202007161544
18,27027,9,0,4017,Mayodan,"",22.4047796863331,548179131.574585,172371.363079245,202007161544
19,27028,208,0,28039,Mocksville,"",74.1823888155783,5475621774.30664,567238.136149725,202007161544
20,27030,296,3,37641,Mount Airy,"",78.6376557477219,4824085732.75671,624989.724929863,202007161544
21,27040,52,0,13150,Pfafftown,"",39.5437262357414,763349953.536133,205025.773716105,202007161544
22,27041,38,0,8020,Pilot Mountain,"",47.3815461346633,1629462738.40637,324677.141569035,202007161544
23,27042,5,0,720,Pine Hall,"",69.4444444444444,290758639.069458,113971.243586081,202007161544
24,27043,37,0,6442,Pinnacle,"",57.435579012729,1935795027.06067,395674.180712496,202007161544
25,27045,80,1,9583,Rural Hall,"",83.4811645622456,666085549.25769,154538.589918543,202007161544
26,27046,2,0,1953,Sandy Ridge,"",10.2406554019457,1237681699.0647,217125.573744555,202007161544
27,27047,6,0,1279,Siloam,"",46.9116497263487,576295820.815674,144984.839113672,202007161544
28,27048,28,0,8902,Stoneville,"",31.4536059312514,2355000804.03674,325454.766660313,202007161544
29,27050,17,0,4084,Tobaccoville,"",41.6258570029383,703876500.567505,219088.1792708,202007161544
30,27051,50,0,8287,Walkertown,"",60.3354651864366,524680317.775635,151066.808563308,202007161544
31,27052,43,0,10061,Walnut Cove,"",42.7392903289931,2710320219.82117,403203.611044297,202007161544
32,27053,8,0,3156,Westfield,"",25.3485424588086,2152815477.55933,413464.446930882,202007161544
33,27054,29,0,2608,Woodleaf,"",111.196319018405,778193820.583862,201172.963339102,202007161544
34,27055,178,2,14521,Yadkinville,"",122.581089456649,3115987965.39453,403366.49229781,202007161544
35,27101,158,0,24321,Winston Salem,"",64.9644340282061,356085731.400146,162957.922513793,202007161544
36,27103,328,9,36071,Winston Salem,"",90.9317734468132,527249856.672729,146399.561156354,202007161544
37,27104,280,4,29383,Winston Salem,"",95.293196746418,337669863.683838,130394.134288752,202007161544
38,27105,699,5,40186,Winston Salem,"",173.941173543025,950547784.577881,208375.813794777,202007161544
